9 2 3 5 5 3 3 5 6 4 0 6 2 7 7 6 10 4 5 1 3 1 6 5 6 0 1 0 2 1 1 0 2 0 0 2 3 0 3 0 0 2 2 0 0 2 0 1 0 4 3 0 0 2 0 0 2 2 0 2 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 5 7 4 4 4 6 0 2 5 2 1 3 2 1 2 1 4 0 0 0 45 10 13 10 10 15 11 9 10 4 4 7 4 8 7 6 4 7 6 5 5 1 1 3 5 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53 2 5 5 4 3 10 2 2 3 0 0 0 5 2 5 0 3 14 0 0 3 1 0 1 0 3 2 1 0 1 0 2 0 1 1 0 0 0 0 1 0 3 0 0 3 0 3 2 0 0 4 0 2 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 4 2 1 4 2 5 0 3 7 1 4 2 7 1 1 4 0 0 0 26 11 11 8 8 10 14 9 8 5 1 10 7 8 10 7 3 15 9 2 4 8 5 5 8 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 8 2 2 7 3 3 8 7 4 5 2 0 3 2 2 3 5 2 1 1 1 2 1 4 0 5 0 2 0 0 1 1 3 0 3 6 1 7 0 0 0 2 3 0 5 0 0 1 5 0 3 1 1 1 4 0 3 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 1 6 6 3 2 5 2 4 3 3 2 0 2 1 5 2 0 0 0 34 19 9 10 8 12 14 17 10 4 8 9 4 6 13 7 1 2 6 4 8 2 2 3 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 7 1 3 4 2 6 11 4 5 8 5 4 0 3 8 5 4 7 3 4 4 4 3 4 0 2 0 3 0 0 0 1 1 1 1 5 0 2 1 1 2 1 0 1 2 0 0 0 5 0 0 0 1 2 0 0 1 0 1 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10 1 4 6 3 5 1 2 4 4 0 2 2 0 2 1 1 1 0 0 47 9 15 13 17 8 8 13 5 9 3 11 3 4 8 4 4 4 6 3 3 1 2 4 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 3 1 2 5 3 5 5 9 8 4 2 4 2 0 2 5 1 8 4 2 2 1 2 6 2 6 1 0 0 0 4 4 3 2 2 2 2 2 0 0 3 1 1 0 2 0 1 1 2 1 2 0 0 0 4 3 0 0 0 0 1 0 1 1 4 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 2 4 10 2 2 6 4 2 4 3 0 4 0 4 1 1 3 0 0 0 35 13 4 7 3 14 13 10 10 11 5 8 2 11 5 8 1 6 5 6 3 6 1 1 7 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 9 2 5 5 4 4 4 4 4 3 3 3 7 3 0 4 8 2 2 3 3 1 4 4 1 1 0 6 0 0 2 1 2 1 4 2 0 4 0 1 4 1 1 0 2 0 1 2 0 2 3 3 3 0 1 1 1 0 0 0 1 1 0 1 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 0 5 4 3 1 0 1 0 10 0 4 0 4 5 5 4 0 0 0 34 19 6 6 6 10 19 16 5 8 13 8 9 2 5 2 5 3 3 2 7 2 2 3 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 7 3 6 4 8 3 4 7 5 6 1 5 5 3 9 0 3 6 4 3 5 1 6 5 1 4 0 2 2 1 0 1 0 1 0 1 0 3 1 1 0 1 0 1 2 1 0 0 1 2 2 0 2 0 1 2 3 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4 4 6 2 0 4 2 2 8 4 4 0 3 1 1 0 0 0 0 0 47 9 14 14 6 2 5 2 9 14 0 8 0 7 5 11 0 10 3 5 1 6 4 1 2 1 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 4 3 5 4 2 4 8 0 4 4 0 3 2 4 3 0 5 7 2 5 6 6 4 1 0 1 3 0 1 1 3 1 2 4 1 1 5 2 0 1 3 1 0 1 1 0 0 3 1 4 0 2 1 1 2 3 1 0 1 1 1 2 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 2 7 4 3 2 1 1 3 3 1 2 1 1 2 2 2 0 1 2 0 38 9 11 10 7 12 8 3 7 10 7 11 4 7 11 8 4 3 3 3 0 6 4 0 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 9 2 4 4 1 6 2 5 2 2 8 4 3 3 3 2 7 0 4 1 4 3 1 2 1 4 3 2 2 0 0 2 1 1 0 1 1 2 1 0 1 0 0 1 3 0 2 0 4 0 1 1 0 1 2 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 3 4 5 4 4 0 5 2 1 0 1 3 1 3 6 1 2 0 0 0 44 6 10 11 13 1 6 8 11 9 12 8 7 7 2 8 5 1 5 2 1 5 0 3 3 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 7 4 3 0 2 3 2 1 0 1 3 3 3 4 3 5 4 0 3 7 1 1 5 3 8 1 3 0 4 4 1 2 3 3 4 0 2 0 1 1 2 0 0 4 2 0 0 1 3 4 2 0 1 0 1 0 0 0 1 0 5 0 0 1 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 6 4 3 2 3 1 1 2 2 3 5 0 1 0 1 1 1 0 0 0 35 1 10 14 8 6 15 16 12 12 0 4 0 1 12 6 8 1 3 4 1 6 3 1 1 2 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 6 3 4 9 2 4 0 1 1 1 1 2 2 1 6 3 3 4 5 0 2 1 5 1 5 2 1 3 1 4 4 0 1 3 3 1 2 5 1 1 0 1 2 0 2 1 2 1 3 3 2 1 2 2 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 2 1 4 10 1 1 2 2 5 2 5 0 2 1 3 1 0 0 0 0 35 16 6 5 3 12 14 8 4 7 8 10 5 10 5 8 1 4 4 2 5 4 1 2 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 9 1 5 6 3 5 5 4 4 3 1 3 1 3 1 7 4 1 4 0 0 1 1 3 0 0 1 2 0 0 4 1 2 3 1 1 0 2 1 3 1 2 0 0 5 1 0 2 4 8 3 1 1 1 2 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 4 4 4 0 3 1 3 1 6 0 0 2 3 0 3 1 0 0 0 40 17 4 13 3 13 10 13 6 6 2 2 5 7 8 6 3 3 4 1 1 0 6 2 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 3 2 5 5 5 5 1 1 0 4 2 3 4 3 3 2 3 4 3 2 0 0 2 0 2 1 2 5 5 1 0 1 2 3 1 5 1 0 2 2 1 0 0 2 0 0 0 3 7 1 1 1 1 1 1 1 1 0 0 1 0 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3 3 3 4 0 6 2 1 8 3 4 0 1 0 7 0 0 0 0 25 17 4 11 1 14 3 1 9 10 0 13 2 9 3 8 3 3 2 4 9 4 3 4 6 7 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 4 4 2 2 4 2 2 2 5 2 0 4 3 5 3 6 4 2 1 1 3 0 3 1 5 0 5 0 0 0 6 0 1 0 3 0 3 0 1 1 3 1 0 2 1 0 1 5 1 2 2 0 0 3 0 6 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 3 4 5 4 2 3 3 1 2 1 6 0 1 2 2 0 6 0 0 0 29 2 11 9 9 7 12 9 6 9 9 7 2 5 5 5 1 2 3 5 5 3 4 2 3 8 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 4 1 2 3 2 2 2 4 3 5 1 4 2 1 5 5 2 2 3 3 3 1 1 0 1 0 2 3 2 4 1 2 1 1 1 2 3 2 1 1 0 1 2 0 4 0 1 2 0 0 1 3 1 3 0 1 3 3 0 0 0 0 1 0 0 0 0 3 1 1 0 2 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 0 1 3 6 0 0 5 2 4 4 2 0 1 4 7 3 1 0 0 21 11 10 11 4 9 8 14 8 9 7 11 10 5 8 1 2 1 0 1 4 4 1 2 1 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 6 1 1 4 1 2 1 2 0 0 1 4 1 0 1 1 4 6 1 2 0 4 0 1 2 4 2 2 2 1 1 6 2 0 1 1 1 1 2 0 3 3 3 1 4 1 1 1 0 3 1 3 0 0 0 0 1 3 0 2 3 2 1 2 2 1 0 0 2 1 1 0 4 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 5 3 1 7 1 2 4 4 3 1 5 3 1 2 0 2 3 1 1 0 0 12 13 14 14 10 9 5 5 4 7 0 2 2 9 4 11 6 10 1 2 4 1 4 3 2 2 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 4 3 1 5 4 2 3 2 2 6 0 2 1 9 1 2 6 5 2 3 1 5 2 1 0 0 0 1 1 3 1 3 0 3 0 1 3 1 0 1 1 0 1 4 2 0 0 2 5 0 3 2 1 0 2 1 0 0 1 0 0 1 0 0 0 2 0 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 10 2 4 0 1 2 5 4 3 0 0 0 0 2 2 2 0 0 0 28 8 7 10 8 8 10 17 5 4 3 4 10 12 3 1 0 1 6 2 3 0 2 1 3 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0 2 1 1 0 0 0 0 2 0 0 0 2 2 0 1 0 0 3 0 1 2 0 2 0 0 0 9 4 3 2 0 0 6 1 2 1 8 2 0 2 0 2 0 3 4 1 1 1 1 3 1 1 1 2 1 1 0 2 7 2 0 3 6 4 2 0 0 4 2 1 1 0 1 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 4 4 7 1 1 2 3 2 0 1 2 3 2 1 1 3 0 1 1 37 11 4 6 4 13 6 2 5 8 0 8 0 6 8 4 1 4 0 2 5 3 5 3 2 1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 1 3 1 3 2 3 0 1 2 2 4 2 2 5 3 2 3 3 4 5 2 4 0 0 1 0 5 4 1 2 1 6 5 1 1 2 2 0 1 0 1 0 1 1 3 0 3 2 3 0 1 0 0 1 1 1 0 0 0 2 3 0 0 0 0 1 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 6 4 5 5 2 0 2 2 0 2 3 4 1 2 2 0 0 0 21 9 5 0 8 11 14 17 0 0 9 0 13 1 4 1 4 3 5 0 4 0 1 0 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 0 0 1 1 0 3 0 0 2 0 1 2 0 2 0 3 1 2 5 3 1 1 0 2 4 3 6 1 0 5 1 1 0 2 7 1 2 5 0 1 0 3 2 2 1 4 9 1 2 0 0 1 0 0 2 1 0 0 2 1 0 3 2 2 1 4 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 5 6 3 2 0 4 3 1 1 2 1 0 1 1 0 2 2 0 0 24 10 7 15 5 14 3 8 3 3 0 5 2 10 5 1 4 2 0 1 3 1 2 2 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 3 4 0 1 1 0 0 0 0 1 2 1 1 2 2 1 3 3 6 3 0 4 1 0 2 2 5 0 3 1 5 2 1 1 1 1 2 1 2 1 2 1 0 2 1 4 1 0 3 3 3 2 0 0 0 0 4 0 0 3 2 1 0 0 1 1 1 1 0 0 0 0 4 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 5 2 2 0 5 4 0 1 1 1 3 0 1 0 1 0 1 1 0 0 21 5 5 7 7 10 5 9 6 7 6 3 11 2 4 2 3 0 4 1 1 0 1 1 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 2 0 8 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 2 0 2 1 0 3 3 0 1 0 6 1 0 1 3 1 1 3 1 1 1 7 1 1 2 1 2 4 1 2 1 4 2 1 4 2 2 1 3 1 3 0 0 0 1 1 2 0 1 1 1 1 1 0 2 0 0 0 3 1 3 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 3 4 0 2 3 1 1 3 3 1 3 0 4 1 0 1 2 0 1 0 33 7 7 10 7 8 6 4 3 4 4 3 5 5 4 1 0 0 0 2 2 1 2 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
