,runno:,N54870,atlas:,C57_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
148,13195,1.20239452,0.00056846,1814.53759766,0.00065324,0.00056287,0.00048927,0.17032133,0.00052607
149,2003,0.18252340,0.00031429,3130.81396484,0.00035765,0.00031116,0.00027404,0.13635901,0.00029260
150,303,0.02761088,0.00032039,2451.01953125,0.00047801,0.00026271,0.00022046,0.41536668,0.00024159
151,3531,0.32176241,0.00032773,2759.18359375,0.00039683,0.00031653,0.00026983,0.19935034,0.00029318
152,5577,0.50820419,0.00061762,1330.75463867,0.00070082,0.00061425,0.00053780,0.15045857,0.00057602
153,4282,0.39019730,0.00027105,3081.61279297,0.00032403,0.00026376,0.00022535,0.18488032,0.00024456
154,782,0.07125976,0.00030851,3153.72338867,0.00036398,0.00030109,0.00026048,0.17635302,0.00028078
155,916,0.08347051,0.00028025,3162.68750000,0.00034792,0.00027491,0.00021793,0.23561290,0.00024642
156,1247,0.11363289,0.00029310,2955.34716797,0.00035221,0.00030281,0.00022427,0.22061530,0.00026354
157,4355,0.39684942,0.00030292,2883.80224609,0.00035934,0.00030289,0.00024653,0.18984772,0.00027471
158,777,0.07080413,0.00025583,2901.78002930,0.00032901,0.00025823,0.00018024,0.29169482,0.00021924
159,171,0.01558238,0.00025659,3036.25073242,0.00031787,0.00024157,0.00021031,0.21594112,0.00022594
160,2108,0.19209152,0.00026856,3030.26416016,0.00034212,0.00025408,0.00020949,0.24920741,0.00023178
161,1970,0.17951627,0.00054462,1607.77038574,0.00061386,0.00054556,0.00046645,0.14137004,0.00050601
162,8516,0.77602059,0.00028611,2622.39038086,0.00033936,0.00027832,0.00024064,0.17590614,0.00025948
163,5963,0.54337844,0.00027031,3191.83105469,0.00033560,0.00026704,0.00020827,0.23628011,0.00023766
164,589,0.05367263,0.00026199,2976.26318359,0.00035011,0.00024620,0.00018965,0.30571631,0.00021792
165,421,0.03836363,0.00027257,3338.36279297,0.00032244,0.00026226,0.00023303,0.17155984,0.00024764
166,7409,0.67514521,0.00032607,2789.64843750,0.00039155,0.00031095,0.00027571,0.18279471,0.00029333
1001,10102,0.92054486,0.00031970,2970.60156250,0.00037316,0.00032295,0.00026298,0.17624840,0.00029296
1002,3934,0.35848579,0.00032059,2861.09399414,0.00037471,0.00032456,0.00026251,0.17993134,0.00029353
1003,8107,0.73875046,0.00033257,2744.05297852,0.00037645,0.00034103,0.00028021,0.14760879,0.00031062
1004,2828,0.25770153,0.00031967,2849.02197266,0.00036172,0.00032802,0.00026966,0.14721106,0.00029884
1005,2856,0.26025303,0.00032491,2788.55590820,0.00038655,0.00031260,0.00027557,0.17573051,0.00029408
1006,1854,0.16894577,0.00032638,2788.52685547,0.00039002,0.00033094,0.00026067,0.19455986,0.00029580
1007,8724,0.79497459,0.00031720,2832.53833008,0.00038040,0.00031697,0.00025440,0.20300363,0.00028569
1008,15512,1.41353117,0.00032796,2716.44970703,0.00038082,0.00033425,0.00026934,0.17129974,0.00030180
1009,11605,1.05750575,0.00032509,2946.50512695,0.00037635,0.00031604,0.00028288,0.14633052,0.00029946
1010,8293,0.75569972,0.00033014,2747.51464844,0.00038859,0.00032597,0.00027591,0.17136276,0.00030094
1011,8594,0.78312834,0.00032421,2784.85302734,0.00037523,0.00032082,0.00027673,0.15413058,0.00029878
1012,9152,0.83397610,0.00033454,2707.60717773,0.00039689,0.00032494,0.00028179,0.17318447,0.00030336
1013,3387,0.30864041,0.00033976,2608.30371094,0.00039781,0.00033332,0.00028703,0.16620141,0.00031018
1014,5679,0.51749894,0.00034453,2549.38671875,0.00039026,0.00035146,0.00029187,0.14575626,0.00032167
1015,41535,3.78487733,0.00033928,2667.73364258,0.00039752,0.00032757,0.00029248,0.15774916,0.00031003
1016,37191,3.38903028,0.00033079,2692.23437500,0.00038102,0.00033267,0.00027549,0.16142477,0.00030408
1017,16524,1.50574968,0.00033831,2705.17846680,0.00039818,0.00032944,0.00028709,0.16812591,0.00030826
1018,1337,0.12183414,0.00033315,2592.87133789,0.00036926,0.00033250,0.00029770,0.11130625,0.00031510
1019,42858,3.90543572,0.00033456,2589.30639648,0.00038740,0.00032829,0.00028792,0.15294877,0.00030811
1020,37458,3.41336066,0.00033383,2640.83520508,0.00038792,0.00033000,0.00028329,0.16047600,0.00030664
1021,7089,0.64598520,0.00032411,3007.59716797,0.00038005,0.00031310,0.00027919,0.15891069,0.00029615
1022,2721,0.24795115,0.00032967,2669.74926758,0.00037820,0.00032020,0.00029061,0.13727334,0.00030541
1023,581,0.05294363,0.00033820,2562.03442383,0.00037420,0.00034346,0.00029695,0.11718955,0.00032020
1024,4649,0.42364018,0.00032856,2663.69628906,0.00037675,0.00031973,0.00028906,0.13830708,0.00030440
1025,49107,4.47487591,0.00033238,2581.32177734,0.00038429,0.00032615,0.00028683,0.15001382,0.00030649
1026,8887,0.80982797,0.00033319,2568.67480469,0.00037905,0.00033157,0.00028895,0.13907453,0.00031026
1027,22355,2.03709962,0.00033152,2571.95556641,0.00037888,0.00032888,0.00028679,0.14331156,0.00030783
1028,18465,1.68262333,0.00033415,2569.82666016,0.00038157,0.00032567,0.00029516,0.13524249,0.00031042
1029,19329,1.76135533,0.00034121,2538.59790039,0.00039178,0.00033920,0.00029263,0.14751804,0.00031591
1030,1045,0.09522564,0.00033673,2582.87646484,0.00038187,0.00033255,0.00029576,0.13163485,0.00031415
1031,3882,0.35374729,0.00033593,2594.07812500,0.00037766,0.00033433,0.00029580,0.12478293,0.00031506
1032,25726,2.34428203,0.00033540,2563.63964844,0.00038511,0.00033240,0.00028849,0.14550206,0.00031045
1033,32475,2.95928473,0.00033746,2613.66943359,0.00038574,0.00034016,0.00028643,0.14832550,0.00031329
1034,15731,1.43348755,0.00033889,2773.29858398,0.00040349,0.00033554,0.00027764,0.18548454,0.00030659
1035,3619,0.32978141,0.00033714,2556.28540039,0.00037799,0.00034186,0.00029139,0.13293304,0.00031663
1036,11818,1.07691538,0.00033748,2616.29125977,0.00038210,0.00033087,0.00029966,0.12675075,0.00031526
1037,24833,2.26290739,0.00033861,2671.70385742,0.00038913,0.00033734,0.00028976,0.15002365,0.00031355
1038,14147,1.28914553,0.00033787,2675.01831055,0.00039157,0.00033513,0.00028690,0.15646850,0.00031101
1039,6523,0.59440845,0.00033077,2696.10620117,0.00037503,0.00032913,0.00028794,0.13479759,0.00030853
1040,10168,0.92655911,0.00033020,2799.73559570,0.00037894,0.00033350,0.00027824,0.15493613,0.00030587
1041,7607,0.69318796,0.00033866,2749.69531250,0.00041281,0.00032425,0.00027893,0.20077309,0.00030159
1042,26482,2.41317254,0.00032232,2704.21728516,0.00038235,0.00031858,0.00026951,0.15825808,0.00029405
1043,7014,0.63915083,0.00033309,2874.27783203,0.00038808,0.00032559,0.00028574,0.15483855,0.00030566
1044,13027,1.18708552,0.00032826,2948.25927734,0.00039157,0.00032346,0.00026971,0.18774395,0.00029659
1045,4116,0.37507054,0.00032811,2888.02929688,0.00036655,0.00032445,0.00029439,0.11191839,0.00030942
1046,5366,0.48897681,0.00033086,2921.80664062,0.00037248,0.00033007,0.00029022,0.12690677,0.00031015
1047,1550,0.14124377,0.00034352,2719.01806641,0.00045638,0.00031994,0.00025422,0.29573694,0.00028708
1048,700,0.06378751,0.00033765,2745.30273438,0.00043893,0.00030630,0.00026772,0.26171750,0.00028701
1049,9500,0.86568760,0.00035323,2476.31762695,0.00043342,0.00034044,0.00028601,0.19183172,0.00031323
1050,1691,0.15409239,0.00034182,2775.14306641,0.00046164,0.00030352,0.00026031,0.30230436,0.00028191
1051,139555,12.71695089,0.00033954,2751.42138672,0.00040830,0.00033187,0.00027872,0.19572094,0.00030529
1052,2761,0.25159615,0.00033803,2842.24853516,0.00038214,0.00033510,0.00029685,0.12858453,0.00031598
1053,15047,1.37115804,0.00033345,2880.21289062,0.00040086,0.00033145,0.00026806,0.19949219,0.00029975
1054,6237,0.56834669,0.00034599,2771.93481445,0.00040858,0.00033888,0.00029120,0.17134506,0.00031504
1055,10354,0.94350836,0.00032796,2985.39355469,0.00039855,0.00032646,0.00025910,0.21493348,0.00029278
1056,921,0.08392614,0.00031978,3012.46557617,0.00037537,0.00031247,0.00027151,0.16493119,0.00029199
1057,274222,24.98848273,0.00033958,2776.96166992,0.00041938,0.00032649,0.00027293,0.21704319,0.00029971
1058,1336,0.12174301,0.00033370,2622.30957031,0.00038663,0.00032796,0.00028665,0.14965823,0.00030731
1059,50385,4.59133367,0.00028684,3343.51367188,0.00033696,0.00028333,0.00024003,0.17440613,0.00026168
1060,28160,2.56608031,0.00030097,3052.00000000,0.00036387,0.00029224,0.00024828,0.19217089,0.00027026
1061,2128,0.19391402,0.00028559,2895.70507812,0.00036266,0.00028306,0.00021104,0.26818547,0.00024705
1062,33907,3.08977574,0.00030505,3090.73852539,0.00037354,0.00029437,0.00024724,0.21256565,0.00027080
1063,11398,1.03864287,0.00029281,2775.82519531,0.00035906,0.00029084,0.00022852,0.22558367,0.00025968
1064,138829,12.65079413,0.00032017,2734.50659180,0.00037729,0.00031349,0.00026973,0.17487758,0.00029161
1065,51146,4.66067981,0.00033091,2893.30932617,0.00039757,0.00032187,0.00027324,0.19025971,0.00029755
1066,22657,2.06461937,0.00032683,2755.58105469,0.00038285,0.00032210,0.00027553,0.16921090,0.00029882
1067,2830,0.25788378,0.00029517,3220.93212891,0.00036782,0.00028482,0.00023288,0.23572634,0.00025885
1068,8477,0.77246672,0.00030081,2965.57641602,0.00038215,0.00028848,0.00023180,0.25107807,0.00026014
1069,21221,1.93376386,0.00030846,3198.71215820,0.00035899,0.00030524,0.00026115,0.16530520,0.00028320
1070,4117,0.37516167,0.00029067,2788.06689453,0.00034777,0.00028549,0.00023874,0.19087468,0.00026212
1071,1544,0.14069702,0.00027412,3032.17944336,0.00035069,0.00026088,0.00021080,0.26227233,0.00023584
1072,55054,5.01679635,0.00029735,2970.04687500,0.00036359,0.00028993,0.00023855,0.21636735,0.00026424
1073,19757,1.80035684,0.00030117,2661.96875000,0.00037130,0.00029860,0.00023363,0.23353639,0.00026611
1074,2457,0.22389415,0.00030165,2948.48315430,0.00036122,0.00030336,0.00024037,0.20281954,0.00027187
1075,3270,0.29797879,0.00029640,2851.29028320,0.00035891,0.00028744,0.00024283,0.20074998,0.00026514
1076,5384,0.49061706,0.00029624,2840.91821289,0.00037702,0.00028296,0.00022874,0.25397220,0.00025585
1077,10479,0.95489899,0.00027506,2888.43432617,0.00035223,0.00028106,0.00019188,0.28925544,0.00023647
1078,13704,1.24877715,0.00027590,2935.45483398,0.00036330,0.00026529,0.00019911,0.30036527,0.00023220
1079,854,0.07782076,0.00027706,3262.49414062,0.00034837,0.00026707,0.00021574,0.24172240,0.00024141
1080,12116,1.10407063,0.00026613,2938.55957031,0.00032596,0.00025360,0.00021883,0.20663173,0.00023621
1081,52819,4.81313195,0.00030374,2890.84716797,0.00036305,0.00030007,0.00024965,0.18934068,0.00027486
1082,29667,2.70340570,0.00030540,2799.46044922,0.00036547,0.00030577,0.00024628,0.19716026,0.00027602
1083,7791,0.70995496,0.00030295,2728.08593750,0.00039280,0.00028701,0.00022903,0.27488375,0.00025802
1084,826,0.07526926,0.00028235,2655.13671875,0.00034589,0.00027321,0.00022797,0.21330476,0.00025059
1085,18528,1.68836420,0.00027282,3055.86425781,0.00034471,0.00025934,0.00021443,0.24351038,0.00023688
1086,1646,0.14999177,0.00026782,3135.55078125,0.00034381,0.00026483,0.00019483,0.27801070,0.00022983
1087,2050,0.18680627,0.00029083,3046.46362305,0.00034953,0.00029036,0.00023262,0.20359847,0.00026149
1088,2552,0.23255103,0.00026872,3022.58398438,0.00032064,0.00026286,0.00022266,0.18431847,0.00024276
