,runno:,N54835,atlas:,DB2_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
19,39004,3.55423992,0.00032783,2653.96850586,0.00037995,0.00032044,0.00028309,0.15179305,0.00030177
20,34435,3.13788975,0.00032859,2728.82568359,0.00038560,0.00032471,0.00027562,0.16914727,0.00030017
21,7092,0.64625858,0.00032503,2933.90161133,0.00039218,0.00030964,0.00027326,0.18805508,0.00029145
22,2392,0.21797103,0.00031716,2828.68432617,0.00035796,0.00031318,0.00028021,0.12651449,0.00029670
23,516,0.04702051,0.00032864,2585.70288086,0.00036806,0.00032493,0.00029200,0.11739033,0.00030847
24,3938,0.35885029,0.00033757,2528.28662109,0.00038015,0.00033405,0.00029850,0.12424697,0.00031628
25,40763,3.71452882,0.00033192,2554.04321289,0.00038263,0.00032470,0.00028845,0.14566962,0.00030657
26,7084,0.64552958,0.00032999,2597.50390625,0.00037763,0.00032595,0.00028634,0.14138828,0.00030614
27,18620,1.69674770,0.00032692,2616.66088867,0.00037483,0.00032425,0.00028158,0.14673953,0.00030292
28,17066,1.55513944,0.00032647,2646.71655273,0.00037070,0.00031993,0.00028888,0.12992661,0.00030440
29,14356,1.30819066,0.00032849,2645.77539062,0.00037347,0.00032426,0.00028773,0.13321474,0.00030600
30,795,0.07244438,0.00032939,2634.50927734,0.00037201,0.00032728,0.00028888,0.12963009,0.00030808
31,3791,0.34545492,0.00032435,2705.33813477,0.00036476,0.00032084,0.00028779,0.12206603,0.00030431
32,21781,1.98479386,0.00032877,2596.53466797,0.00036988,0.00032635,0.00028995,0.12403396,0.00030815
33,26524,2.41699979,0.00032566,2672.77587891,0.00036635,0.00032968,0.00028022,0.13466391,0.00030495
34,12628,1.15072664,0.00032915,2803.50878906,0.00038354,0.00032404,0.00027974,0.15993160,0.00030189
35,2883,0.26271341,0.00033218,2598.65283203,0.00037820,0.00032665,0.00029170,0.13312934,0.00030918
36,9949,0.90660273,0.00033707,2567.99707031,0.00038200,0.00033166,0.00029738,0.12823409,0.00031452
37,23508,2.14216676,0.00033445,2592.16723633,0.00038655,0.00033318,0.00028461,0.15418026,0.00030890
38,11613,1.05823475,0.00034207,2615.17529297,0.00039244,0.00033536,0.00029841,0.14074060,0.00031688
39,7172,0.65354858,0.00032685,2712.43139648,0.00037126,0.00032588,0.00028351,0.13765757,0.00030470
40,11461,1.04438375,0.00032245,2856.96240234,0.00037159,0.00032423,0.00027169,0.15496166,0.00029796
41,7395,0.67386946,0.00033560,2748.83056641,0.00041511,0.00031844,0.00027325,0.21568763,0.00029585
42,20661,1.88273385,0.00032190,2525.10009766,0.00038676,0.00032057,0.00027010,0.16196159,0.00029533
43,6956,0.63386558,0.00032945,2816.50561523,0.00038057,0.00032101,0.00028647,0.14628066,0.00030374
44,11077,1.00939175,0.00032689,2828.26977539,0.00038701,0.00031957,0.00027402,0.17634799,0.00029680
45,3689,0.33616017,0.00032845,2729.57470703,0.00036550,0.00032797,0.00029239,0.11408688,0.00031018
46,5370,0.48934131,0.00032814,2858.29296875,0.00036805,0.00032746,0.00028897,0.12370389,0.00030821
47,1263,0.11509089,0.00033138,2786.00878906,0.00044830,0.00030703,0.00023883,0.31635755,0.00027293
48,497,0.04528913,0.00033479,2739.10449219,0.00043679,0.00031590,0.00025168,0.27807373,0.00028379
49,8575,0.78139697,0.00033266,2518.02294922,0.00042610,0.00031203,0.00025843,0.22641656,0.00028523
50,1223,0.11144589,0.00033759,2767.96728516,0.00046389,0.00029953,0.00024935,0.32367498,0.00027444
51,131940,12.02303393,0.00034444,2711.30908203,0.00041422,0.00033435,0.00028484,0.19298229,0.00030960
52,2331,0.21241240,0.00033828,2780.52563477,0.00038863,0.00033492,0.00029128,0.14808410,0.00031310
53,13079,1.19182402,0.00032424,2929.62377930,0.00037791,0.00032315,0.00027178,0.16597417,0.00029747
54,5461,0.49763368,0.00033751,2822.31933594,0.00039484,0.00033510,0.00028260,0.16582558,0.00030885
55,8534,0.77766084,0.00031985,2980.48144531,0.00038215,0.00031902,0.00025798,0.19900171,0.00028850
56,716,0.06524551,0.00031864,2942.70678711,0.00036704,0.00031996,0.00026893,0.15607971,0.00029444
57,247363,22.54095606,0.00033584,2803.40185547,0.00041747,0.00032383,0.00026629,0.22646210,0.00029506
58,1532,0.13960352,0.00032701,2737.43603516,0.00037109,0.00032148,0.00028432,0.13438763,0.00030290
59,49688,4.52781954,0.00028426,3295.47949219,0.00033548,0.00027906,0.00023750,0.17812647,0.00025828
60,27403,2.49709867,0.00030460,3007.66235352,0.00038060,0.00028939,0.00024405,0.21372305,0.00026672
61,1871,0.17049490,0.00028580,2935.30688477,0.00036071,0.00028810,0.00020859,0.26703659,0.00024834
62,32163,2.93085372,0.00031029,2989.19506836,0.00038285,0.00030129,0.00024674,0.22419222,0.00027402
63,9494,0.86514085,0.00028479,2806.99145508,0.00035174,0.00027777,0.00022487,0.22666626,0.00025132
64,122982,11.20673609,0.00032013,2682.72851562,0.00037974,0.00031447,0.00026616,0.18320024,0.00029032
65,54614,4.97670134,0.00033282,2831.62207031,0.00041886,0.00031600,0.00026351,0.22056396,0.00028976
66,21183,1.93030111,0.00032636,2770.33007812,0.00038312,0.00032289,0.00027306,0.17331909,0.00029798
67,2297,0.20931415,0.00030084,3157.52978516,0.00037818,0.00028907,0.00023527,0.24472696,0.00026217
68,7642,0.69637733,0.00029642,2971.95996094,0.00037358,0.00029313,0.00022256,0.25447294,0.00025785
69,19648,1.79042421,0.00029287,3101.24072266,0.00034299,0.00029163,0.00024399,0.17284906,0.00026781
70,3673,0.33470216,0.00028454,2810.91870117,0.00033696,0.00028165,0.00023501,0.18192831,0.00025833
71,1335,0.12165189,0.00026997,3040.11328125,0.00034775,0.00025553,0.00020663,0.26772109,0.00023108
72,47056,4.28797851,0.00029406,2979.08496094,0.00036230,0.00028570,0.00023420,0.22262043,0.00025995
73,16593,1.51203731,0.00030016,2661.41015625,0.00037273,0.00029723,0.00023052,0.23965593,0.00026387
74,1693,0.15427464,0.00030049,2918.68579102,0.00035822,0.00029789,0.00024538,0.18901490,0.00027163
75,2785,0.25378316,0.00029789,2756.29687500,0.00036251,0.00029129,0.00023987,0.21050109,0.00026558
76,4924,0.44869955,0.00029582,2826.08349609,0.00037924,0.00028345,0.00022478,0.26462424,0.00025412
77,9800,0.89302511,0.00027418,2887.26660156,0.00034820,0.00028097,0.00019337,0.28089678,0.00023717
78,10831,0.98697499,0.00027528,2894.66088867,0.00036095,0.00026497,0.00019990,0.29426482,0.00023244
79,713,0.06497213,0.00027463,3203.25097656,0.00034837,0.00026333,0.00021219,0.25034353,0.00023776
80,12058,1.09878538,0.00026637,2867.27587891,0.00032088,0.00025560,0.00022263,0.18931541,0.00023911
81,47444,4.32333502,0.00029698,2909.26611328,0.00035870,0.00029225,0.00024244,0.19697334,0.00026735
82,28488,2.59596931,0.00030345,2734.45678711,0.00036960,0.00030234,0.00023998,0.21395753,0.00027116
83,7040,0.64152008,0.00030204,2739.11938477,0.00039015,0.00028969,0.00022628,0.27526513,0.00025799
84,677,0.06169163,0.00028102,2532.97509766,0.00034584,0.00027249,0.00022473,0.21905892,0.00024861
85,18121,1.65127632,0.00026776,2998.61108398,0.00033520,0.00025688,0.00021121,0.23524429,0.00023405
86,1155,0.10524939,0.00027237,3026.65844727,0.00034789,0.00027011,0.00019912,0.27429655,0.00023461
87,2292,0.20885852,0.00028413,2962.45385742,0.00034657,0.00027835,0.00022748,0.21214953,0.00025292
88,2356,0.21469053,0.00026404,2943.50903320,0.00032358,0.00025176,0.00021679,0.20660049,0.00023427
89,29441,2.68281144,0.00030546,2443.63549805,0.00039077,0.00029139,0.00023484,0.25957313,0.00026311
90,1595,0.14534439,0.00031358,3070.68945312,0.00037967,0.00030279,0.00025828,0.19871262,0.00028053
91,244206,22.25327440,0.00032881,2529.24072266,0.00041238,0.00031287,0.00026140,0.23315164,0.00028713
92,2114,0.19263827,0.00028025,2575.40747070,0.00036250,0.00026401,0.00021425,0.27022263,0.00023913
93,2076,0.18917552,0.00029396,2423.41870117,0.00037213,0.00028091,0.00022884,0.24935319,0.00025488
94,411,0.03745238,0.00027798,2412.70141602,0.00035156,0.00027162,0.00021076,0.25502238,0.00024119
95,3984,0.36304204,0.00028273,2357.63574219,0.00037085,0.00026969,0.00020764,0.29137561,0.00023867
96,729,0.06643013,0.00029756,2584.96020508,0.00038125,0.00028305,0.00022837,0.25894126,0.00025571
97,2030,0.18498377,0.00029166,2842.17651367,0.00035285,0.00028767,0.00023445,0.20497102,0.00026106
98,2485,0.22644565,0.00029046,2656.02270508,0.00036196,0.00028374,0.00022566,0.23558347,0.00025470
99,23225,2.11637838,0.00029169,2392.29248047,0.00035531,0.00028249,0.00023725,0.20431267,0.00025987
100,10106,0.92090936,0.00030284,2345.82910156,0.00036806,0.00029423,0.00024622,0.20539095,0.00027022
101,1250,0.11390626,0.00027890,2889.47851562,0.00033717,0.00028355,0.00021600,0.21828872,0.00024977
102,446,0.04064175,0.00029550,2428.97338867,0.00038955,0.00028635,0.00021061,0.30145633,0.00024848
103,1286,0.11718676,0.00030594,2468.13305664,0.00036220,0.00030302,0.00025261,0.18198487,0.00027782
104,27895,2.54193218,0.00026433,2787.18139648,0.00032645,0.00025932,0.00020723,0.22849330,0.00023327
105,4177,0.38062917,0.00027416,2826.95776367,0.00037015,0.00026019,0.00019215,0.32087713,0.00022617
106,3225,0.29387816,0.00029805,2465.67480469,0.00038464,0.00028807,0.00022143,0.27516124,0.00025475
107,8197,0.74695171,0.00029041,2784.15356445,0.00034248,0.00029090,0.00023787,0.18398668,0.00026438
108,148,0.01348650,0.00031410,2727.17260742,0.00039802,0.00031082,0.00023345,0.26082253,0.00027213
109,3576,0.32586304,0.00032781,2200.53027344,0.00040904,0.00032217,0.00025246,0.24034318,0.00028732
110,6160,0.56133007,0.00032305,2466.67187500,0.00044330,0.00029023,0.00023562,0.33380389,0.00026293
111,2780,0.25332753,0.00027824,2615.98437500,0.00035965,0.00027261,0.00020246,0.28303123,0.00023753
112,8473,0.77210222,0.00028135,2558.14575195,0.00034789,0.00027304,0.00022277,0.22735374,0.00024791
113,13556,1.23529065,0.00026321,2705.91137695,0.00030879,0.00026151,0.00021932,0.17273493,0.00024041
114,15825,1.44205330,0.00031205,1882.03662109,0.00040230,0.00029669,0.00023714,0.26133564,0.00026692
115,11951,1.08903500,0.00029203,2361.58569336,0.00037286,0.00028065,0.00022259,0.25949746,0.00025162
116,47055,4.28788739,0.00028402,2306.02758789,0.00034640,0.00027529,0.00023038,0.20590577,0.00025284
117,2218,0.20211527,0.00030307,2116.25439453,0.00040127,0.00028158,0.00022637,0.28812057,0.00025397
118,3670,0.33442879,0.00023781,3289.39038086,0.00041807,0.00016558,0.00012979,0.58232534,0.00014768
119,6466,0.58921432,0.00025778,3008.57739258,0.00045195,0.00018286,0.00013620,0.57970768,0.00015953
120,9650,0.87935635,0.00024489,3344.14379883,0.00040039,0.00018546,0.00014881,0.53049743,0.00016714
121,58561,5.33637176,0.00025632,3170.97021484,0.00039322,0.00021667,0.00015908,0.45388705,0.00018787
122,1497,0.13641414,0.00023406,3369.37548828,0.00036533,0.00018828,0.00014857,0.46022514,0.00016843
123,3338,0.30417529,0.00023257,3485.09082031,0.00039248,0.00017172,0.00013352,0.54429752,0.00015262
124,4618,0.42081530,0.00027506,2955.56054688,0.00038879,0.00025171,0.00018469,0.37122726,0.00021820
125,5541,0.50492369,0.00026162,2781.50952148,0.00043310,0.00019683,0.00015547,0.52222037,0.00017615
126,227,0.02068538,0.00027418,3155.67626953,0.00043591,0.00020828,0.00017835,0.48118204,0.00019331
127,12820,1.16822264,0.00023556,2985.97753906,0.00038035,0.00018591,0.00014042,0.49640763,0.00016317
128,470,0.04282876,0.00024049,3259.81860352,0.00040051,0.00017794,0.00014302,0.52246988,0.00016048
129,1430,0.13030877,0.00024080,3228.50000000,0.00037919,0.00018823,0.00015498,0.47521579,0.00017161
130,353,0.03216713,0.00024471,2986.39941406,0.00036985,0.00020861,0.00015568,0.42934451,0.00018214
131,302,0.02751975,0.00025695,3059.91479492,0.00035157,0.00022970,0.00018958,0.32297724,0.00020964
132,966,0.08802676,0.00025929,3098.65258789,0.00040472,0.00020600,0.00016714,0.45542559,0.00018657
133,8244,0.75123459,0.00026208,2787.06250000,0.00045731,0.00018641,0.00014258,0.57553190,0.00016450
134,3763,0.34290342,0.00029280,2765.66943359,0.00039819,0.00026696,0.00021326,0.32168251,0.00024011
135,13861,1.26308378,0.00030563,2130.43237305,0.00054155,0.00021419,0.00016115,0.57360625,0.00018767
136,4423,0.40304592,0.00027623,2454.87915039,0.00043552,0.00022484,0.00016827,0.49010113,0.00019655
137,1091,0.09941739,0.00030377,2257.21533203,0.00052661,0.00021933,0.00016535,0.55415976,0.00019234
138,390,0.03553875,0.00025737,2439.88696289,0.00041666,0.00021187,0.00014359,0.49465328,0.00017773
139,678,0.06178276,0.00022330,3071.89941406,0.00041593,0.00014379,0.00011019,0.63948303,0.00012699
140,10511,0.95781499,0.00027756,2238.67163086,0.00037589,0.00025201,0.00020476,0.30382946,0.00022839
141,2993,0.27273716,0.00030519,1810.73925781,0.00052970,0.00021473,0.00017252,0.56062120,0.00019363
142,1757,0.16010664,0.00025440,2817.00390625,0.00037011,0.00022481,0.00016829,0.38709852,0.00019655
143,4338,0.39530030,0.00027609,2805.44604492,0.00040424,0.00023962,0.00018441,0.39443949,0.00021202
144,6879,0.62684895,0.00028055,2659.77001953,0.00049952,0.00019382,0.00014831,0.59339333,0.00017106
145,3274,0.29834329,0.00026869,2533.02758789,0.00038138,0.00024293,0.00018175,0.36627111,0.00021234
146,4260,0.38819255,0.00031498,2319.14794922,0.00051494,0.00024670,0.00018330,0.50704944,0.00021500
147,45733,4.16742012,0.00029103,2380.62109375,0.00042414,0.00025247,0.00019651,0.39333430,0.00022449
148,6562,0.59796232,0.00040181,2511.95043945,0.00048204,0.00038889,0.00033451,0.21253847,0.00036170
149,1658,0.15108527,0.00031773,2996.68383789,0.00036862,0.00031344,0.00027113,0.15839696,0.00029228
150,300,0.02733750,0.00032551,2275.41210938,0.00046164,0.00028210,0.00023281,0.37079224,0.00025745
151,3070,0.27975378,0.00031957,2860.15502930,0.00039429,0.00030451,0.00025992,0.21643750,0.00028221
152,4076,0.37142554,0.00050134,1630.70166016,0.00058121,0.00049479,0.00042803,0.17487377,0.00046141
153,3856,0.35137804,0.00026587,3067.17260742,0.00031782,0.00026032,0.00021947,0.18774606,0.00023989
154,668,0.06087151,0.00027933,3096.53491211,0.00034670,0.00027348,0.00023242,0.20143966,0.00025295
155,716,0.06524551,0.00027492,3201.76000977,0.00034246,0.00026992,0.00021237,0.24098919,0.00024115
156,1119,0.10196889,0.00028150,3108.93212891,0.00034169,0.00028971,0.00021311,0.23009735,0.00025141
157,3895,0.35493192,0.00030348,2828.38500977,0.00036292,0.00030103,0.00024649,0.19548532,0.00027376
158,690,0.06287626,0.00025434,2847.13598633,0.00032312,0.00025654,0.00018336,0.27488503,0.00021995
159,157,0.01430663,0.00026338,2963.28491211,0.00032042,0.00025622,0.00021349,0.20910025,0.00023486
160,2043,0.18616840,0.00026580,3035.82910156,0.00034038,0.00024729,0.00020975,0.25008687,0.00022852
161,1802,0.16420727,0.00042715,1808.67773438,0.00050518,0.00043522,0.00036174,0.14484368,0.00039848
162,8489,0.77356022,0.00028966,2441.88354492,0.00034236,0.00028167,0.00024494,0.17226364,0.00026331
163,6016,0.54820807,0.00026935,3188.92724609,0.00033588,0.00026433,0.00020783,0.23957941,0.00023608
164,635,0.05786438,0.00026478,2900.84716797,0.00035114,0.00025122,0.00019197,0.30212453,0.00022160
165,490,0.04465126,0.00027435,3322.79370117,0.00032351,0.00026380,0.00023573,0.16557458,0.00024976
166,6808,0.62037907,0.00032250,2922.88916016,0.00038072,0.00031042,0.00027637,0.16658799,0.00029339
1001,8951,0.81565997,0.00031379,3018.93188477,0.00036808,0.00031757,0.00025573,0.18291798,0.00028665
1002,3721,0.33907617,0.00031897,2888.17846680,0.00037719,0.00032037,0.00025933,0.18867357,0.00028985
1003,6504,0.59267707,0.00032615,2845.74658203,0.00037405,0.00033301,0.00027140,0.15930846,0.00030220
1004,2307,0.21022540,0.00032678,2817.34594727,0.00037033,0.00033214,0.00027787,0.14382991,0.00030501
1005,3030,0.27610878,0.00032627,2795.43237305,0.00038713,0.00031374,0.00027794,0.17270075,0.00029584
1006,1616,0.14725802,0.00031767,2941.67016602,0.00037623,0.00030870,0.00027234,0.16208060,0.00029052
1007,8353,0.76116722,0.00031361,2858.17822266,0.00037683,0.00030686,0.00025714,0.19462399,0.00028200
1008,15484,1.41097967,0.00032075,2803.74682617,0.00037215,0.00031840,0.00027179,0.15758382,0.00029509
1009,10758,0.98032287,0.00033005,2868.42211914,0.00038949,0.00031808,0.00028257,0.16437802,0.00030033
1010,6416,0.58465807,0.00032724,2712.42041016,0.00037695,0.00031938,0.00028556,0.14270130,0.00030247
1011,6589,0.60042270,0.00032926,2682.59130859,0.00038059,0.00032079,0.00028638,0.14641680,0.00030359
1012,6947,0.63304545,0.00032706,2762.05249023,0.00038242,0.00031663,0.00028220,0.15595460,0.00029942
1013,3186,0.29032428,0.00033458,2703.58544922,0.00039426,0.00032951,0.00027980,0.17440349,0.00030465
1014,4268,0.38892155,0.00033534,2648.37817383,0.00038718,0.00033528,0.00028355,0.15689656,0.00030941
1015,34981,3.18764400,0.00033146,2748.05590820,0.00039062,0.00032057,0.00028355,0.16319792,0.00030206
1016,28724,2.61747481,0.00031656,2849.75219727,0.00036797,0.00031922,0.00026140,0.17164402,0.00029031
1017,15227,1.38756054,0.00033667,2720.78515625,0.00039688,0.00032885,0.00028427,0.17031474,0.00030656
1018,1469,0.13386264,0.00032158,2695.48632812,0.00036348,0.00031474,0.00028652,0.12226299,0.00030063
1019,40560,3.69603044,0.00032665,2681.76074219,0.00038113,0.00031718,0.00028166,0.15635286,0.00029942
1020,34611,3.15392775,0.00032740,2752.02124023,0.00038224,0.00032137,0.00027873,0.16128492,0.00030005
1021,7025,0.64015320,0.00032577,2927.54809570,0.00039221,0.00030983,0.00027528,0.18473035,0.00029256
1022,2587,0.23574040,0.00031449,2856.98339844,0.00035758,0.00030995,0.00027595,0.13393578,0.00029295
1023,452,0.04118850,0.00032579,2652.76098633,0.00036706,0.00031926,0.00029106,0.11962925,0.00030516
1024,3706,0.33770929,0.00033044,2611.88378906,0.00037805,0.00032293,0.00029054,0.13644816,0.00030673
1025,42158,3.84164821,0.00032556,2627.00976562,0.00037851,0.00031742,0.00028081,0.15368758,0.00029911
1026,7219,0.65783145,0.00032611,2640.17480469,0.00037455,0.00032098,0.00028282,0.14369386,0.00030190
1027,18480,1.68399020,0.00032393,2647.18554688,0.00037146,0.00032059,0.00027971,0.14581355,0.00030015
1028,17035,1.55231456,0.00032293,2691.52709961,0.00036824,0.00031477,0.00028575,0.13265957,0.00030026
1029,14737,1.34290929,0.00032889,2658.39086914,0.00037971,0.00032418,0.00028280,0.15049575,0.00030349
1030,866,0.07891426,0.00032494,2693.79907227,0.00036742,0.00031984,0.00028755,0.12600006,0.00030370
1031,3562,0.32458729,0.00032294,2710.66308594,0.00036483,0.00031657,0.00028741,0.12383132,0.00030199
1032,21746,1.98160449,0.00032404,2658.14233398,0.00037227,0.00031988,0.00028003,0.14458883,0.00029996
1033,24551,2.23721014,0.00032587,2697.75341797,0.00036947,0.00032896,0.00027903,0.14079408,0.00030400
1034,12818,1.16804039,0.00032836,2857.12597656,0.00038884,0.00031957,0.00027679,0.17235383,0.00029818
1035,2886,0.26298678,0.00032997,2649.72412109,0.00037825,0.00032253,0.00028913,0.13845803,0.00030583
1036,9713,0.88509723,0.00033463,2616.50781250,0.00038644,0.00032458,0.00029286,0.14300264,0.00030872
1037,23032,2.09879125,0.00033150,2704.99316406,0.00038363,0.00032808,0.00028316,0.15409969,0.00030562
1038,11441,1.04256125,0.00033732,2685.05346680,0.00039499,0.00032799,0.00028902,0.16000478,0.00030851
1039,6805,0.62010570,0.00032068,2806.06640625,0.00036311,0.00031811,0.00028116,0.13100463,0.00029963
1040,10250,0.93403136,0.00031866,2900.17333984,0.00036428,0.00031790,0.00027388,0.14261158,0.00029589
1041,8018,0.73064034,0.00033497,2766.80590820,0.00041171,0.00031735,0.00027586,0.20728216,0.00029661
1042,20564,1.87389472,0.00031387,2644.63598633,0.00037487,0.00031031,0.00026201,0.16451995,0.00028616
1043,6716,0.61199557,0.00033188,2894.79492188,0.00038262,0.00032334,0.00028966,0.14329752,0.00030650
1044,11415,1.04019200,0.00032486,2996.61596680,0.00037939,0.00032071,0.00027461,0.16318457,0.00029766
1045,3637,0.33142166,0.00032525,2907.35937500,0.00036141,0.00032324,0.00029196,0.11033764,0.00030760
1046,5324,0.48514956,0.00033115,2924.94555664,0.00037404,0.00032788,0.00029172,0.12777838,0.00030980
1047,1284,0.11700451,0.00033881,2751.08422852,0.00044255,0.00032912,0.00024477,0.29015598,0.00028694
1048,409,0.03727013,0.00033987,2729.17358398,0.00044929,0.00030733,0.00026299,0.28098103,0.00028516
1049,8957,0.81620672,0.00032939,2530.24389648,0.00041229,0.00031088,0.00026395,0.19842261,0.00028741
1050,1298,0.11828026,0.00034030,2771.90527344,0.00046118,0.00031298,0.00024675,0.31650853,0.00027986
1051,128546,11.71375565,0.00034516,2720.96850586,0.00041700,0.00033508,0.00028350,0.19909325,0.00030929
1052,2310,0.21049878,0.00033628,2809.09448242,0.00038897,0.00033545,0.00028441,0.15933499,0.00030993
1053,12265,1.11764826,0.00032696,2941.86352539,0.00039420,0.00032242,0.00026429,0.19963488,0.00029335
1054,5651,0.51494744,0.00034072,2826.49365234,0.00040170,0.00033851,0.00028195,0.17669383,0.00031023
1055,8562,0.78021234,0.00031753,3082.12451172,0.00037897,0.00032001,0.00025367,0.19961150,0.00028684
1056,747,0.06807038,0.00031684,2940.13867188,0.00037166,0.00031603,0.00026283,0.17315058,0.00028943
1057,241333,21.99147225,0.00033639,2813.45068359,0.00041909,0.00032400,0.00026627,0.22813655,0.00029513
1058,1480,0.13486502,0.00031764,2838.23632812,0.00035715,0.00031865,0.00027959,0.12452279,0.00029912
1059,48258,4.39751077,0.00028601,3265.86083984,0.00033528,0.00028241,0.00023993,0.17261977,0.00026117
1060,28396,2.58758581,0.00030865,2955.23413086,0.00038584,0.00029268,0.00024701,0.21433492,0.00026984
1061,1920,0.17496002,0.00028514,2942.32934570,0.00035949,0.00028618,0.00020976,0.26322442,0.00024797
1062,30590,2.78751408,0.00030912,2989.24243164,0.00038185,0.00030022,0.00024527,0.22606325,0.00027275
1063,9370,0.85384135,0.00028450,2826.78540039,0.00035444,0.00027741,0.00022164,0.23686601,0.00024953
1064,121747,11.09419670,0.00032123,2683.19189453,0.00038117,0.00031463,0.00026788,0.18257901,0.00029125
1065,52100,4.74761307,0.00033660,2816.96289062,0.00042241,0.00031909,0.00026842,0.21894211,0.00029376
1066,19798,1.80409297,0.00032827,2776.70751953,0.00038473,0.00032373,0.00027634,0.16990058,0.00030004
1067,2311,0.21058990,0.00030208,3151.30712891,0.00037626,0.00029043,0.00023953,0.23370108,0.00026498
1068,7559,0.68881396,0.00029779,2968.82446289,0.00037438,0.00028813,0.00023086,0.24240287,0.00025950
1069,19912,1.81448122,0.00029148,3126.64550781,0.00034394,0.00028991,0.00024058,0.18101606,0.00026524
1070,3850,0.35083129,0.00028645,2813.31469727,0.00034102,0.00028361,0.00023471,0.18910447,0.00025916
1071,1417,0.12912414,0.00027660,2990.96215820,0.00035302,0.00026283,0.00021394,0.25741777,0.00023839
1072,46434,4.23129875,0.00029450,2973.50390625,0.00036351,0.00028602,0.00023396,0.22476628,0.00025999
1073,16503,1.50383605,0.00030172,2650.16357422,0.00037161,0.00030097,0.00023258,0.23335628,0.00026677
1074,1748,0.15928652,0.00030278,2908.65795898,0.00036156,0.00030107,0.00024572,0.19320075,0.00027340
1075,2616,0.23838303,0.00030178,2744.49682617,0.00036598,0.00029601,0.00024334,0.20782429,0.00026968
1076,4699,0.42819643,0.00029675,2814.26928711,0.00038059,0.00028286,0.00022681,0.26287133,0.00025483
1077,9909,0.90295773,0.00027604,2889.44042969,0.00035267,0.00028092,0.00019453,0.28411350,0.00023772
1078,10352,0.94332611,0.00028019,2860.27270508,0.00036778,0.00027051,0.00020228,0.29659671,0.00023640
1079,724,0.06597451,0.00028193,3152.94580078,0.00035147,0.00027341,0.00022093,0.23414423,0.00024717
1080,12112,1.10370613,0.00026491,2880.80444336,0.00031830,0.00025478,0.00022164,0.18713653,0.00023821
1081,48367,4.40744340,0.00029579,2945.37060547,0.00035546,0.00029216,0.00024174,0.19322437,0.00026695
1082,28732,2.61820381,0.00030527,2750.18115234,0.00037005,0.00030556,0.00024224,0.20962410,0.00027390
1083,6781,0.61791870,0.00030070,2758.45410156,0.00038505,0.00028975,0.00022731,0.26741141,0.00025853
1084,701,0.06387863,0.00027418,2596.80737305,0.00033930,0.00026538,0.00021786,0.22651517,0.00024162
1085,17809,1.62284532,0.00026820,3010.92016602,0.00033442,0.00025859,0.00021158,0.23213533,0.00023509
1086,1285,0.11709564,0.00027450,3033.77563477,0.00034894,0.00027343,0.00020113,0.27154413,0.00023728
1087,2126,0.19373177,0.00028552,2985.70922852,0.00034374,0.00028323,0.00022960,0.20286790,0.00025642
1088,2399,0.21860890,0.00026458,2944.45068359,0.00032061,0.00025598,0.00021714,0.19853723,0.00023656
