,runno:,N54851,atlas:,BTBR_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
43,6375,0.58092194,0.00033564,2631.47216797,0.00040094,0.00032139,0.00028460,0.17707925,0.00030299
44,9648,0.87917410,0.00033110,2648.49707031,0.00040810,0.00031947,0.00026580,0.21686131,0.00029264
45,3212,0.29269353,0.00032537,2743.22485352,0.00036305,0.00032139,0.00029167,0.11391281,0.00030653
46,5555,0.50619944,0.00033200,2665.86572266,0.00038318,0.00032964,0.00028317,0.14990689,0.00030641
47,1140,0.10388251,0.00035030,2561.99145508,0.00045251,0.00034117,0.00025722,0.27735630,0.00029920
48,411,0.03745238,0.00034551,2483.52319336,0.00045750,0.00031559,0.00026344,0.28489932,0.00028951
49,9527,0.86814798,0.00033096,2630.95361328,0.00041643,0.00031588,0.00026063,0.22087274,0.00028826
50,1405,0.12803064,0.00035000,2521.53247070,0.00048828,0.00030373,0.00025799,0.33723593,0.00028086
51,124825,11.37467948,0.00034186,2559.06030273,0.00041620,0.00033200,0.00027738,0.20709103,0.00030469
52,2725,0.24831565,0.00033359,2823.60351562,0.00037660,0.00033475,0.00028941,0.13377546,0.00031208
53,12574,1.14580589,0.00032888,2720.60986328,0.00038994,0.00032973,0.00026701,0.18898082,0.00029837
54,4985,0.45425818,0.00032319,2773.11303711,0.00037572,0.00032086,0.00027299,0.15971665,0.00029693
55,8587,0.78249047,0.00032491,2791.88354492,0.00040345,0.00031807,0.00025274,0.23585476,0.00028540
56,640,0.05832001,0.00032476,2831.07153320,0.00038355,0.00031956,0.00027118,0.17393425,0.00029537
57,263194,23.98355611,0.00034227,2735.18090820,0.00042364,0.00032841,0.00027451,0.22155347,0.00030146
58,1194,0.10880326,0.00033822,2585.50488281,0.00039104,0.00033614,0.00028749,0.15392224,0.00031181
59,48808,4.44762953,0.00028514,3154.29052734,0.00033387,0.00028017,0.00024125,0.16831431,0.00026071
60,25119,2.28896915,0.00029456,3078.97045898,0.00035367,0.00028577,0.00024453,0.18759753,0.00026515
61,1714,0.15618827,0.00029049,2719.84082031,0.00036411,0.00029651,0.00021085,0.26295018,0.00025368
62,34997,3.18910201,0.00030963,2971.91406250,0.00038297,0.00029996,0.00024594,0.22676988,0.00027295
63,8888,0.80991910,0.00029379,2622.24560547,0.00036346,0.00029032,0.00022759,0.23385148,0.00025895
64,109849,10.00999132,0.00032798,2504.78955078,0.00038709,0.00032220,0.00027465,0.17727903,0.00029843
65,53627,4.88676096,0.00032437,2808.45996094,0.00039241,0.00031560,0.00026508,0.19811332,0.00029034
66,19633,1.78905734,0.00032940,2728.95043945,0.00038559,0.00032503,0.00027758,0.16806112,0.00030131
67,2788,0.25405653,0.00030071,3078.63208008,0.00037335,0.00028875,0.00024004,0.23004404,0.00026440
68,7474,0.68106833,0.00030518,2836.79663086,0.00038501,0.00029792,0.00023263,0.25077480,0.00026527
69,23085,2.10362088,0.00029150,2927.34570312,0.00034144,0.00028982,0.00024323,0.17248006,0.00026653
70,4390,0.40003880,0.00029058,2620.93115234,0.00034847,0.00028370,0.00023957,0.19119090,0.00026163
71,1382,0.12593477,0.00027189,2811.60864258,0.00035307,0.00025536,0.00020723,0.27499539,0.00023130
72,44675,4.07100986,0.00029983,2809.70288086,0.00036950,0.00029108,0.00023890,0.22213736,0.00026499
73,17872,1.62858619,0.00031010,2460.46948242,0.00038340,0.00030916,0.00023774,0.23817058,0.00027345
74,1372,0.12502351,0.00030648,2674.31054688,0.00037021,0.00030569,0.00024356,0.20690219,0.00027462
75,2901,0.26435366,0.00030091,2611.99804688,0.00036784,0.00029134,0.00024356,0.21178830,0.00026745
76,4421,0.40286367,0.00030130,2595.08032227,0.00039106,0.00029092,0.00022192,0.28134444,0.00025642
77,9112,0.83033110,0.00028003,2648.61718750,0.00036185,0.00028445,0.00019376,0.29705146,0.00023911
78,9482,0.86404735,0.00028667,2655.04248047,0.00037501,0.00027741,0.00020760,0.29395884,0.00024250
79,762,0.06943726,0.00027989,3001.39599609,0.00035665,0.00026681,0.00021622,0.25073689,0.00024152
80,10823,0.98624599,0.00027165,2632.37133789,0.00032370,0.00026410,0.00022715,0.18147989,0.00024562
81,47862,4.36142527,0.00029537,2744.22802734,0.00035529,0.00029107,0.00024014,0.19614854,0.00026561
82,28830,2.62713406,0.00030439,2531.66894531,0.00036410,0.00030581,0.00024242,0.20312072,0.00027412
83,6367,0.58019294,0.00029867,2597.51147461,0.00039256,0.00028142,0.00022203,0.28836682,0.00025172
84,572,0.05212351,0.00029072,2304.24340820,0.00034907,0.00028362,0.00023947,0.19289443,0.00026154
85,17857,1.62721932,0.00026870,2787.28442383,0.00033860,0.00025631,0.00021118,0.24024911,0.00023375
86,1060,0.09659251,0.00026548,2869.65332031,0.00033888,0.00026356,0.00019401,0.27166745,0.00022879
87,1988,0.18115652,0.00028280,2727.28198242,0.00034395,0.00028081,0.00022363,0.21506870,0.00025222
88,2190,0.19956377,0.00026648,2687.00317383,0.00031261,0.00026449,0.00022233,0.17089283,0.00024341
89,28678,2.61328306,0.00028084,2162.00561523,0.00036706,0.00026915,0.00021173,0.26672810,0.00024044
90,1275,0.11618439,0.00029749,2937.17333984,0.00036557,0.00028922,0.00023767,0.21737063,0.00026344
91,267359,24.36309178,0.00032918,2300.00390625,0.00041447,0.00031482,0.00025856,0.24110860,0.00028669
92,1498,0.13650527,0.00028711,2265.38452148,0.00036502,0.00027778,0.00021851,0.25760701,0.00024815
93,2337,0.21295915,0.00029169,2204.34985352,0.00037054,0.00027866,0.00022588,0.25194371,0.00025227
94,292,0.02660850,0.00027058,2203.86010742,0.00035731,0.00026577,0.00018865,0.30967045,0.00022721
95,4401,0.40104117,0.00027925,2129.66088867,0.00037851,0.00026345,0.00019579,0.32702389,0.00022962
96,1406,0.12812177,0.00029556,2382.50805664,0.00035762,0.00028585,0.00024320,0.19719726,0.00026453
97,2017,0.18379915,0.00029231,2656.04272461,0.00036067,0.00029039,0.00022588,0.23130532,0.00025813
98,2478,0.22580778,0.00029357,2407.56445312,0.00036420,0.00029381,0.00022270,0.24169968,0.00025825
99,24149,2.20057789,0.00028583,2183.47436523,0.00034297,0.00027932,0.00023528,0.19152822,0.00025730
100,10488,0.95571911,0.00030971,2123.47338867,0.00037792,0.00029957,0.00025163,0.20926724,0.00027560
101,1182,0.10770976,0.00027974,2610.93603516,0.00034090,0.00028295,0.00021536,0.22786944,0.00024915
102,376,0.03426300,0.00029039,2233.71533203,0.00037381,0.00027597,0.00022139,0.26425338,0.00024868
103,1117,0.10178664,0.00030037,2289.83203125,0.00035739,0.00030007,0.00024364,0.19067308,0.00027185
104,26635,2.42711466,0.00026657,2547.85937500,0.00033217,0.00025825,0.00020928,0.23399331,0.00023376
105,3735,0.34035192,0.00027588,2574.04052734,0.00037511,0.00025842,0.00019411,0.32569352,0.00022626
106,3482,0.31729729,0.00029372,2265.67456055,0.00037795,0.00028118,0.00022204,0.26801261,0.00025161
107,8148,0.74248659,0.00029255,2535.05200195,0.00035344,0.00028704,0.00023716,0.20294037,0.00026210
108,137,0.01248413,0.00031623,2549.54003906,0.00042676,0.00029988,0.00022203,0.31894764,0.00026096
109,7704,0.70202708,0.00031480,2177.08447266,0.00039995,0.00030469,0.00023974,0.25686780,0.00027222
110,5641,0.51403619,0.00032691,2217.83569336,0.00044694,0.00030301,0.00023076,0.33301333,0.00026689
111,2945,0.26836316,0.00027996,2395.91186523,0.00037755,0.00026325,0.00019908,0.31735766,0.00023116
112,9477,0.86359173,0.00027814,2392.80541992,0.00033813,0.00027294,0.00022314,0.21183254,0.00024804
113,12026,1.09586938,0.00026235,2461.51733398,0.00030960,0.00026170,0.00021576,0.18158741,0.00023873
114,15645,1.42565079,0.00029242,1631.62719727,0.00036291,0.00028976,0.00022458,0.23823346,0.00025717
115,11945,1.08848825,0.00028947,2103.97851562,0.00037067,0.00027663,0.00022111,0.25970230,0.00024887
116,46457,4.23339463,0.00027272,2054.42871094,0.00033370,0.00026516,0.00021950,0.21265145,0.00024233
117,2323,0.21168340,0.00029641,1780.15588379,0.00040398,0.00027895,0.00021483,0.30198568,0.00024689
118,5781,0.52679369,0.00024804,3177.28466797,0.00040845,0.00018868,0.00014700,0.51834720,0.00016784
119,7175,0.65382195,0.00025095,2876.75390625,0.00045102,0.00017126,0.00013046,0.59549284,0.00015086
120,9112,0.83033110,0.00023787,3212.44213867,0.00039808,0.00017462,0.00014092,0.54459757,0.00015777
121,53928,4.91418959,0.00027781,2796.72656250,0.00041333,0.00024328,0.00017683,0.42410022,0.00021005
122,1954,0.17805827,0.00022871,3317.30517578,0.00037202,0.00017352,0.00014059,0.49884793,0.00015706
123,4124,0.37579954,0.00023990,3215.52563477,0.00039692,0.00018542,0.00013737,0.53085256,0.00016140
124,4666,0.42518930,0.00031577,2567.35424805,0.00041895,0.00031574,0.00021263,0.32890722,0.00026418
125,5031,0.45844993,0.00027797,2802.46728516,0.00043898,0.00021647,0.00017834,0.46710414,0.00019741
126,2078,0.18935777,0.00026513,3313.31542969,0.00038863,0.00022159,0.00018517,0.43628943,0.00020338
127,14056,1.28085315,0.00024007,2755.93334961,0.00039196,0.00018704,0.00014122,0.50993782,0.00016413
128,480,0.04374001,0.00023695,3133.81347656,0.00039936,0.00017634,0.00013516,0.53556603,0.00015575
129,987,0.08994039,0.00022817,3220.65136719,0.00036088,0.00017871,0.00014493,0.48380503,0.00016182
130,197,0.01795163,0.00025509,2771.81250000,0.00039602,0.00020933,0.00015993,0.45382747,0.00018463
131,282,0.02569725,0.00024383,2825.49169922,0.00034970,0.00021173,0.00017006,0.37304154,0.00019090
132,1325,0.12074064,0.00026377,2800.59252930,0.00042145,0.00020610,0.00016375,0.48049423,0.00018493
133,7704,0.70202708,0.00025475,2679.27441406,0.00044367,0.00018148,0.00013910,0.57459968,0.00016029
134,3453,0.31465466,0.00027286,2608.59130859,0.00036404,0.00025046,0.00020408,0.29661912,0.00022727
135,14202,1.29415740,0.00029160,1879.73498535,0.00049984,0.00021490,0.00016058,0.54007888,0.00018774
136,4192,0.38199605,0.00026226,2241.71044922,0.00043116,0.00020935,0.00014817,0.51856118,0.00017876
137,1735,0.15810189,0.00031038,1980.72045898,0.00056583,0.00021003,0.00015527,0.60468107,0.00018265
138,455,0.04146188,0.00024890,2235.76489258,0.00040010,0.00020520,0.00014139,0.49386945,0.00017330
139,568,0.05175901,0.00024673,2645.45971680,0.00046869,0.00015344,0.00011804,0.65899462,0.00013574
140,11203,1.02087350,0.00026547,1939.20629883,0.00036952,0.00023780,0.00019270,0.32502148,0.00021525
141,5473,0.49872718,0.00024562,1487.59545898,0.00040430,0.00020737,0.00014903,0.44442853,0.00017820
142,1406,0.12812177,0.00025762,2555.43237305,0.00037129,0.00023055,0.00017102,0.37865689,0.00020079
143,2074,0.18899327,0.00026935,2636.52856445,0.00040927,0.00022731,0.00017148,0.43460435,0.00019940
144,6642,0.60525232,0.00028682,2361.48291016,0.00053453,0.00018355,0.00014239,0.63148785,0.00016297
145,3311,0.30171491,0.00027479,2282.74536133,0.00039930,0.00024310,0.00018197,0.38856179,0.00021253
146,3749,0.34162767,0.00029229,2040.34533691,0.00050878,0.00021453,0.00015407,0.56324911,0.00018430
147,32149,2.92957797,0.00028062,2088.75781250,0.00044112,0.00023173,0.00016900,0.47127146,0.00020036
148,2271,0.20694490,0.00040351,2102.96142578,0.00048968,0.00038560,0.00033525,0.21329844,0.00036043
149,3673,0.33470216,0.00030798,3191.89648438,0.00036901,0.00030399,0.00025094,0.19563827,0.00027746
150,309,0.02815763,0.00032365,2161.46240234,0.00047289,0.00027255,0.00022551,0.39247671,0.00024903
151,3114,0.28376328,0.00032492,2733.12915039,0.00040996,0.00030566,0.00025913,0.23603925,0.00028240
152,3460,0.31529254,0.00063332,957.29681396,0.00071083,0.00062970,0.00055944,0.12387314,0.00059457
153,4088,0.37251904,0.00026705,2846.92797852,0.00030932,0.00026270,0.00022912,0.15333758,0.00024591
154,286,0.02606175,0.00029273,3181.38012695,0.00034197,0.00028548,0.00025073,0.16704288,0.00026811
155,595,0.05421938,0.00030929,2616.08666992,0.00039567,0.00030047,0.00023173,0.26674488,0.00026610
156,974,0.08875576,0.00028568,2865.79882812,0.00035853,0.00028160,0.00021692,0.24697174,0.00024926
157,3398,0.30964279,0.00030500,2745.58300781,0.00036869,0.00030273,0.00024360,0.21085575,0.00027316
158,769,0.07007513,0.00025653,2601.88037109,0.00033995,0.00025323,0.00017641,0.31658617,0.00021482
159,60,0.00546750,0.00025912,2756.66357422,0.00030468,0.00025160,0.00022106,0.16499797,0.00023633
160,1914,0.17441327,0.00027047,2795.31567383,0.00033834,0.00025760,0.00021547,0.22951002,0.00023654
161,5130,0.46747131,0.00079145,894.34228516,0.00087695,0.00078992,0.00070747,0.11535810,0.00074869
162,8901,0.81110372,0.00028278,2184.44580078,0.00033357,0.00027489,0.00023988,0.16919976,0.00025739
163,5441,0.49581118,0.00027456,2962.45190430,0.00033591,0.00026997,0.00021779,0.21738082,0.00024388
164,488,0.04446901,0.00027380,2683.29101562,0.00034708,0.00026979,0.00020454,0.26181853,0.00023716
165,409,0.03727013,0.00027807,3114.59570312,0.00031263,0.00027497,0.00024659,0.12300776,0.00026078
166,6072,0.55331107,0.00033053,2591.35717773,0.00040044,0.00031427,0.00027686,0.19216111,0.00029557
1001,12706,1.15783439,0.00032443,2923.14379883,0.00038433,0.00032413,0.00026483,0.18394841,0.00029448
1002,8200,0.74722509,0.00033144,2756.12622070,0.00038390,0.00033302,0.00027739,0.16336013,0.00030521
1003,4799,0.43730893,0.00033935,2660.94335938,0.00039312,0.00034420,0.00028073,0.16520716,0.00031246
1004,2125,0.19364065,0.00032883,2788.41625977,0.00037138,0.00033706,0.00027828,0.14336555,0.00030767
1005,9240,0.84199510,0.00032333,2817.17822266,0.00038539,0.00032355,0.00026343,0.18838114,0.00029349
1006,832,0.07581601,0.00034569,2642.70263672,0.00040477,0.00035282,0.00027949,0.18172017,0.00031616
1007,7654,0.69747083,0.00033186,2641.73583984,0.00038467,0.00033648,0.00027481,0.16466951,0.00030565
1008,12998,1.18444289,0.00033103,2685.60131836,0.00038018,0.00033939,0.00027393,0.16305333,0.00030666
1009,8408,0.76617909,0.00033299,2823.23510742,0.00039691,0.00031993,0.00028221,0.17347680,0.00030107
1010,6692,0.60980857,0.00033635,2555.90625000,0.00038141,0.00033561,0.00029202,0.13397080,0.00031381
1011,6936,0.63204308,0.00033144,2507.14794922,0.00037347,0.00033078,0.00029084,0.12488875,0.00031081
1012,7302,0.66539483,0.00033709,2600.86132812,0.00039111,0.00033162,0.00028853,0.15323463,0.00031007
1013,3806,0.34682179,0.00032956,2762.89086914,0.00037276,0.00033623,0.00027968,0.14381610,0.00030795
1014,4060,0.36996754,0.00034211,2505.73486328,0.00038788,0.00034402,0.00029442,0.13843362,0.00031922
1015,29647,2.70158320,0.00033857,2669.82788086,0.00038943,0.00033299,0.00029335,0.14239661,0.00031317
1016,35442,3.22965264,0.00032381,2776.46752930,0.00037665,0.00032865,0.00026575,0.17359741,0.00029720
1017,15045,1.37097579,0.00033848,2659.79614258,0.00039012,0.00033813,0.00028719,0.15404329,0.00031266
1018,969,0.08830014,0.00032873,2509.04345703,0.00036773,0.00032651,0.00029256,0.11760826,0.00030953
1019,27171,2.47595767,0.00034391,2421.45922852,0.00038846,0.00033786,0.00030538,0.12467974,0.00032162
1020,27488,2.50484430,0.00034010,2540.08398438,0.00039153,0.00033693,0.00029174,0.14972152,0.00031434
1021,4181,0.38099367,0.00032377,2956.35278320,0.00038521,0.00030608,0.00028002,0.16839308,0.00029305
1022,1864,0.16985702,0.00033680,2510.63598633,0.00037612,0.00033789,0.00029519,0.12269470,0.00031654
1023,587,0.05349038,0.00033148,2407.91333008,0.00037205,0.00032951,0.00029275,0.12217732,0.00031113
1024,3803,0.34654842,0.00033888,2405.72753906,0.00037583,0.00033702,0.00030335,0.10951579,0.00032019
1025,41395,3.77211982,0.00034080,2396.73120117,0.00038722,0.00033467,0.00030077,0.12991659,0.00031772
1026,6020,0.54857257,0.00034254,2381.48144531,0.00038383,0.00033928,0.00030471,0.11887278,0.00032200
1027,13667,1.24540552,0.00034259,2380.56738281,0.00038054,0.00033922,0.00030786,0.10953093,0.00032354
1028,11454,1.04374587,0.00034270,2397.68286133,0.00037873,0.00033985,0.00030943,0.10450638,0.00032464
1029,14731,1.34236254,0.00034184,2437.94799805,0.00038594,0.00034049,0.00029909,0.12971866,0.00031979
1030,759,0.06916388,0.00034965,2390.32568359,0.00039276,0.00034549,0.00031071,0.11960621,0.00032810
1031,3061,0.27893366,0.00033877,2475.95336914,0.00037532,0.00033954,0.00030038,0.11326715,0.00031996
1032,21129,1.92538035,0.00033901,2463.40673828,0.00038433,0.00033530,0.00029737,0.13048254,0.00031634
1033,29812,2.71661882,0.00033835,2521.96069336,0.00038588,0.00034532,0.00028386,0.15345936,0.00031459
1034,13509,1.23100777,0.00033522,2680.29785156,0.00039494,0.00033191,0.00027905,0.17323162,0.00030548
1035,2658,0.24221028,0.00033734,2437.59790039,0.00038014,0.00033369,0.00029778,0.12488885,0.00031573
1036,8846,0.80609185,0.00033916,2453.92626953,0.00037800,0.00033879,0.00030148,0.11481746,0.00032014
1037,18815,1.71451708,0.00033584,2541.96166992,0.00038256,0.00033732,0.00028782,0.14366260,0.00031257
1038,11394,1.03827837,0.00034087,2526.67431641,0.00038687,0.00034035,0.00029574,0.13467291,0.00031804
1039,4958,0.45179780,0.00033163,2516.24243164,0.00037523,0.00033243,0.00028815,0.13551243,0.00031029
1040,7931,0.72271246,0.00032733,2736.44970703,0.00037209,0.00033919,0.00027070,0.15910770,0.00030495
1041,7477,0.68134171,0.00032782,2877.76855469,0.00038760,0.00031224,0.00028361,0.16417502,0.00029793
1042,20064,1.82833222,0.00032320,2904.00390625,0.00037490,0.00031793,0.00027837,0.15133882,0.00029815
1043,6179,0.56306144,0.00033854,2769.05786133,0.00040074,0.00032697,0.00028792,0.16951168,0.00030745
1044,9466,0.86258935,0.00033241,2795.29467773,0.00040851,0.00031936,0.00026942,0.20991307,0.00029439
1045,3378,0.30782029,0.00032571,2856.72167969,0.00036528,0.00032172,0.00029049,0.12058162,0.00030611
1046,5801,0.52861619,0.00033383,2780.84423828,0.00038018,0.00032995,0.00029135,0.13631301,0.00031065
1047,1148,0.10461151,0.00034855,2577.76074219,0.00045722,0.00033815,0.00025027,0.29357088,0.00029421
1048,412,0.03754350,0.00034554,2505.92944336,0.00045096,0.00031754,0.00026810,0.26902738,0.00029282
1049,9341,0.85119873,0.00033930,2682.99658203,0.00042292,0.00032322,0.00027176,0.21114971,0.00029749
1050,1393,0.12693714,0.00034643,2588.18237305,0.00047917,0.00030299,0.00025712,0.32827884,0.00028006
1051,125829,11.46616899,0.00034618,2602.29199219,0.00042097,0.00033649,0.00028106,0.20631540,0.00030878
1052,2691,0.24521740,0.00033499,2828.34497070,0.00038053,0.00033535,0.00028909,0.14026409,0.00031222
1053,12530,1.14179639,0.00033026,2821.13623047,0.00039177,0.00032914,0.00026989,0.18584636,0.00029951
1054,5069,0.46191268,0.00033004,2791.30273438,0.00038628,0.00032570,0.00027814,0.16492125,0.00030192
1055,7996,0.72863559,0.00032385,2944.72192383,0.00040014,0.00031682,0.00025458,0.22757922,0.00028570
1056,721,0.06570113,0.00032675,2849.16235352,0.00038979,0.00031742,0.00027305,0.17943884,0.00029523
1057,259273,23.62625494,0.00034179,2762.44458008,0.00042301,0.00032781,0.00027440,0.22095157,0.00030111
1058,1187,0.10816539,0.00034454,2712.62817383,0.00039562,0.00033880,0.00029919,0.14216717,0.00031900
1059,48189,4.39122315,0.00028321,3172.49975586,0.00033052,0.00027941,0.00023968,0.16530111,0.00025954
1060,26202,2.38765753,0.00029605,3060.72485352,0.00035409,0.00028826,0.00024579,0.18669268,0.00026702
1061,1653,0.15062964,0.00029054,2748.73046875,0.00036055,0.00030107,0.00021000,0.26012799,0.00025553
1062,34283,3.12403875,0.00030932,2975.71801758,0.00038059,0.00030024,0.00024712,0.22105390,0.00027368
1063,8834,0.80499835,0.00029259,2668.45483398,0.00036074,0.00028990,0.00022715,0.23084588,0.00025852
1064,106655,9.71893803,0.00032834,2529.49682617,0.00038627,0.00032326,0.00027550,0.17444266,0.00029938
1065,53139,4.84229195,0.00032640,2853.40258789,0.00039356,0.00031691,0.00026873,0.19311917,0.00029282
1066,20303,1.85011110,0.00033079,2724.34106445,0.00038464,0.00032882,0.00027890,0.16336972,0.00030386
1067,2729,0.24868015,0.00030399,3042.14575195,0.00037726,0.00029317,0.00024154,0.23137790,0.00026736
1068,7027,0.64033545,0.00030436,2855.06274414,0.00037846,0.00030056,0.00023406,0.23759364,0.00026731
1069,23165,2.11091088,0.00029447,2923.85791016,0.00034488,0.00029241,0.00024612,0.17231409,0.00026927
1070,4549,0.41452767,0.00029085,2641.57128906,0.00035295,0.00028451,0.00023509,0.20618306,0.00025980
1071,1471,0.13404489,0.00027118,2777.85131836,0.00035446,0.00025464,0.00020444,0.28355852,0.00022954
1072,44992,4.09989649,0.00030145,2817.13208008,0.00037146,0.00029274,0.00024016,0.22256856,0.00026645
1073,17690,1.61200144,0.00031197,2463.89331055,0.00038646,0.00031087,0.00023858,0.24013968,0.00027472
1074,1462,0.13322477,0.00030926,2658.58642578,0.00037082,0.00031168,0.00024529,0.20393336,0.00027849
1075,2809,0.25597016,0.00030371,2653.05151367,0.00036951,0.00029582,0.00024581,0.20825319,0.00027081
1076,4448,0.40532405,0.00030448,2602.77490234,0.00039294,0.00029331,0.00022719,0.27314124,0.00026025
1077,9137,0.83260922,0.00028280,2678.67919922,0.00036493,0.00028530,0.00019816,0.29149631,0.00024173
1078,9213,0.83953473,0.00028882,2682.90087891,0.00037931,0.00027822,0.00020892,0.29595691,0.00024357
1079,681,0.06205613,0.00028758,2986.02783203,0.00036353,0.00027680,0.00022242,0.24512328,0.00024961
1080,10743,0.97895599,0.00027170,2643.72167969,0.00032445,0.00026315,0.00022750,0.18286751,0.00024533
1081,48611,4.42967790,0.00029751,2752.51733398,0.00035654,0.00029250,0.00024347,0.19283316,0.00026799
1082,29140,2.65538282,0.00031018,2581.26489258,0.00037003,0.00031168,0.00024896,0.19912720,0.00028032
1083,6289,0.57308519,0.00030058,2598.05932617,0.00039271,0.00028745,0.00022157,0.28625223,0.00025451
1084,535,0.04875188,0.00029074,2326.29687500,0.00034749,0.00028348,0.00024124,0.18813054,0.00026236
1085,17607,1.60443807,0.00027181,2801.92797852,0.00034191,0.00026015,0.00021338,0.23933508,0.00023676
1086,1136,0.10351801,0.00026714,2852.29638672,0.00033777,0.00026802,0.00019563,0.26681131,0.00023182
1087,1922,0.17514227,0.00028317,2791.97998047,0.00034036,0.00028286,0.00022629,0.20378254,0.00025457
1088,2191,0.19965490,0.00026731,2728.98583984,0.00031309,0.00026436,0.00022447,0.16679421,0.00024441
