,runno:,N54811,atlas:,BTBR_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
91,263498,24.01125811,0.00032750,2325.57934570,0.00041576,0.00031413,0.00025282,0.25162074,0.00028347
92,1499,0.13659639,0.00029060,2251.70703125,0.00036941,0.00028134,0.00022105,0.25807774,0.00025120
93,2194,0.19992827,0.00029341,2192.51684570,0.00037224,0.00028037,0.00022763,0.25083631,0.00025400
94,313,0.02852213,0.00027507,2160.25878906,0.00036283,0.00026591,0.00019646,0.30167711,0.00023119
95,4277,0.38974167,0.00027988,2113.83447266,0.00038188,0.00026689,0.00019087,0.33871725,0.00022888
96,1477,0.13459164,0.00029690,2304.64257812,0.00036033,0.00028707,0.00024329,0.20087759,0.00026518
97,2064,0.18808202,0.00028952,2591.44165039,0.00035828,0.00029228,0.00021799,0.24288918,0.00025514
98,2346,0.21377928,0.00029409,2365.01171875,0.00036603,0.00029806,0.00021817,0.25199261,0.00025812
99,24597,2.24140189,0.00028520,2182.89599609,0.00034432,0.00027875,0.00023254,0.19909139,0.00025564
100,10449,0.95216524,0.00030956,2091.93750000,0.00038658,0.00029934,0.00024277,0.23587324,0.00027105
101,1180,0.10752751,0.00028217,2572.96972656,0.00034320,0.00028720,0.00021611,0.22799522,0.00025166
102,354,0.03225825,0.00029250,2204.65502930,0.00037431,0.00027869,0.00022450,0.25901210,0.00025159
103,1148,0.10461151,0.00030121,2239.69873047,0.00036016,0.00030194,0.00024152,0.19791456,0.00027173
104,26366,2.40260204,0.00026747,2473.93969727,0.00033394,0.00026106,0.00020740,0.23919351,0.00023423
105,3547,0.32322041,0.00027645,2498.78662109,0.00037940,0.00026168,0.00018826,0.34049362,0.00022497
106,3487,0.31775291,0.00029067,2243.75488281,0.00037338,0.00027819,0.00022045,0.26447085,0.00024932
107,8007,0.72963796,0.00029145,2493.96801758,0.00035705,0.00028656,0.00023073,0.22015813,0.00025864
108,116,0.01057050,0.00031496,2521.36962891,0.00043632,0.00029258,0.00021598,0.34532839,0.00025428
109,7454,0.67924583,0.00031785,2171.67504883,0.00040195,0.00030874,0.00024301,0.25306207,0.00027588
110,5919,0.53936894,0.00032850,2140.42968750,0.00044507,0.00030329,0.00023713,0.32096472,0.00027021
111,2846,0.25934178,0.00027868,2308.01562500,0.00037784,0.00026611,0.00019208,0.33067462,0.00022909
112,9280,0.84564010,0.00028341,2325.25317383,0.00034636,0.00027738,0.00022648,0.21631591,0.00025193
113,12059,1.09887651,0.00026512,2382.06884766,0.00031423,0.00026465,0.00021647,0.18683225,0.00024056
114,17231,1.57017506,0.00030003,1737.61364746,0.00036861,0.00029824,0.00023323,0.22708076,0.00026573
115,11818,1.07691538,0.00029254,2080.04052734,0.00037939,0.00028306,0.00021517,0.27905983,0.00024912
116,47384,4.31786751,0.00027926,2041.63256836,0.00034280,0.00027124,0.00022399,0.21519142,0.00024762
117,2335,0.21277690,0.00030073,1805.30151367,0.00040800,0.00028739,0.00020937,0.31419906,0.00024838
118,5726,0.52178181,0.00026283,2902.59155273,0.00044730,0.00019208,0.00014911,0.55041671,0.00017060
119,7036,0.64115558,0.00025914,2762.68920898,0.00047112,0.00017454,0.00013173,0.60619563,0.00015314
120,8722,0.79479234,0.00023542,3194.64648438,0.00039363,0.00017411,0.00013852,0.54477769,0.00015632
121,52527,4.78652345,0.00027851,2749.19824219,0.00041548,0.00024383,0.00017622,0.42654428,0.00021002
122,1907,0.17377540,0.00022710,3247.44921875,0.00037394,0.00017056,0.00013679,0.51117486,0.00015368
123,4166,0.37962680,0.00024071,3178.88159180,0.00039499,0.00018762,0.00013952,0.52308780,0.00016357
124,4821,0.43931368,0.00030990,2548.90258789,0.00041183,0.00031388,0.00020401,0.33538976,0.00025894
125,4701,0.42837868,0.00032449,2329.54125977,0.00050394,0.00026599,0.00020358,0.46247104,0.00023479
126,1677,0.15281664,0.00025794,3313.41699219,0.00037505,0.00021822,0.00018055,0.42111182,0.00019939
127,13884,1.26517965,0.00023828,2758.10083008,0.00038815,0.00018712,0.00013957,0.50882310,0.00016335
128,485,0.04419563,0.00023652,3072.79565430,0.00040237,0.00017459,0.00013261,0.54614973,0.00015360
129,988,0.09003151,0.00023138,3127.61206055,0.00036208,0.00018323,0.00014882,0.48243427,0.00016603
130,191,0.01740488,0.00025330,2768.52880859,0.00039088,0.00021047,0.00015856,0.44396558,0.00018452
131,289,0.02633513,0.00024491,2779.92333984,0.00034778,0.00021358,0.00017336,0.36140773,0.00019347
132,1357,0.12365664,0.00026169,2801.36083984,0.00042770,0.00019860,0.00015878,0.50413102,0.00017869
133,7461,0.67988371,0.00026125,2613.16772461,0.00045582,0.00018713,0.00014081,0.57709152,0.00016397
134,3411,0.31082741,0.00028017,2547.83740234,0.00037440,0.00025598,0.00021013,0.29750839,0.00023305
135,14402,1.31238241,0.00029446,1883.27526855,0.00051096,0.00021308,0.00015941,0.55034000,0.00018624
136,4080,0.37179004,0.00027294,2131.17480469,0.00044860,0.00021621,0.00015500,0.52155155,0.00018560
137,1717,0.15646164,0.00030900,1956.26562500,0.00055452,0.00021589,0.00015658,0.59036881,0.00018623
138,479,0.04364888,0.00025702,2175.74755859,0.00043153,0.00019928,0.00014026,0.52898985,0.00016977
139,590,0.05376376,0.00024045,2601.72192383,0.00046207,0.00014874,0.00011055,0.67002481,0.00012965
140,12430,1.13268389,0.00027042,1910.09130859,0.00038838,0.00023650,0.00018785,0.35947636,0.00021217
141,6983,0.63632595,0.00026550,1474.69360352,0.00046034,0.00020186,0.00014137,0.54423481,0.00017162
142,1292,0.11773351,0.00025447,2548.59838867,0.00036880,0.00022796,0.00016664,0.38436317,0.00019730
143,2168,0.19755902,0.00027307,2556.50585938,0.00041643,0.00023019,0.00017258,0.43873298,0.00020139
144,6252,0.56971357,0.00028753,2300.62158203,0.00053825,0.00018612,0.00013822,0.63714033,0.00016217
145,3263,0.29734091,0.00027474,2229.86767578,0.00040898,0.00024203,0.00017322,0.41590393,0.00020763
146,3629,0.33069266,0.00031018,1989.20593262,0.00053707,0.00022850,0.00016497,0.56386328,0.00019673
147,31420,2.86314784,0.00028503,2048.50390625,0.00045259,0.00023465,0.00016785,0.48165843,0.00020125
148,2098,0.19118027,0.00043861,1854.50012207,0.00052685,0.00042368,0.00036531,0.20920233,0.00039449
149,3392,0.30909604,0.00030285,3131.36132812,0.00036332,0.00030104,0.00024420,0.19831313,0.00027262
150,354,0.03225825,0.00033179,2063.83544922,0.00049360,0.00028607,0.00021569,0.42468968,0.00025088
151,3207,0.29223791,0.00031751,2733.70166016,0.00040514,0.00029777,0.00024960,0.24859992,0.00027369
152,3237,0.29497166,0.00066221,862.18914795,0.00075130,0.00065913,0.00057622,0.13891940,0.00061767
153,4019,0.36623142,0.00026982,2788.50097656,0.00031237,0.00026588,0.00023120,0.15321131,0.00024854
154,253,0.02305463,0.00030782,3031.41943359,0.00036368,0.00029823,0.00026155,0.17907505,0.00027989
155,558,0.05084776,0.00029605,2733.22509766,0.00038093,0.00028425,0.00022298,0.26931480,0.00025361
156,970,0.08839126,0.00028965,2798.92968750,0.00036806,0.00028117,0.00021971,0.25531670,0.00025044
157,3386,0.30854929,0.00030050,2731.90380859,0.00036068,0.00029940,0.00024142,0.20405053,0.00027041
158,755,0.06879938,0.00025849,2541.38940430,0.00034328,0.00025624,0.00017594,0.32092613,0.00021609
159,80,0.00729000,0.00025936,2705.19897461,0.00030727,0.00025524,0.00021556,0.17921387,0.00023540
160,1763,0.16065339,0.00027306,2733.91772461,0.00034047,0.00026106,0.00021765,0.22685230,0.00023935
161,5200,0.47385006,0.00082162,808.50354004,0.00092390,0.00081932,0.00072102,0.12844388,0.00077017
162,9044,0.82413460,0.00028678,2172.13769531,0.00033812,0.00028218,0.00024005,0.17393158,0.00026111
163,5441,0.49581118,0.00027141,2951.20800781,0.00033192,0.00026877,0.00021354,0.21927950,0.00024115
164,452,0.04118850,0.00027245,2627.76953125,0.00034393,0.00027049,0.00020292,0.25868639,0.00023670
165,449,0.04091513,0.00027530,3005.44726562,0.00030970,0.00027347,0.00024274,0.12548935,0.00025810
166,5687,0.51822794,0.00033294,2592.90136719,0.00040223,0.00031702,0.00027956,0.18940605,0.00029829
1001,12533,1.14206976,0.00031770,2867.49658203,0.00037803,0.00032088,0.00025419,0.19560008,0.00028754
1002,8243,0.75114346,0.00032772,2678.92016602,0.00038342,0.00033176,0.00026799,0.17817932,0.00029987
1003,4590,0.41826380,0.00033384,2545.10595703,0.00038958,0.00034332,0.00026862,0.18281999,0.00030597
1004,2042,0.18607727,0.00033154,2541.63085938,0.00039424,0.00034942,0.00025148,0.21081261,0.00030045
1005,8772,0.79934860,0.00032392,2653.12475586,0.00038947,0.00032384,0.00026089,0.19792333,0.00029236
1006,772,0.07034851,0.00033519,2650.50708008,0.00039603,0.00033973,0.00026982,0.18741836,0.00030477
1007,6743,0.61445595,0.00032937,2517.07958984,0.00038712,0.00033760,0.00026389,0.18725301,0.00030074
1008,12558,1.14434789,0.00032673,2622.72949219,0.00037949,0.00033620,0.00026452,0.17843689,0.00030036
1009,8320,0.75816009,0.00032425,2706.55834961,0.00039023,0.00031146,0.00026759,0.18959425,0.00028952
1010,6264,0.57080707,0.00033228,2484.59570312,0.00037940,0.00033350,0.00028405,0.14489970,0.00030877
1011,6590,0.60051382,0.00032780,2435.88647461,0.00037048,0.00032902,0.00028421,0.13173942,0.00030661
1012,7098,0.64680533,0.00033330,2537.68334961,0.00038823,0.00032855,0.00028312,0.15848999,0.00030584
1013,3185,0.29023316,0.00032317,2719.75878906,0.00037432,0.00032269,0.00027251,0.15857930,0.00029760
1014,3902,0.35556979,0.00034164,2400.31372070,0.00038683,0.00034932,0.00028878,0.14664569,0.00031905
1015,26704,2.43340229,0.00034017,2550.48315430,0.00039508,0.00033290,0.00029251,0.15242480,0.00031270
1016,32128,2.92766435,0.00032402,2646.34228516,0.00037961,0.00032947,0.00026293,0.18307708,0.00029620
1017,13499,1.23009652,0.00033316,2573.38037109,0.00038885,0.00033027,0.00028037,0.16544245,0.00030532
1018,838,0.07636276,0.00033532,2378.74291992,0.00037214,0.00033659,0.00029823,0.11279805,0.00031741
1019,26834,2.44524854,0.00034039,2365.81860352,0.00038497,0.00033585,0.00030035,0.12797405,0.00031810
1020,27646,2.51924205,0.00033702,2442.45288086,0.00039169,0.00033648,0.00028186,0.16364980,0.00030917
1021,4241,0.38646117,0.00031849,2858.40844727,0.00038371,0.00030045,0.00027130,0.18213567,0.00028588
1022,1619,0.14753139,0.00033388,2432.09960938,0.00037548,0.00033485,0.00029214,0.12734045,0.00031350
1023,519,0.04729388,0.00033388,2341.42773438,0.00037564,0.00033321,0.00029449,0.12450939,0.00031385
1024,3461,0.31538366,0.00033130,2353.37060547,0.00036858,0.00033236,0.00029305,0.11631069,0.00031271
1025,40055,3.65001231,0.00033605,2335.79467773,0.00038362,0.00033136,0.00029332,0.13684171,0.00031234
1026,6072,0.55331107,0.00033680,2328.70434570,0.00037725,0.00033411,0.00029905,0.11929646,0.00031658
1027,13642,1.24312740,0.00033825,2333.91625977,0.00037717,0.00033480,0.00030275,0.11371680,0.00031877
1028,11069,1.00866275,0.00033679,2360.91772461,0.00037218,0.00033440,0.00030384,0.10500412,0.00031912
1029,14165,1.29078578,0.00033972,2374.28442383,0.00038403,0.00033918,0.00029595,0.13237131,0.00031756
1030,742,0.06761476,0.00033745,2372.92578125,0.00037401,0.00033776,0.00030059,0.11105874,0.00031918
1031,2693,0.24539965,0.00033687,2366.67993164,0.00037119,0.00033881,0.00030061,0.10742319,0.00031971
1032,20523,1.87015860,0.00033487,2404.43652344,0.00038175,0.00033242,0.00029044,0.13804613,0.00031143
1033,29450,2.68363157,0.00033419,2470.75439453,0.00038442,0.00033880,0.00027936,0.15869361,0.00030908
1034,13489,1.22918527,0.00033479,2537.90405273,0.00039573,0.00033270,0.00027636,0.17791961,0.00030453
1035,2529,0.23045515,0.00033271,2385.53320312,0.00037728,0.00033033,0.00029125,0.13127707,0.00031079
1036,9188,0.83725660,0.00033124,2381.38281250,0.00037296,0.00033010,0.00029088,0.12551552,0.00031049
1037,18876,1.72007571,0.00033097,2462.86547852,0.00037897,0.00033271,0.00028152,0.14975664,0.00030712
1038,12157,1.10780676,0.00033563,2450.73217773,0.00038281,0.00033610,0.00028813,0.14220503,0.00031212
1039,4542,0.41388980,0.00032526,2481.60302734,0.00036745,0.00032931,0.00027903,0.13995519,0.00030417
1040,8138,0.74157534,0.00032360,2679.78320312,0.00036929,0.00033498,0.00026652,0.16232367,0.00030075
1041,6813,0.62083470,0.00032483,2743.86279297,0.00038784,0.00030777,0.00027888,0.17374569,0.00029332
1042,18248,1.66284920,0.00032256,2592.63012695,0.00037819,0.00031800,0.00027335,0.16277429,0.00029567
1043,5839,0.53207894,0.00034428,2577.55810547,0.00040492,0.00033565,0.00029211,0.16601004,0.00031388
1044,9456,0.86167810,0.00033855,2592.19433594,0.00041088,0.00033413,0.00027072,0.20777020,0.00030243
1045,3076,0.28030053,0.00033076,2687.58349609,0.00036911,0.00032558,0.00029759,0.11158038,0.00031159
1046,5032,0.45854105,0.00033757,2641.64697266,0.00038492,0.00033288,0.00029489,0.13619599,0.00031389
1047,1032,0.09404101,0.00034029,2574.86914062,0.00044427,0.00032219,0.00025440,0.27943105,0.00028830
1048,421,0.03836363,0.00034116,2467.56518555,0.00044930,0.00030744,0.00026674,0.27546430,0.00028709
1049,8934,0.81411085,0.00033711,2561.81591797,0.00042381,0.00031722,0.00027038,0.21114112,0.00029380
1050,1339,0.12201639,0.00034529,2524.17993164,0.00048091,0.00029844,0.00025651,0.33426502,0.00027748
1051,120572,10.98712481,0.00034150,2549.40747070,0.00041567,0.00033227,0.00027657,0.20724849,0.00030442
1052,2751,0.25068490,0.00032086,2878.97119141,0.00036382,0.00032111,0.00027763,0.13751994,0.00029937
1053,13011,1.18562752,0.00033309,2655.20800781,0.00039632,0.00033305,0.00026993,0.19105543,0.00030149
1054,5134,0.46783581,0.00032462,2721.16210938,0.00038500,0.00032110,0.00027082,0.17429483,0.00029596
1055,7834,0.71387334,0.00033113,2698.51074219,0.00040789,0.00032876,0.00025677,0.23083618,0.00029276
1056,671,0.06114488,0.00031995,2836.33178711,0.00038181,0.00031515,0.00026288,0.18568739,0.00028902
1057,249735,22.75710459,0.00033768,2687.11596680,0.00041798,0.00032454,0.00027029,0.22279805,0.00029742
1058,1065,0.09704814,0.00034821,2514.97851562,0.00039988,0.00034185,0.00030289,0.14127772,0.00032237
1059,47830,4.35850927,0.00028282,3076.32226562,0.00033104,0.00027950,0.00023770,0.16912025,0.00025860
1060,25684,2.34045478,0.00029536,2968.18359375,0.00035385,0.00028678,0.00024567,0.18590067,0.00026623
1061,1589,0.14479764,0.00028846,2691.16894531,0.00036212,0.00029537,0.00020790,0.26661381,0.00025163
1062,33457,3.04876949,0.00030347,2931.63696289,0.00037513,0.00029489,0.00024038,0.22715287,0.00026764
1063,8802,0.80208235,0.00029127,2613.89990234,0.00036104,0.00029001,0.00022277,0.23933834,0.00025639
1064,106575,9.71164803,0.00032311,2491.28417969,0.00038237,0.00031789,0.00026906,0.18134102,0.00029348
1065,50249,4.57894067,0.00032425,2761.80834961,0.00039186,0.00031456,0.00026634,0.19524918,0.00029045
1066,19639,1.78960409,0.00032359,2678.36083984,0.00037735,0.00032005,0.00027336,0.16443112,0.00029670
1067,2784,0.25369203,0.00029624,3019.47583008,0.00036812,0.00028483,0.00023577,0.23199062,0.00026030
1068,6473,0.58985220,0.00029978,2834.56054688,0.00037780,0.00029097,0.00023057,0.24601996,0.00026077
1069,23531,2.14426263,0.00029099,2887.35205078,0.00034124,0.00029029,0.00024144,0.17575836,0.00026587
1070,4512,0.41115605,0.00028863,2591.71923828,0.00035226,0.00028065,0.00023298,0.21033520,0.00025681
1071,1437,0.13094664,0.00027515,2735.89453125,0.00035904,0.00025984,0.00020656,0.28268829,0.00023320
1072,45126,4.11210724,0.00029558,2783.34204102,0.00036450,0.00028768,0.00023457,0.22398874,0.00026113
1073,18062,1.64589995,0.00030717,2422.82885742,0.00037990,0.00030521,0.00023640,0.23683012,0.00027081
1074,1364,0.12429451,0.00030537,2618.13305664,0.00036877,0.00030159,0.00024574,0.20245300,0.00027367
1075,2824,0.25733703,0.00029710,2619.82714844,0.00036199,0.00028714,0.00024218,0.20730883,0.00026466
1076,4613,0.42035968,0.00029933,2562.51708984,0.00039270,0.00028193,0.00022335,0.28498578,0.00025264
1077,9096,0.82887310,0.00027625,2637.87231445,0.00035869,0.00027867,0.00019140,0.29894668,0.00023503
1078,9319,0.84919398,0.00028673,2618.94677734,0.00037588,0.00027701,0.00020729,0.29484543,0.00024215
1079,651,0.05932238,0.00027787,2994.27172852,0.00034734,0.00027137,0.00021490,0.23731163,0.00024314
1080,10696,0.97467312,0.00026742,2594.80468750,0.00031825,0.00026100,0.00022301,0.18138529,0.00024201
1081,48187,4.39104090,0.00029760,2676.33764648,0.00035958,0.00029164,0.00024158,0.20148592,0.00026662
1082,28194,2.56917856,0.00031032,2511.58227539,0.00037168,0.00031035,0.00024921,0.20057057,0.00027978
1083,6253,0.56980469,0.00030024,2552.10620117,0.00038843,0.00028966,0.00022263,0.27779311,0.00025614
1084,601,0.05476613,0.00029104,2255.53247070,0.00034870,0.00028703,0.00023740,0.19527112,0.00026221
1085,17265,1.57327331,0.00026822,2765.05639648,0.00033806,0.00025683,0.00020977,0.24189869,0.00023330
1086,1199,0.10925889,0.00027178,2805.26513672,0.00034268,0.00026966,0.00020299,0.25902143,0.00023633
1087,1821,0.16593864,0.00028516,2702.75244141,0.00033882,0.00028453,0.00023214,0.18926138,0.00025834
1088,2103,0.19163590,0.00026654,2674.96777344,0.00030741,0.00026346,0.00022876,0.14882256,0.00024611
