,runno:,N54779,atlas:,DB2_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
60,28758,2.62057306,0.00032372,2918.43530273,0.00039679,0.00031141,0.00026288,0.20396562,0.00028715
61,1789,0.16302264,0.00028945,2846.91870117,0.00036904,0.00029203,0.00020727,0.27822927,0.00024965
62,30277,2.75899195,0.00032043,2959.54394531,0.00039583,0.00031082,0.00025464,0.22534776,0.00028273
63,9498,0.86550535,0.00029121,2726.52758789,0.00036445,0.00028401,0.00022517,0.24227446,0.00025459
64,121558,11.07697407,0.00032762,2620.23999023,0.00038824,0.00032081,0.00027380,0.18047790,0.00029730
65,52004,4.73886506,0.00034520,2729.43603516,0.00042745,0.00033201,0.00027623,0.21333879,0.00030412
66,21064,1.91945723,0.00033591,2749.91699219,0.00039225,0.00033327,0.00028222,0.16780762,0.00030775
67,2454,0.22362078,0.00031009,3140.21972656,0.00039098,0.00029800,0.00024130,0.24730167,0.00026965
68,7748,0.70603658,0.00030924,2890.12792969,0.00039259,0.00029837,0.00023677,0.25238860,0.00026757
69,19881,1.81165634,0.00029207,3111.60766602,0.00034601,0.00029096,0.00023925,0.18663365,0.00026510
70,3865,0.35219817,0.00028487,2769.95239258,0.00034228,0.00028084,0.00023148,0.19655460,0.00025616
71,1399,0.12748389,0.00027773,2871.10839844,0.00036702,0.00025756,0.00020861,0.29120371,0.00023308
72,47226,4.30346976,0.00029856,2927.69140625,0.00037287,0.00028957,0.00023324,0.23812577,0.00026141
73,16270,1.48260393,0.00030243,2626.59057617,0.00037549,0.00030087,0.00023093,0.24211521,0.00026590
74,1800,0.16402502,0.00031453,2816.03881836,0.00037620,0.00031130,0.00025608,0.19258016,0.00028369
75,2848,0.25952403,0.00030138,2688.78344727,0.00036552,0.00029605,0.00024257,0.20792726,0.00026931
76,4723,0.43038343,0.00030172,2726.16723633,0.00039016,0.00028619,0.00022881,0.27123147,0.00025750
77,9874,0.89976836,0.00027872,2797.14038086,0.00036107,0.00028326,0.00019182,0.29925394,0.00023754
78,10809,0.98497024,0.00028054,2823.96313477,0.00037352,0.00026902,0.00019909,0.31146097,0.00023405
79,713,0.06497213,0.00028564,3048.51049805,0.00036078,0.00027947,0.00021667,0.25336337,0.00024807
80,12161,1.10817126,0.00026360,2819.77636719,0.00031685,0.00025411,0.00021985,0.18837002,0.00023698
81,47824,4.35796252,0.00030457,2856.04516602,0.00036804,0.00029847,0.00024787,0.20117465,0.00027317
82,29312,2.67105632,0.00030946,2727.87109375,0.00037366,0.00030810,0.00024727,0.20720455,0.00027768
83,6776,0.61746307,0.00030346,2671.91845703,0.00039455,0.00029184,0.00022398,0.28431568,0.00025791
84,690,0.06287626,0.00027347,2515.32348633,0.00033791,0.00026409,0.00021841,0.22389449,0.00024125
85,17981,1.63851882,0.00027337,2907.20678711,0.00034266,0.00026267,0.00021477,0.23710801,0.00023872
86,1149,0.10470264,0.00027577,2923.68261719,0.00035636,0.00027242,0.00019853,0.28745469,0.00023548
87,2171,0.19783240,0.00029082,2878.64306641,0.00034966,0.00028936,0.00023345,0.20238125,0.00026140
88,2251,0.20512240,0.00026704,2877.61694336,0.00032225,0.00025757,0.00022131,0.19224299,0.00023944
89,38004,3.46311491,0.00030310,2256.23291016,0.00040028,0.00028529,0.00022455,0.29242519,0.00025492
90,1615,0.14716689,0.00033764,2871.77416992,0.00040813,0.00032780,0.00027699,0.20094734,0.00030239
91,247489,22.55243781,0.00033049,2560.39404297,0.00041603,0.00031387,0.00026217,0.23695457,0.00028802
92,2148,0.19573652,0.00027919,2561.86035156,0.00036531,0.00026190,0.00021035,0.28164163,0.00023612
93,2100,0.19136252,0.00029103,2443.32666016,0.00037238,0.00027669,0.00022404,0.25976148,0.00025036
94,393,0.03581213,0.00027585,2407.19628906,0.00034973,0.00027049,0.00020734,0.25869137,0.00023892
95,4109,0.37443267,0.00028255,2348.15942383,0.00037540,0.00027142,0.00020084,0.30956560,0.00023613
96,798,0.07271776,0.00029779,2601.36621094,0.00038951,0.00027264,0.00023122,0.27056974,0.00025193
97,1983,0.18070090,0.00029527,2794.28955078,0.00035626,0.00029648,0.00023308,0.20976469,0.00026478
98,2441,0.22243615,0.00029074,2626.93750000,0.00036258,0.00028668,0.00022296,0.24043334,0.00025482
99,22993,2.09523737,0.00029052,2432.19213867,0.00035101,0.00028270,0.00023785,0.19702336,0.00026027
100,10087,0.91917798,0.00030191,2384.53784180,0.00037129,0.00029228,0.00024215,0.21781458,0.00026722
101,1145,0.10433814,0.00028203,2832.90966797,0.00034296,0.00028798,0.00021514,0.22700070,0.00025156
102,480,0.04374001,0.00029381,2447.49389648,0.00038685,0.00028492,0.00020965,0.30136171,0.00024729
103,1163,0.10597839,0.00030300,2488.04589844,0.00035404,0.00030328,0.00025167,0.17181152,0.00027748
104,27591,2.51423017,0.00026738,2716.90356445,0.00033201,0.00026000,0.00021014,0.23031467,0.00023507
105,4170,0.37999130,0.00027448,2734.51440430,0.00037126,0.00026013,0.00019205,0.32314926,0.00022609
106,3215,0.29296691,0.00029697,2486.03857422,0.00038155,0.00028410,0.00022526,0.26462063,0.00025468
107,8253,0.75205471,0.00029337,2757.11010742,0.00034684,0.00029254,0.00024073,0.18544559,0.00026663
108,140,0.01275750,0.00032661,2645.20581055,0.00042140,0.00032379,0.00023463,0.28176823,0.00027921
109,3736,0.34044304,0.00032817,2263.83349609,0.00040518,0.00032249,0.00025725,0.22677097,0.00028987
110,5907,0.53827544,0.00033339,2408.77050781,0.00045789,0.00030144,0.00024085,0.33678666,0.00027115
111,2913,0.26544716,0.00028367,2550.48437500,0.00037360,0.00027418,0.00020322,0.30017829,0.00023870
112,8756,0.79789060,0.00028431,2560.90112305,0.00034850,0.00027649,0.00022837,0.21392654,0.00025243
113,13270,1.20922889,0.00026687,2653.03149414,0.00031325,0.00026516,0.00022218,0.17297882,0.00024367
114,20876,1.90232573,0.00030681,1962.85058594,0.00038705,0.00029812,0.00023527,0.24412672,0.00026670
115,12164,1.10844463,0.00028947,2371.36010742,0.00037174,0.00027768,0.00021898,0.26524284,0.00024833
116,51016,4.64883355,0.00028066,2347.36254883,0.00034290,0.00027240,0.00022702,0.20912018,0.00024971
117,2530,0.23054628,0.00029318,2182.84082031,0.00038880,0.00027638,0.00021500,0.29363680,0.00024569
118,3500,0.31893754,0.00025641,3094.12792969,0.00047002,0.00016730,0.00013191,0.62146533,0.00014960
119,6840,0.62329507,0.00030210,2709.66870117,0.00053958,0.00020886,0.00015781,0.59357053,0.00018333
120,9439,0.86012898,0.00025761,3216.28930664,0.00043520,0.00018733,0.00015029,0.56173009,0.00016881
121,57509,5.24050825,0.00026952,2990.05932617,0.00042565,0.00022168,0.00016124,0.48215747,0.00019146
122,1271,0.11581989,0.00024683,3299.46093750,0.00039225,0.00019452,0.00015373,0.47886148,0.00017413
123,3449,0.31429016,0.00024456,3409.51220703,0.00042568,0.00017293,0.00013507,0.57581210,0.00015400
124,4257,0.38791917,0.00028854,2835.51806641,0.00040945,0.00026120,0.00019497,0.37200612,0.00022808
125,5280,0.48114006,0.00027726,2844.63867188,0.00045420,0.00021190,0.00016502,0.51369905,0.00018846
126,233,0.02123213,0.00028782,3082.06005859,0.00047754,0.00021183,0.00017407,0.52671403,0.00019295
127,12853,1.17122976,0.00025017,2801.44750977,0.00041953,0.00019030,0.00014068,0.53517556,0.00016549
128,468,0.04264651,0.00023888,3267.92822266,0.00040475,0.00017426,0.00013761,0.53969949,0.00015594
129,1383,0.12602589,0.00024835,3149.81445312,0.00039656,0.00019331,0.00015517,0.49296400,0.00017424
130,338,0.03080025,0.00025501,2863.92578125,0.00038918,0.00021510,0.00016076,0.43644160,0.00018793
131,299,0.02724638,0.00026095,2827.57421875,0.00036712,0.00023384,0.00018190,0.35830501,0.00020787
132,1145,0.10433814,0.00027621,2861.65600586,0.00043265,0.00021818,0.00017779,0.45868021,0.00019798
133,7922,0.72189234,0.00028108,2546.62255859,0.00049676,0.00019772,0.00014877,0.59031856,0.00017325
134,3905,0.35584317,0.00030922,2633.07226562,0.00042284,0.00028014,0.00022469,0.32834500,0.00025242
135,13908,1.26736665,0.00031342,2083.83374023,0.00055414,0.00022353,0.00016290,0.56810951,0.00019321
136,4279,0.38992392,0.00029411,2264.77490234,0.00045939,0.00024479,0.00017962,0.48297429,0.00021220
137,1048,0.09549901,0.00030848,2177.59521484,0.00052573,0.00023197,0.00016774,0.53732866,0.00019986
138,385,0.03508313,0.00026569,2348.48559570,0.00045833,0.00020291,0.00013583,0.55341405,0.00016937
139,658,0.05996026,0.00024309,2892.27929688,0.00046375,0.00015084,0.00011469,0.66071385,0.00013277
140,11684,1.06470463,0.00027400,2228.12890625,0.00038296,0.00024335,0.00019624,0.33510414,0.00021980
141,4669,0.42546268,0.00028246,1622.61218262,0.00051372,0.00019616,0.00013966,0.60362625,0.00016791
142,1741,0.15864864,0.00025597,2724.87719727,0.00037653,0.00022564,0.00016574,0.40005505,0.00019569
143,4364,0.39766955,0.00028566,2703.27197266,0.00042415,0.00024615,0.00018668,0.40885532,0.00021641
144,6890,0.62785132,0.00029618,2530.68627930,0.00054051,0.00019630,0.00015174,0.61296433,0.00017402
145,3396,0.30946054,0.00027196,2441.52905273,0.00038998,0.00024706,0.00017884,0.37933752,0.00021295
146,4480,0.40824005,0.00031400,2277.97216797,0.00052556,0.00023779,0.00017855,0.52248710,0.00020817
147,46079,4.19894938,0.00029232,2375.90478516,0.00043343,0.00025042,0.00019310,0.40878975,0.00022176
148,6172,0.56242357,0.00039168,2522.01171875,0.00047461,0.00037831,0.00032212,0.21993521,0.00035022
149,1820,0.16584752,0.00032975,2960.32202148,0.00038141,0.00032278,0.00028507,0.15127254,0.00030392
150,314,0.02861325,0.00034067,2236.19433594,0.00048274,0.00029529,0.00024396,0.36968330,0.00026963
151,3066,0.27938928,0.00032326,2813.34106445,0.00039556,0.00031199,0.00026224,0.20988977,0.00028712
152,4582,0.41753480,0.00053674,1540.51440430,0.00062030,0.00053116,0.00045876,0.17190461,0.00049496
153,3658,0.33333529,0.00027392,2967.27172852,0.00032413,0.00026875,0.00022889,0.17641723,0.00024882
154,764,0.06961951,0.00032715,3016.65087891,0.00039563,0.00031671,0.00026912,0.20658523,0.00029292
155,767,0.06989288,0.00029137,3030.77856445,0.00036229,0.00028627,0.00022554,0.23741679,0.00025590
156,1174,0.10698076,0.00029829,2846.94458008,0.00036674,0.00030595,0.00022219,0.24196407,0.00026407
157,3947,0.35967042,0.00030808,2820.68994141,0.00037140,0.00030668,0.00024615,0.20681348,0.00027641
158,652,0.05941351,0.00025616,2714.05957031,0.00033653,0.00025185,0.00018010,0.30498201,0.00021598
159,116,0.01057050,0.00027058,2862.84399414,0.00033482,0.00025614,0.00022077,0.21868473,0.00023846
160,2088,0.19026902,0.00027221,2933.41894531,0.00034767,0.00025605,0.00021290,0.25018004,0.00023447
161,1999,0.18215890,0.00048539,1643.14233398,0.00056162,0.00048465,0.00040379,0.15039662,0.00044422
162,8249,0.75169021,0.00029051,2467.50463867,0.00034112,0.00028347,0.00024694,0.16583911,0.00026520
163,5835,0.53171444,0.00027232,3118.84765625,0.00034125,0.00026610,0.00020961,0.24234463,0.00023786
164,625,0.05695313,0.00026537,2848.44165039,0.00035405,0.00025150,0.00019057,0.30803856,0.00022104
165,421,0.03836363,0.00027517,3330.96826172,0.00032341,0.00026680,0.00023531,0.16440096,0.00025105
166,6760,0.61600507,0.00033382,2751.88378906,0.00039910,0.00031927,0.00028310,0.17894264,0.00030119
1001,7929,0.72253021,0.00031878,3062.86645508,0.00037861,0.00032257,0.00025516,0.19589975,0.00028887
1002,3331,0.30353741,0.00032091,2968.74145508,0.00038207,0.00032250,0.00025815,0.19500574,0.00029032
1003,5759,0.52478894,0.00033498,2825.66357422,0.00038552,0.00034298,0.00027644,0.16497208,0.00030971
1004,2281,0.20785615,0.00033581,2883.36914062,0.00038219,0.00033975,0.00028549,0.14487834,0.00031262
1005,2982,0.27173478,0.00032823,2803.13378906,0.00038990,0.00031506,0.00027974,0.17392418,0.00029740
1006,1476,0.13450052,0.00032885,2850.53027344,0.00039456,0.00031644,0.00027659,0.17897534,0.00029651
1007,8013,0.73018471,0.00032009,2831.19995117,0.00038645,0.00031152,0.00026231,0.19890442,0.00028691
1008,15972,1.45544867,0.00032477,2759.97216797,0.00038073,0.00032322,0.00027110,0.17083515,0.00029716
1009,9948,0.90651161,0.00033212,2942.35327148,0.00039074,0.00031915,0.00028647,0.16015954,0.00030281
1010,6716,0.61199557,0.00033280,2814.92797852,0.00038043,0.00032547,0.00029250,0.13609558,0.00030898
1011,7150,0.65154383,0.00033298,2779.22998047,0.00038178,0.00032564,0.00029155,0.13970858,0.00030860
1012,7576,0.69036308,0.00033566,2870.57250977,0.00038590,0.00032707,0.00029412,0.13907021,0.00031059
1013,3297,0.30043916,0.00034586,2701.85595703,0.00040432,0.00034376,0.00028800,0.16982497,0.00031588
1014,4401,0.40104117,0.00034276,2688.88500977,0.00038810,0.00034336,0.00029681,0.13626070,0.00032009
1015,33427,3.04603574,0.00034343,2720.54809570,0.00040259,0.00033185,0.00029539,0.15896858,0.00031362
1016,32002,2.91618260,0.00033595,2878.38500977,0.00039222,0.00033603,0.00027894,0.17089283,0.00030749
1017,14824,1.35083716,0.00034215,2772.61547852,0.00040434,0.00033401,0.00028809,0.17332296,0.00031105
1018,1371,0.12493239,0.00032984,2727.94433594,0.00037145,0.00032609,0.00029199,0.12391414,0.00030904
1019,36647,3.33945827,0.00033518,2685.46801758,0.00038854,0.00032716,0.00028990,0.15170057,0.00030853
1020,32562,2.96721260,0.00033598,2733.17553711,0.00039376,0.00033085,0.00028350,0.16719720,0.00030717
1021,5886,0.53636181,0.00033381,2938.81787109,0.00039860,0.00032230,0.00028053,0.17988251,0.00030142
1022,2317,0.21113665,0.00032104,2860.73315430,0.00036721,0.00031691,0.00027956,0.14099592,0.00029823
1023,469,0.04273763,0.00033137,2716.39111328,0.00037505,0.00032870,0.00029037,0.13018955,0.00030954
1024,3678,0.33515779,0.00033586,2659.70239258,0.00038619,0.00032878,0.00029365,0.14190343,0.00031122
1025,41251,3.75899782,0.00033226,2715.07446289,0.00038576,0.00032291,0.00028821,0.15115643,0.00030556
1026,7325,0.66749070,0.00033275,2701.04736328,0.00038176,0.00032790,0.00028859,0.14332077,0.00030824
1027,18957,1.72745683,0.00033256,2679.94531250,0.00038283,0.00032749,0.00028736,0.14774044,0.00030743
1028,18218,1.66011545,0.00033187,2701.19970703,0.00038033,0.00032372,0.00029156,0.13842630,0.00030764
1029,15294,1.39366592,0.00033829,2702.39111328,0.00038671,0.00033177,0.00029639,0.13677064,0.00031408
1030,1013,0.09230964,0.00033351,2703.66528320,0.00037604,0.00033189,0.00029261,0.12872428,0.00031225
1031,3580,0.32622754,0.00032940,2746.51538086,0.00037091,0.00032617,0.00029120,0.12433699,0.00030868
1032,21271,1.93832011,0.00033621,2741.00024414,0.00038023,0.00033132,0.00029701,0.12652647,0.00031417
1033,25041,2.28186140,0.00033811,2801.29809570,0.00038026,0.00033933,0.00029467,0.12861387,0.00031700
1034,12977,1.18252927,0.00033800,2908.09008789,0.00039631,0.00032833,0.00028938,0.16103467,0.00030885
1035,2823,0.25724591,0.00033278,2698.27636719,0.00038259,0.00032626,0.00028936,0.14334188,0.00030781
1036,10037,0.91462173,0.00033441,2709.66406250,0.00038491,0.00032556,0.00029323,0.14046091,0.00030940
1037,23131,2.10781263,0.00033705,2701.07031250,0.00039214,0.00033500,0.00028540,0.15945823,0.00031020
1038,11405,1.03928075,0.00033891,2798.43872070,0.00038984,0.00033188,0.00029507,0.14294173,0.00031347
1039,6587,0.60024045,0.00032719,2764.57128906,0.00037387,0.00032418,0.00028397,0.14037900,0.00030408
1040,10487,0.95562799,0.00032660,2823.47119141,0.00038292,0.00032597,0.00027090,0.17380100,0.00029843
1041,6955,0.63377445,0.00034253,2794.05859375,0.00041476,0.00033013,0.00028271,0.19586341,0.00030642
1042,22141,2.01759887,0.00034677,2577.07104492,0.00041220,0.00034281,0.00029223,0.15720770,0.00031752
1043,6670,0.60780382,0.00036521,2723.58862305,0.00042593,0.00035739,0.00031233,0.15788271,0.00033486
1044,11051,1.00702250,0.00035031,2849.24194336,0.00041435,0.00034270,0.00029401,0.17398085,0.00031836
1045,3584,0.32659204,0.00034561,2829.37255859,0.00038320,0.00034474,0.00030888,0.10846178,0.00032681
1046,5364,0.48879456,0.00035465,2808.71044922,0.00040058,0.00035376,0.00030962,0.13000467,0.00033169
1047,1346,0.12265426,0.00034729,2821.91821289,0.00047397,0.00032578,0.00024211,0.32863057,0.00028395
1048,503,0.04583588,0.00035168,2785.71362305,0.00045824,0.00033573,0.00026108,0.27994770,0.00029840
1049,8906,0.81155935,0.00037084,2363.53540039,0.00046443,0.00035366,0.00029380,0.21310265,0.00032373
1050,1286,0.11718676,0.00035132,2842.64843750,0.00048619,0.00031551,0.00025226,0.33458379,0.00028388
1051,132809,12.10222157,0.00035490,2762.43823242,0.00042560,0.00034556,0.00029353,0.19211756,0.00031954
1052,2496,0.22744803,0.00035009,2772.26171875,0.00040107,0.00034764,0.00030155,0.14610153,0.00032460
1053,12944,1.17952214,0.00033837,3009.75366211,0.00039736,0.00033294,0.00028493,0.16863637,0.00030894
1054,5867,0.53463044,0.00036264,2835.26953125,0.00042222,0.00036208,0.00030364,0.16484129,0.00033286
1055,8655,0.78868697,0.00033702,3032.47998047,0.00040112,0.00033391,0.00027648,0.18771572,0.00030520
1056,752,0.06852601,0.00032329,3035.15795898,0.00037719,0.00032540,0.00026728,0.17075178,0.00029634
1057,254852,23.22339127,0.00035673,2745.46704102,0.00044312,0.00034429,0.00028315,0.22633682,0.00031372
1058,1324,0.12064951,0.00039691,2258.57275391,0.00044973,0.00039176,0.00034924,0.12827013,0.00037050
1059,49780,4.53620304,0.00030576,3151.86791992,0.00036039,0.00030169,0.00025522,0.17650779,0.00027845
1060,27955,2.54739968,0.00032478,2941.19091797,0.00040493,0.00031071,0.00025899,0.21816935,0.00028485
1061,1847,0.16830790,0.00029213,2912.50512695,0.00037158,0.00028957,0.00021524,0.26711452,0.00025240
1062,31447,2.86560822,0.00032227,2966.25390625,0.00039833,0.00031140,0.00025708,0.22438388,0.00028424
1063,9659,0.88017648,0.00029635,2815.99682617,0.00036712,0.00028978,0.00023217,0.23065419,0.00026097
1064,121368,11.05966032,0.00032973,2734.28857422,0.00039282,0.00032379,0.00027257,0.18733136,0.00029818
1065,54608,4.97615459,0.00035776,2753.35766602,0.00044742,0.00034351,0.00028244,0.22186232,0.00031297
1066,21157,1.92793185,0.00033651,2813.94921875,0.00039473,0.00033329,0.00028150,0.17201014,0.00030739
1067,2343,0.21350590,0.00031456,3161.21655273,0.00039641,0.00030370,0.00024355,0.24797836,0.00027363
1068,7891,0.71906746,0.00031336,2963.11596680,0.00039584,0.00030824,0.00023601,0.25427690,0.00027213
1069,20074,1.82924347,0.00029236,3117.27050781,0.00034611,0.00029059,0.00024040,0.18465185,0.00026549
1070,3715,0.33852942,0.00028633,2830.46533203,0.00034346,0.00028360,0.00023194,0.19703250,0.00025777
1071,1483,0.13513839,0.00027955,2918.29052734,0.00036418,0.00026196,0.00021251,0.27745318,0.00023724
1072,47368,4.31640951,0.00029927,2967.21118164,0.00037178,0.00029084,0.00023520,0.23292203,0.00026302
1073,16559,1.50893905,0.00030407,2697.76562500,0.00037636,0.00030121,0.00023465,0.23639843,0.00026793
1074,1762,0.16056227,0.00031197,2890.72338867,0.00037044,0.00030969,0.00025579,0.18608908,0.00028274
1075,2803,0.25542341,0.00030514,2799.87402344,0.00036723,0.00030156,0.00024664,0.20214534,0.00027410
1076,4767,0.43439293,0.00030314,2831.67431641,0.00039206,0.00028584,0.00023152,0.26880708,0.00025868
1077,9869,0.89931273,0.00028116,2897.79614258,0.00035914,0.00028562,0.00019872,0.28313208,0.00024217
1078,10607,0.96656299,0.00028421,2931.20922852,0.00037741,0.00027217,0.00020306,0.30763111,0.00023761
1079,717,0.06533663,0.00028894,3225.32592773,0.00036189,0.00027932,0.00022562,0.23856853,0.00025247
1080,12236,1.11500563,0.00026349,2856.23852539,0.00031884,0.00025297,0.00021867,0.19481009,0.00023582
1081,47665,4.34347364,0.00030104,2901.70166016,0.00036556,0.00029653,0.00024209,0.20578691,0.00026931
1082,29939,2.72819170,0.00030421,2784.87524414,0.00036976,0.00030351,0.00024021,0.21512972,0.00027186
1083,6893,0.62812470,0.00030621,2734.37158203,0.00039502,0.00029490,0.00022870,0.27508831,0.00026180
1084,653,0.05950463,0.00027388,2510.59887695,0.00034011,0.00026426,0.00021727,0.23020165,0.00024077
1085,18074,1.64699345,0.00027286,2980.92773438,0.00034303,0.00026225,0.00021329,0.24068575,0.00023777
1086,1240,0.11299501,0.00027691,2919.64965820,0.00035813,0.00027356,0.00019903,0.28994906,0.00023629
1087,2172,0.19792352,0.00028948,2978.07177734,0.00035125,0.00028454,0.00023264,0.20767094,0.00025859
1088,2467,0.22480540,0.00026717,2958.89794922,0.00032632,0.00025551,0.00021968,0.20363341,0.00023760
