,runno:,N54885,atlas:,CAST_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
28,11961,1.08994625,0.00032609,2627.14721680,0.00037153,0.00031955,0.00028720,0.13442890,0.00030338
29,15486,1.41116192,0.00034118,2490.28930664,0.00039154,0.00034380,0.00028818,0.15511139,0.00031599
30,754,0.06870826,0.00032545,2657.18017578,0.00036319,0.00032073,0.00029244,0.11199736,0.00030658
31,3140,0.28613253,0.00031940,2726.53686523,0.00035311,0.00031920,0.00028618,0.10769121,0.00030269
32,17973,1.63778982,0.00032971,2572.11206055,0.00037736,0.00032655,0.00028491,0.14192842,0.00030573
33,25688,2.34081928,0.00032271,2701.15063477,0.00036572,0.00032175,0.00028041,0.13393295,0.00030108
34,11548,1.05231163,0.00032910,2724.40576172,0.00038239,0.00032506,0.00027985,0.15765615,0.00030245
35,3141,0.28622366,0.00032487,2642.73925781,0.00035855,0.00032681,0.00028924,0.11088438,0.00030802
36,10076,0.91817561,0.00033129,2565.55175781,0.00036829,0.00032810,0.00029748,0.11108748,0.00031279
37,20756,1.89139073,0.00032683,2582.97534180,0.00037104,0.00032976,0.00028135,0.14006124,0.00030556
38,11389,1.03782275,0.00033489,2610.35766602,0.00037589,0.00033657,0.00029221,0.12725835,0.00031439
39,6040,0.55039507,0.00031516,2795.95678711,0.00035530,0.00031503,0.00027515,0.13094118,0.00029509
40,8398,0.76526784,0.00030952,2798.11425781,0.00035317,0.00031406,0.00026162,0.15187968,0.00028784
41,6854,0.62457082,0.00033611,2740.25512695,0.00041939,0.00032157,0.00026737,0.22859608,0.00029447
42,22473,2.04785237,0.00032357,2562.02343750,0.00038504,0.00032111,0.00027901,0.15479815,0.00030006
43,6020,0.54857257,0.00033224,2810.32641602,0.00038997,0.00032347,0.00028327,0.16619305,0.00030337
44,9119,0.83096897,0.00033008,2794.90625000,0.00040244,0.00031415,0.00027366,0.20064908,0.00029390
45,3708,0.33789154,0.00033001,2708.45678711,0.00037190,0.00032933,0.00028863,0.12749152,0.00030898
46,5520,0.50301006,0.00033051,2801.05493164,0.00037467,0.00032974,0.00028708,0.13484477,0.00030841
47,1527,0.13914789,0.00033652,2753.05053711,0.00045452,0.00029831,0.00025673,0.30229667,0.00027752
48,381,0.03471863,0.00032753,2778.17846680,0.00040216,0.00031200,0.00026842,0.20908436,0.00029021
49,9678,0.88190786,0.00033327,2476.81396484,0.00043886,0.00031068,0.00024986,0.25149053,0.00028027
50,1044,0.09513451,0.00032578,2836.71850586,0.00042172,0.00029893,0.00025667,0.26286519,0.00027780
51,130782,11.91751117,0.00034403,2632.89331055,0.00041397,0.00033508,0.00028305,0.19483477,0.00030907
52,1969,0.17942515,0.00032249,2969.18261719,0.00036411,0.00031919,0.00028417,0.12744275,0.00030168
53,10118,0.92200286,0.00032240,2841.52758789,0.00037722,0.00032346,0.00026657,0.17362542,0.00029501
54,5789,0.52752269,0.00033093,2824.50439453,0.00038422,0.00032715,0.00028142,0.15794547,0.00030428
55,7223,0.65819595,0.00031825,2915.51684570,0.00038646,0.00031247,0.00025580,0.20802520,0.00028414
56,703,0.06406088,0.00030372,3173.45019531,0.00035271,0.00030690,0.00025154,0.16918279,0.00027922
57,223043,20.32479580,0.00034027,2764.47045898,0.00042150,0.00032657,0.00027267,0.21833798,0.00029962
58,1420,0.12939752,0.00032334,2798.05737305,0.00037331,0.00031492,0.00028181,0.14330117,0.00029836
59,41248,3.75872445,0.00027209,3317.85449219,0.00032566,0.00026820,0.00022210,0.19600376,0.00024515
60,26070,2.37562903,0.00030202,3014.48144531,0.00039370,0.00027822,0.00023417,0.24094829,0.00025620
61,1551,0.14133489,0.00028099,2989.79394531,0.00035380,0.00028082,0.00020835,0.25839803,0.00024458
62,27728,2.52671430,0.00030049,3126.84350586,0.00036490,0.00029502,0.00024156,0.21071270,0.00026829
63,7030,0.64060883,0.00029227,2747.21997070,0.00035946,0.00028474,0.00023262,0.22130862,0.00025868
64,99278,9.04670883,0.00032352,2665.89648438,0.00038620,0.00031401,0.00027037,0.18539862,0.00029219
65,47946,4.36907977,0.00032703,2864.57617188,0.00040537,0.00031464,0.00026079,0.20926552,0.00028772
66,18713,1.70522233,0.00032671,2777.55493164,0.00038272,0.00032093,0.00027649,0.16561256,0.00029871
67,2516,0.22927053,0.00030006,3158.92993164,0.00036610,0.00029257,0.00024152,0.21304213,0.00026705
68,6078,0.55385782,0.00030065,2949.41406250,0.00037778,0.00028874,0.00023545,0.23868032,0.00026209
69,17777,1.61992932,0.00028631,3172.05444336,0.00033569,0.00028354,0.00023970,0.17166287,0.00026162
70,3347,0.30499541,0.00028960,2741.27368164,0.00033949,0.00028364,0.00024568,0.16639732,0.00026466
71,1261,0.11490864,0.00026845,3110.70043945,0.00033887,0.00025725,0.00020924,0.24778835,0.00023324
72,40864,3.72373244,0.00029238,2944.21484375,0.00036127,0.00028349,0.00023239,0.22441690,0.00025794
73,13836,1.26080565,0.00030482,2616.55102539,0.00038256,0.00029728,0.00023461,0.24610822,0.00026594
74,1761,0.16047114,0.00030476,2802.63183594,0.00035231,0.00030143,0.00026053,0.15429212,0.00028098
75,2393,0.21806215,0.00030894,2722.64941406,0.00037173,0.00029980,0.00025530,0.19361985,0.00027755
76,3301,0.30080366,0.00030698,2715.42651367,0.00039088,0.00029499,0.00023508,0.25726300,0.00026503
77,7461,0.67988371,0.00027647,2872.57763672,0.00035203,0.00028109,0.00019628,0.28089672,0.00023869
78,8922,0.81301735,0.00028042,2859.96923828,0.00037070,0.00026768,0.00020288,0.30215949,0.00023528
79,510,0.04647376,0.00027507,3222.00805664,0.00035296,0.00025702,0.00021522,0.25401133,0.00023612
80,9559,0.87106398,0.00026544,2900.75268555,0.00031472,0.00025778,0.00022382,0.17498004,0.00024080
81,38602,3.51760767,0.00029187,2932.51440430,0.00034850,0.00028929,0.00023892,0.19043711,0.00026411
82,26017,2.37079941,0.00029673,2781.89672852,0.00035573,0.00029660,0.00023755,0.20328642,0.00026708
83,5054,0.46054580,0.00030672,2694.44384766,0.00039668,0.00029297,0.00023050,0.27339157,0.00026173
84,524,0.04774951,0.00027264,2677.84277344,0.00033581,0.00026634,0.00021578,0.22269104,0.00024106
85,14760,1.34500516,0.00026603,3041.60107422,0.00033191,0.00025419,0.00021199,0.22907922,0.00023309
86,1333,0.12146964,0.00026891,3100.27148438,0.00033512,0.00027244,0.00019915,0.25433266,0.00023580
87,1829,0.16666764,0.00027868,3096.13671875,0.00033924,0.00027114,0.00022567,0.20656386,0.00024840
88,1833,0.16703214,0.00026578,2991.39233398,0.00031937,0.00025418,0.00022379,0.18447839,0.00023899
89,30671,2.79489521,0.00028501,2578.89160156,0.00036891,0.00026972,0.00021724,0.26876682,0.00024348
90,1655,0.15081189,0.00028007,3293.01513672,0.00033965,0.00027447,0.00022610,0.20670581,0.00025029
91,255279,23.26230165,0.00032275,2632.78466797,0.00040748,0.00030547,0.00025557,0.24014521,0.00028052
92,2108,0.19209152,0.00027638,2662.40893555,0.00035123,0.00026298,0.00021493,0.25226429,0.00023896
93,2037,0.18562165,0.00028264,2607.86059570,0.00035356,0.00027012,0.00022424,0.23383106,0.00024718
94,440,0.04009500,0.00026198,2618.56420898,0.00033208,0.00026082,0.00019304,0.26727116,0.00022693
95,3387,0.30864041,0.00027660,2582.01025391,0.00035664,0.00026586,0.00020730,0.27216604,0.00023658
96,728,0.06633901,0.00028419,2719.01928711,0.00034636,0.00027274,0.00023348,0.20596011,0.00025311
97,1581,0.14406864,0.00028698,2946.07104492,0.00034451,0.00028434,0.00023208,0.19656883,0.00025821
98,2274,0.20721827,0.00029180,2735.90258789,0.00035528,0.00029258,0.00022755,0.22056654,0.00026006
99,20165,1.83753584,0.00028477,2590.06567383,0.00033982,0.00027841,0.00023607,0.18557477,0.00025724
100,8522,0.77656734,0.00029999,2528.17846680,0.00036760,0.00028803,0.00024434,0.21050587,0.00026619
101,888,0.08091901,0.00027598,2965.72314453,0.00032655,0.00028107,0.00022034,0.19544767,0.00025070
102,291,0.02651738,0.00027857,2669.64648438,0.00034412,0.00028233,0.00020927,0.24358761,0.00024580
103,904,0.08237701,0.00030191,2643.62963867,0.00035698,0.00030069,0.00024806,0.18235554,0.00027438
104,22838,2.08111300,0.00025735,2931.63037109,0.00031710,0.00025343,0.00020153,0.22803511,0.00022748
105,3238,0.29506279,0.00026922,2921.71435547,0.00035224,0.00026113,0.00019428,0.29149505,0.00022770
106,2355,0.21459940,0.00029891,2553.98901367,0.00036709,0.00029463,0.00023502,0.22484984,0.00026482
107,6742,0.61436482,0.00028845,2862.23144531,0.00034300,0.00028584,0.00023653,0.18814932,0.00026118
108,107,0.00975038,0.00032717,2715.44018555,0.00041183,0.00032924,0.00024043,0.25912443,0.00028484
109,3208,0.29232903,0.00032144,2376.03393555,0.00039575,0.00031408,0.00025448,0.22359319,0.00028428
110,6233,0.56798219,0.00031846,2512.16601562,0.00042304,0.00029773,0.00023459,0.30341622,0.00026616
111,2373,0.21623965,0.00026670,2795.65747070,0.00034896,0.00025651,0.00019462,0.29163587,0.00022557
112,7850,0.71533134,0.00026997,2833.15722656,0.00032188,0.00026730,0.00022074,0.19259176,0.00024402
113,10168,0.92655911,0.00025632,2870.19848633,0.00029694,0.00025552,0.00021648,0.16040829,0.00023600
114,17762,1.61856244,0.00029364,2328.10546875,0.00036239,0.00028590,0.00023265,0.22372086,0.00025927
115,10304,0.93895211,0.00028729,2555.16528320,0.00036236,0.00027600,0.00022351,0.24431248,0.00024975
116,42493,3.87217509,0.00026950,2617.25903320,0.00032375,0.00026189,0.00022292,0.19094558,0.00024241
117,2236,0.20375552,0.00029743,2400.91870117,0.00038562,0.00028278,0.00022389,0.27309793,0.00025333
118,3190,0.29068878,0.00026073,3342.35961914,0.00043699,0.00018938,0.00015581,0.52920908,0.00017259
119,5406,0.49262181,0.00025601,3111.88964844,0.00043038,0.00019455,0.00014284,0.53471464,0.00016870
120,8378,0.76344534,0.00025278,3357.93774414,0.00040031,0.00019596,0.00016206,0.48839885,0.00017901
121,56706,5.16733487,0.00026902,3113.63793945,0.00039918,0.00023276,0.00017511,0.41821009,0.00020393
122,1464,0.13340702,0.00023547,3454.12304688,0.00035297,0.00019610,0.00015734,0.41818422,0.00017672
123,2812,0.25624353,0.00023599,3537.88012695,0.00038770,0.00017853,0.00014175,0.51264983,0.00016014
124,3708,0.33789154,0.00025650,3142.94287109,0.00037565,0.00022075,0.00017309,0.39643762,0.00019692
125,5121,0.46665118,0.00027771,2880.63281250,0.00044423,0.00021627,0.00017149,0.48815084,0.00019388
126,350,0.03189375,0.00026848,3216.48681641,0.00041597,0.00020867,0.00018082,0.45434874,0.00019474
127,10659,0.97130149,0.00024053,3011.41992188,0.00038887,0.00019013,0.00014258,0.49845088,0.00016636
128,418,0.03809025,0.00024772,3269.14599609,0.00039259,0.00019250,0.00015806,0.47336432,0.00017528
129,1178,0.10734526,0.00023531,3313.54052734,0.00036217,0.00018689,0.00015687,0.44888496,0.00017188
130,310,0.02824875,0.00025647,2949.39038086,0.00037956,0.00021961,0.00017024,0.40575767,0.00019492
131,302,0.02751975,0.00025828,3013.41381836,0.00034925,0.00023556,0.00019002,0.31593481,0.00021279
132,680,0.06196501,0.00027889,2947.75561523,0.00039140,0.00024348,0.00020178,0.34520537,0.00022263
133,6685,0.60917070,0.00024638,3038.15551758,0.00042397,0.00017632,0.00013884,0.55734497,0.00015758
134,3124,0.28467453,0.00026909,3039.61914062,0.00035348,0.00025000,0.00020380,0.28467664,0.00022690
135,10822,0.98615487,0.00028420,2466.47680664,0.00047271,0.00021457,0.00016530,0.51184577,0.00018994
136,4363,0.39757842,0.00026578,2775.73657227,0.00040477,0.00022586,0.00016673,0.47089699,0.00019629
137,884,0.08055451,0.00027696,2521.34228516,0.00046119,0.00021672,0.00015297,0.52362412,0.00018484
138,434,0.03954825,0.00024435,2861.22558594,0.00039387,0.00019609,0.00014309,0.49010381,0.00016959
139,564,0.05139451,0.00022348,3169.00610352,0.00038357,0.00016357,0.00012331,0.56005728,0.00014344
140,10076,0.91817561,0.00025693,2610.64135742,0.00034664,0.00023149,0.00019265,0.30440637,0.00021207
141,3566,0.32495179,0.00026007,2316.15283203,0.00044595,0.00018951,0.00014664,0.54537362,0.00016807
142,1348,0.12283651,0.00025416,2889.01123047,0.00036515,0.00022892,0.00016841,0.37712124,0.00019867
143,3191,0.29077991,0.00026257,3046.10302734,0.00036738,0.00023726,0.00018305,0.35229993,0.00021016
144,5781,0.52679369,0.00026921,2783.69458008,0.00047589,0.00018865,0.00014308,0.58640605,0.00016586
145,2692,0.24530853,0.00026586,2708.16040039,0.00037171,0.00024212,0.00018376,0.35129723,0.00021294
146,4080,0.37179004,0.00028809,2604.88549805,0.00045560,0.00023209,0.00017658,0.47716889,0.00020434
147,26814,2.44342604,0.00027427,2558.90063477,0.00043565,0.00022169,0.00016550,0.47851995,0.00019360
148,4622,0.42117980,0.00041348,2483.34667969,0.00048878,0.00040286,0.00034881,0.19667041,0.00037583
149,1298,0.11828026,0.00030798,3152.66796875,0.00034973,0.00030510,0.00026912,0.13460122,0.00028711
150,308,0.02806650,0.00030913,2581.30834961,0.00043135,0.00027167,0.00022437,0.33963951,0.00024802
151,3216,0.29305803,0.00031894,2781.90332031,0.00038701,0.00030696,0.00026285,0.19895948,0.00028490
152,3605,0.32850566,0.00045236,2036.58374023,0.00052595,0.00044539,0.00038576,0.17597719,0.00041557
153,3258,0.29688529,0.00026552,3095.04321289,0.00030803,0.00026130,0.00022724,0.15463221,0.00024427
154,433,0.03945713,0.00027020,3372.72290039,0.00032294,0.00026324,0.00022443,0.18570706,0.00024383
155,809,0.07372013,0.00029263,2912.66088867,0.00035661,0.00028969,0.00023161,0.21712384,0.00026065
156,1243,0.11326839,0.00029608,2901.44165039,0.00035316,0.00029950,0.00023558,0.20015952,0.00026754
157,3453,0.31465466,0.00030147,2835.01660156,0.00035756,0.00029375,0.00025310,0.17876998,0.00027343
158,653,0.05950463,0.00025909,2935.70581055,0.00033641,0.00025526,0.00018559,0.28918850,0.00022043
159,145,0.01321313,0.00027120,3003.23364258,0.00033582,0.00026111,0.00021668,0.22409773,0.00023890
160,1325,0.12074064,0.00026128,3110.43652344,0.00033419,0.00024535,0.00020429,0.25189477,0.00022482
161,1555,0.14169939,0.00037704,2235.31884766,0.00043746,0.00037754,0.00032765,0.14074665,0.00035259
162,7882,0.71824734,0.00028196,2632.21826172,0.00032754,0.00027545,0.00024289,0.15432221,0.00025917
163,4690,0.42737630,0.00027033,3197.80688477,0.00033089,0.00026601,0.00021411,0.21711053,0.00024006
164,457,0.04164413,0.00026652,2941.40698242,0.00033814,0.00026164,0.00019976,0.25905207,0.00023070
165,525,0.04784063,0.00026860,3261.06982422,0.00030539,0.00026705,0.00023335,0.13656157,0.00025020
166,6175,0.56269694,0.00033266,2739.17431641,0.00038998,0.00032408,0.00028391,0.16275914,0.00030399
1001,7549,0.68790271,0.00030180,3114.87744141,0.00034539,0.00030524,0.00025477,0.15426061,0.00028001
1002,2927,0.26672291,0.00030927,2968.29199219,0.00036063,0.00030923,0.00025793,0.17054947,0.00028358
1003,6318,0.57572782,0.00031685,2885.89843750,0.00035748,0.00032798,0.00026508,0.15078776,0.00029653
1004,2245,0.20457565,0.00031417,2859.00854492,0.00035375,0.00032416,0.00026460,0.14637387,0.00029438
1005,1828,0.16657652,0.00032703,2725.52172852,0.00039209,0.00031595,0.00027304,0.18712117,0.00029449
1006,1206,0.10989676,0.00031602,2895.64941406,0.00037830,0.00031169,0.00025837,0.18896590,0.00028503
1007,6797,0.61937670,0.00030958,2883.16992188,0.00036825,0.00030507,0.00025541,0.18691863,0.00028024
1008,12509,1.13988276,0.00030891,2837.49316406,0.00035582,0.00031335,0.00025823,0.16043463,0.00028579
1009,9397,0.85630173,0.00031990,2901.51000977,0.00037155,0.00031197,0.00027618,0.15077457,0.00029407
1010,6647,0.60570795,0.00031827,2725.59228516,0.00036606,0.00031414,0.00027462,0.14485933,0.00029438
1011,7348,0.66958658,0.00031331,2734.31787109,0.00036014,0.00031235,0.00026754,0.14963999,0.00028995
1012,6380,0.58137757,0.00032550,2737.20214844,0.00037522,0.00031880,0.00028255,0.14371406,0.00030068
1013,3393,0.30918716,0.00032405,2707.40551758,0.00038473,0.00032346,0.00026303,0.19155996,0.00029324
1014,4833,0.44040718,0.00033280,2553.29077148,0.00038419,0.00034030,0.00027390,0.16872680,0.00030710
1015,32869,2.99518798,0.00032814,2698.98730469,0.00038960,0.00031719,0.00027675,0.17425776,0.00029697
1016,33703,3.07118624,0.00030738,2882.34863281,0.00036140,0.00030889,0.00025011,0.18328087,0.00027950
1017,12922,1.17751739,0.00033552,2672.42846680,0.00040691,0.00032356,0.00027603,0.19975957,0.00029979
1018,1126,0.10260676,0.00030550,2745.28588867,0.00033895,0.00030541,0.00027224,0.11275586,0.00028882
1019,34388,3.13360687,0.00032494,2633.84912109,0.00037961,0.00031747,0.00027771,0.16085526,0.00029759
1020,30653,2.79325496,0.00032149,2720.73828125,0.00037563,0.00031952,0.00026935,0.16930726,0.00029444
1021,6747,0.61482045,0.00031860,2958.98925781,0.00037523,0.00030811,0.00027245,0.16488153,0.00029028
1022,2077,0.18926665,0.00029954,2931.92529297,0.00033797,0.00029618,0.00026447,0.12802207,0.00028032
1023,513,0.04674713,0.00031607,2689.73876953,0.00034602,0.00031848,0.00028371,0.10349731,0.00030110
1024,3657,0.33324416,0.00032002,2623.64794922,0.00035887,0.00031742,0.00028377,0.12051738,0.00030060
1025,36207,3.29936327,0.00032056,2601.76855469,0.00036742,0.00031506,0.00027914,0.14077345,0.00029710
1026,6218,0.56661532,0.00032265,2599.26904297,0.00036765,0.00031990,0.00028039,0.13864593,0.00030014
1027,16150,1.47166893,0.00032201,2598.84301758,0.00036958,0.00031955,0.00027694,0.14789438,0.00029825
1028,11824,1.07746213,0.00032064,2646.19824219,0.00036509,0.00031477,0.00028203,0.13414362,0.00029840
1029,15167,1.38209304,0.00032991,2539.01464844,0.00038220,0.00033249,0.00027505,0.16581342,0.00030377
1030,742,0.06761476,0.00031955,2685.20068359,0.00035525,0.00031514,0.00028827,0.10749062,0.00030170
1031,2973,0.27091466,0.00031428,2739.22973633,0.00034548,0.00031430,0.00028305,0.10263117,0.00029868
1032,18291,1.66676757,0.00032039,2633.34912109,0.00036887,0.00031802,0.00027387,0.14970365,0.00029594
1033,27000,2.46037529,0.00031802,2759.89868164,0.00036419,0.00031714,0.00027272,0.14494078,0.00029493
1034,11831,1.07810000,0.00032364,2779.64916992,0.00037751,0.00032125,0.00027213,0.16277020,0.00029669
1035,2947,0.26854541,0.00031784,2692.47949219,0.00035135,0.00032174,0.00028043,0.11651327,0.00030108
1036,10270,0.93585386,0.00032452,2620.11572266,0.00036147,0.00032130,0.00029079,0.11277032,0.00030604
1037,19743,1.79908109,0.00032353,2601.85009766,0.00036662,0.00032687,0.00027939,0.13716067,0.00030313
1038,11922,1.08639238,0.00032881,2675.02221680,0.00037076,0.00032887,0.00028680,0.13009647,0.00030784
1039,5607,0.51093794,0.00031171,2846.41479492,0.00035086,0.00031246,0.00027180,0.13051380,0.00029213
1040,8398,0.76526784,0.00030713,2917.91943359,0.00035047,0.00031032,0.00026060,0.15030107,0.00028546
1041,6347,0.57837044,0.00033198,2759.24365234,0.00041108,0.00031824,0.00026661,0.22035553,0.00029242
1042,22516,2.05177074,0.00031873,2595.15356445,0.00038014,0.00031496,0.00027226,0.15881039,0.00029361
1043,6010,0.54766132,0.00033354,2750.31054688,0.00038995,0.00032348,0.00028726,0.15888633,0.00030537
1044,9497,0.86541423,0.00033212,2760.74609375,0.00040217,0.00031896,0.00027522,0.19607252,0.00029709
1045,3626,0.33041929,0.00032386,2792.92895508,0.00036021,0.00032131,0.00029017,0.11037204,0.00030574
1046,5269,0.48013768,0.00033088,2772.97900391,0.00037114,0.00032926,0.00029243,0.12100776,0.00031085
1047,1457,0.13276914,0.00033286,2782.97119141,0.00045184,0.00029523,0.00025152,0.30826837,0.00027338
1048,400,0.03645000,0.00032557,2785.12500000,0.00040503,0.00030544,0.00026622,0.21858630,0.00028583
1049,9751,0.88855998,0.00033516,2489.90649414,0.00044561,0.00030516,0.00025436,0.25836489,0.00027976
1050,1082,0.09859726,0.00032671,2838.58227539,0.00042662,0.00029445,0.00025905,0.26713732,0.00027675
1051,131375,11.97154830,0.00034103,2666.14404297,0.00041083,0.00033309,0.00027923,0.19736542,0.00030616
1052,2334,0.21268578,0.00031710,3041.95654297,0.00035677,0.00031497,0.00027956,0.12527493,0.00029726
1053,10272,0.93603611,0.00032331,2868.59765625,0.00038235,0.00032555,0.00026224,0.18684889,0.00029390
1054,6119,0.55759394,0.00032837,2939.32641602,0.00038733,0.00032066,0.00027732,0.17105073,0.00029899
1055,7071,0.64434495,0.00032020,2925.30249023,0.00039032,0.00031798,0.00025229,0.21836920,0.00028513
1056,745,0.06788813,0.00030144,3237.22485352,0.00034809,0.00030143,0.00025479,0.15614213,0.00027811
1057,224514,20.45884069,0.00033696,2781.71606445,0.00041705,0.00032398,0.00026984,0.21760227,0.00029691
1058,1375,0.12529689,0.00032783,2625.98071289,0.00039384,0.00031071,0.00027894,0.17733656,0.00029482
1059,41187,3.75316582,0.00027215,3377.20483398,0.00032421,0.00026851,0.00022358,0.18904030,0.00024604
1060,25453,2.31940490,0.00029777,3039.64501953,0.00038355,0.00027513,0.00023470,0.22937606,0.00025491
1061,1531,0.13951239,0.00027680,3046.01538086,0.00034789,0.00027826,0.00020424,0.25824046,0.00024125
1062,26988,2.45928179,0.00030142,3086.31811523,0.00036850,0.00029659,0.00023916,0.21941586,0.00026788
1063,6407,0.58383794,0.00028954,2758.77661133,0.00035955,0.00028235,0.00022671,0.23317409,0.00025453
1064,98708,8.99476757,0.00032067,2668.95825195,0.00038352,0.00031340,0.00026509,0.19021426,0.00028924
1065,48205,4.39268115,0.00032592,2862.66577148,0.00040951,0.00031064,0.00025734,0.21916817,0.00028399
1066,18199,1.65838407,0.00032475,2788.11059570,0.00037986,0.00031892,0.00027548,0.16423462,0.00029720
1067,2475,0.22553440,0.00030292,3106.13085938,0.00037002,0.00029576,0.00024297,0.21523237,0.00026936
1068,6280,0.57226507,0.00029805,2968.86645508,0.00037216,0.00028801,0.00023396,0.23320431,0.00026099
1069,18005,1.64070582,0.00028338,3197.36840820,0.00033169,0.00028050,0.00023796,0.16930535,0.00025923
1070,3404,0.31018954,0.00029002,2769.68872070,0.00034114,0.00028400,0.00024490,0.17026830,0.00026445
1071,1184,0.10789201,0.00027003,3167.65991211,0.00033702,0.00025897,0.00021409,0.23474860,0.00023653
1072,41200,3.75435045,0.00029241,2963.02124023,0.00036152,0.00028346,0.00023225,0.22509152,0.00025786
1073,13665,1.24522327,0.00030604,2621.69458008,0.00038329,0.00030011,0.00023471,0.24573717,0.00026741
1074,1697,0.15463914,0.00030515,2818.18481445,0.00035710,0.00030160,0.00025676,0.16790996,0.00027918
1075,2406,0.21924678,0.00030355,2791.16113281,0.00037000,0.00029331,0.00024734,0.20720452,0.00027033
1076,3366,0.30672679,0.00030216,2737.98999023,0.00038881,0.00028945,0.00022820,0.26943365,0.00025883
1077,7564,0.68926958,0.00027276,2934.91601562,0.00034845,0.00027767,0.00019216,0.28502211,0.00023492
1078,9116,0.83069560,0.00027779,2885.36132812,0.00036760,0.00026602,0.00019975,0.30516618,0.00023288
1079,592,0.05394601,0.00027075,3276.66723633,0.00034526,0.00025647,0.00021053,0.25177225,0.00023350
1080,9292,0.84673360,0.00026351,2932.33056641,0.00031174,0.00025621,0.00022258,0.17278510,0.00023939
1081,39320,3.58303543,0.00029274,2957.38769531,0.00034908,0.00028980,0.00023949,0.19038086,0.00026465
1082,26486,2.41353704,0.00029399,2865.68432617,0.00035061,0.00029582,0.00023570,0.19911323,0.00026576
1083,4862,0.44304980,0.00030285,2746.67163086,0.00038824,0.00029112,0.00022919,0.26502556,0.00026015
1084,580,0.05285251,0.00027066,2693.06005859,0.00033262,0.00026451,0.00021486,0.22178316,0.00023968
1085,14705,1.33999328,0.00026194,3106.15185547,0.00032543,0.00025055,0.00020984,0.22428639,0.00023019
1086,1442,0.13140227,0.00026844,3100.35424805,0.00033399,0.00027170,0.00019962,0.25251475,0.00023566
1087,1708,0.15564152,0.00027323,3184.75244141,0.00032771,0.00026595,0.00022603,0.18951577,0.00024599
1088,1886,0.17186177,0.00026062,3052.96972656,0.00030856,0.00025087,0.00022242,0.16986366,0.00023665
