,runno:,N54793,atlas:,C57_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
64,131655,11.99706331,0.00031651,2685.94970703,0.00037599,0.00030765,0.00026586,0.18134747,0.00028676
65,60258,5.49101090,0.00032989,2763.06616211,0.00041173,0.00031267,0.00026544,0.21204183,0.00028906
66,23325,2.12549088,0.00032238,2755.95141602,0.00037861,0.00031697,0.00027155,0.17161642,0.00029426
67,3103,0.28276091,0.00028480,3251.50537109,0.00035380,0.00027486,0.00022575,0.23301660,0.00025030
68,8579,0.78176147,0.00029721,2890.08691406,0.00037901,0.00027978,0.00023284,0.24915989,0.00025631
69,21041,1.91736135,0.00029058,3062.71459961,0.00033726,0.00028669,0.00024778,0.15986915,0.00026724
70,4238,0.38618780,0.00028468,2667.63476562,0.00033844,0.00027989,0.00023572,0.18411241,0.00025780
71,1641,0.14953614,0.00026963,2893.74853516,0.00034831,0.00025598,0.00020461,0.27270001,0.00023029
72,54584,4.97396759,0.00029091,2867.50561523,0.00035550,0.00028314,0.00023409,0.21474534,0.00025862
73,19180,1.74777771,0.00029519,2550.23974609,0.00036476,0.00029260,0.00022823,0.23554352,0.00026041
74,2344,0.21359703,0.00029155,2894.11010742,0.00034478,0.00029399,0.00023588,0.19004291,0.00026493
75,3379,0.30791141,0.00029154,2695.90820312,0.00035413,0.00028459,0.00023591,0.20763274,0.00026025
76,5323,0.48505843,0.00029551,2688.20825195,0.00038493,0.00027721,0.00022439,0.27503586,0.00025080
77,10541,0.96054874,0.00027452,2729.64379883,0.00035022,0.00027995,0.00019340,0.28373823,0.00023668
78,13763,1.25415352,0.00027340,2786.11157227,0.00036450,0.00026184,0.00019387,0.31362212,0.00022785
79,812,0.07399351,0.00026643,3081.81274414,0.00033427,0.00025571,0.00020931,0.23688620,0.00023251
80,12461,1.13550876,0.00026014,2775.45385742,0.00031712,0.00024885,0.00021446,0.20268491,0.00023165
81,54422,4.95920534,0.00029325,2781.08520508,0.00035126,0.00029010,0.00023978,0.19228227,0.00026494
82,31408,2.86205434,0.00029506,2681.56958008,0.00035533,0.00029550,0.00023540,0.20573841,0.00026545
83,7639,0.69610396,0.00029578,2592.46630859,0.00038535,0.00028223,0.00022026,0.28215939,0.00025125
84,778,0.07089526,0.00027677,2518.04492188,0.00033775,0.00026590,0.00022667,0.20720920,0.00024628
85,19493,1.77629984,0.00026329,2870.43969727,0.00033349,0.00025016,0.00020622,0.24620737,0.00022819
86,1525,0.13896564,0.00025614,3006.11083984,0.00032734,0.00025264,0.00018844,0.27189901,0.00022054
87,1993,0.18161215,0.00027955,2851.53515625,0.00034273,0.00027435,0.00022156,0.21920899,0.00024795
88,2597,0.23665165,0.00025979,2837.11328125,0.00031447,0.00025056,0.00021432,0.19592229,0.00023244
89,38312,3.49118142,0.00028792,2307.36718750,0.00037491,0.00027248,0.00021854,0.27487502,0.00024551
90,1816,0.16548302,0.00032329,2857.14282227,0.00039341,0.00031476,0.00026170,0.21224560,0.00028823
91,249017,22.69167683,0.00031808,2589.23388672,0.00039207,0.00030887,0.00025410,0.21954460,0.00028149
92,2478,0.22580778,0.00026963,2495.28784180,0.00035183,0.00025519,0.00020188,0.28410345,0.00022853
93,2447,0.22298290,0.00028491,2399.96899414,0.00036019,0.00027085,0.00022370,0.24523674,0.00024727
94,513,0.04674713,0.00027842,2374.73315430,0.00034767,0.00027407,0.00021353,0.24273519,0.00024380
95,5099,0.46464643,0.00027118,2338.04541016,0.00035836,0.00026124,0.00019395,0.30395389,0.00022759
96,1021,0.09303864,0.00028916,2628.76098633,0.00036089,0.00027710,0.00022951,0.23089111,0.00025330
97,2023,0.18434590,0.00028638,2774.86157227,0.00034865,0.00028518,0.00022532,0.21718611,0.00025525
98,2584,0.23546703,0.00028358,2601.54638672,0.00035326,0.00028037,0.00021709,0.24166688,0.00024873
99,25365,2.31138590,0.00028063,2482.15234375,0.00034240,0.00027182,0.00022766,0.20773917,0.00024974
100,10045,0.91535073,0.00029193,2347.48901367,0.00035482,0.00028493,0.00023603,0.20744027,0.00026048
101,1215,0.11071689,0.00027564,2805.88159180,0.00033706,0.00027858,0.00021126,0.23089486,0.00024492
102,456,0.04155300,0.00028735,2442.29418945,0.00038257,0.00027022,0.00020925,0.30257180,0.00023973
103,1286,0.11718676,0.00029824,2460.02490234,0.00035188,0.00029959,0.00024325,0.18239531,0.00027142
104,29885,2.72327095,0.00025316,2777.83325195,0.00031562,0.00024666,0.00019721,0.23723967,0.00022194
105,4728,0.43083905,0.00025867,2771.36474609,0.00035162,0.00024392,0.00018048,0.32634136,0.00021220
106,3418,0.31146529,0.00028977,2482.30786133,0.00036853,0.00027923,0.00022153,0.25738963,0.00025038
107,9014,0.82140085,0.00029205,2660.00390625,0.00034636,0.00028989,0.00023991,0.18780413,0.00026490
108,156,0.01421550,0.00031200,2765.65039062,0.00039618,0.00030297,0.00023683,0.26077750,0.00026990
109,4230,0.38545880,0.00031842,2319.18188477,0.00038938,0.00031231,0.00025369,0.21739432,0.00028300
110,6252,0.56971357,0.00031441,2414.61425781,0.00044038,0.00028186,0.00022294,0.35180566,0.00025240
111,3237,0.29497166,0.00026743,2619.13354492,0.00035051,0.00025823,0.00019354,0.29563302,0.00022589
112,9276,0.84527560,0.00026879,2684.08984375,0.00032761,0.00026235,0.00021686,0.21269804,0.00023961
113,13761,1.25397127,0.00025137,2734.00488281,0.00029414,0.00024944,0.00021052,0.16968386,0.00022998
114,20946,1.90870448,0.00029505,1987.22570801,0.00036691,0.00028544,0.00023293,0.22739452,0.00025918
115,12289,1.11983526,0.00027683,2392.85058594,0.00035739,0.00026507,0.00020805,0.27166170,0.00023656
116,51905,4.72984369,0.00026914,2371.23754883,0.00032902,0.00026004,0.00021900,0.20722276,0.00023952
117,2326,0.21195678,0.00028817,2149.45654297,0.00038492,0.00026619,0.00021339,0.30034518,0.00023979
118,4210,0.38363630,0.00022212,3269.77783203,0.00038723,0.00015674,0.00012239,0.57503748,0.00013956
119,8374,0.76308084,0.00026597,2795.63598633,0.00048453,0.00018917,0.00012473,0.61154872,0.00015695
120,12361,1.12639626,0.00022518,3392.47363281,0.00036524,0.00017335,0.00013695,0.53782767,0.00015515
121,69296,6.31459875,0.00024653,3126.24780273,0.00037618,0.00020931,0.00015409,0.44966796,0.00018170
122,1842,0.16785227,0.00022562,3291.43920898,0.00035648,0.00017696,0.00014344,0.47129020,0.00016020
123,4487,0.40887792,0.00022014,3390.57983398,0.00037407,0.00016054,0.00012579,0.55016726,0.00014317
124,4683,0.42673843,0.00026369,2896.33251953,0.00038546,0.00023046,0.00017515,0.40105155,0.00020280
125,5573,0.50783969,0.00026355,2748.78613281,0.00042929,0.00020370,0.00015606,0.50861496,0.00017988
126,457,0.04164413,0.00026827,3115.83569336,0.00042799,0.00020172,0.00017511,0.48760012,0.00018842
127,15550,1.41699392,0.00023650,2874.46704102,0.00038753,0.00018280,0.00013917,0.51168031,0.00016099
128,497,0.04528913,0.00023352,3099.25512695,0.00038311,0.00017703,0.00014041,0.50838393,0.00015872
129,1608,0.14652902,0.00022723,3186.31445312,0.00035073,0.00018137,0.00014957,0.45760578,0.00016547
130,402,0.03663225,0.00024042,2958.49755859,0.00036127,0.00020208,0.00015792,0.42027813,0.00018000
131,331,0.03016238,0.00023280,3128.00952148,0.00031938,0.00020893,0.00017010,0.32635301,0.00018952
132,1178,0.10734526,0.00025354,2942.82666016,0.00041675,0.00018802,0.00015587,0.50678033,0.00017194
133,8766,0.79880185,0.00025586,2773.83447266,0.00043776,0.00018930,0.00014262,0.55549031,0.00016596
134,3781,0.34454367,0.00030264,2657.01855469,0.00040734,0.00027862,0.00022450,0.31993452,0.00025156
135,13365,1.21788577,0.00028358,2316.87792969,0.00048929,0.00020586,0.00015559,0.55313540,0.00018072
136,4749,0.43275268,0.00025127,2569.81152344,0.00040766,0.00020423,0.00014912,0.50658339,0.00017667
137,1160,0.10570501,0.00027419,2415.98828125,0.00045671,0.00021283,0.00015305,0.52192402,0.00018294
138,485,0.04419563,0.00023383,2713.66772461,0.00038493,0.00018678,0.00012978,0.51427805,0.00015828
139,574,0.05230576,0.00020572,3200.14501953,0.00038126,0.00013680,0.00009910,0.63614297,0.00011795
140,13384,1.21961715,0.00025903,2372.11596680,0.00035742,0.00023242,0.00018785,0.32340172,0.00021014
141,4873,0.44405218,0.00027078,1882.80749512,0.00048287,0.00018981,0.00014056,0.59426141,0.00016518
142,1858,0.16931027,0.00025143,2757.25244141,0.00036488,0.00022287,0.00016655,0.38631761,0.00019471
143,4612,0.42026855,0.00026141,2847.47363281,0.00038463,0.00022516,0.00017444,0.40081677,0.00019980
144,7248,0.66047408,0.00027551,2691.07128906,0.00049306,0.00019015,0.00014330,0.60086137,0.00016673
145,3890,0.35447629,0.00026181,2558.53100586,0.00037305,0.00023592,0.00017648,0.37195528,0.00020620
146,4326,0.39420680,0.00029247,2452.37329102,0.00046106,0.00023823,0.00017812,0.48068693,0.00020818
147,51043,4.65129393,0.00028638,2366.37548828,0.00041561,0.00024964,0.00019389,0.38858360,0.00022177
148,14180,1.29215265,0.00050862,2120.83984375,0.00058015,0.00050106,0.00044463,0.15983777,0.00047285
149,2069,0.18853765,0.00029879,3207.86499023,0.00034017,0.00029310,0.00026311,0.13385084,0.00027810
150,317,0.02888663,0.00029853,2326.73120117,0.00044900,0.00024645,0.00020014,0.42897856,0.00022329
151,3648,0.33242404,0.00031787,2724.37939453,0.00038639,0.00030542,0.00026180,0.20149677,0.00028361
152,5075,0.46245943,0.00057965,1278.07482910,0.00066488,0.00057664,0.00049744,0.16401024,0.00053704
153,4281,0.39010617,0.00025967,2920.55566406,0.00030841,0.00025442,0.00021618,0.18044488,0.00023530
154,671,0.06114488,0.00028773,3004.59863281,0.00034526,0.00028438,0.00024837,0.16758749,0.00026638
155,958,0.08729776,0.00027259,3040.97119141,0.00034349,0.00026466,0.00020963,0.25107267,0.00023714
156,1212,0.11044351,0.00027924,2913.49755859,0.00033502,0.00028017,0.00022253,0.20376052,0.00025135
157,4313,0.39302217,0.00029425,2831.28637695,0.00035172,0.00029149,0.00023955,0.19483629,0.00026552
158,628,0.05722651,0.00024131,2835.47290039,0.00031609,0.00023999,0.00016785,0.30631772,0.00020392
159,147,0.01339538,0.00025077,2869.17675781,0.00031502,0.00023869,0.00019859,0.23616140,0.00021864
160,2254,0.20539577,0.00025641,2916.82519531,0.00033211,0.00024023,0.00019690,0.26560101,0.00021856
161,1982,0.18060977,0.00046188,1782.56286621,0.00053600,0.00046400,0.00038693,0.15735005,0.00042547
162,8938,0.81447535,0.00028182,2478.30151367,0.00033224,0.00027562,0.00023760,0.17212430,0.00025661
163,5918,0.53927781,0.00026321,3051.94824219,0.00032318,0.00025874,0.00020772,0.22015697,0.00023323
164,622,0.05667976,0.00025722,2829.86328125,0.00033616,0.00024305,0.00019244,0.28280425,0.00021775
165,471,0.04291988,0.00026700,3143.58764648,0.00031119,0.00026141,0.00022841,0.15973812,0.00024491
166,7595,0.69209446,0.00032449,2738.75561523,0.00038584,0.00031035,0.00027727,0.17311746,0.00029381
1001,9146,0.83342935,0.00030286,3092.24780273,0.00035217,0.00030390,0.00025251,0.16860393,0.00027820
1002,3504,0.31930204,0.00031427,2852.90087891,0.00036447,0.00031644,0.00026191,0.16771784,0.00028917
1003,8140,0.74175759,0.00031901,2877.17626953,0.00036089,0.00032698,0.00026916,0.14702277,0.00029807
1004,2679,0.24412390,0.00032148,2748.74291992,0.00036311,0.00033064,0.00027069,0.14715688,0.00030067
1005,2367,0.21569290,0.00031922,2723.32714844,0.00037704,0.00031068,0.00026995,0.17099144,0.00029032
1006,1763,0.16065339,0.00030929,2848.68481445,0.00036563,0.00031491,0.00024744,0.19149905,0.00028118
1007,8628,0.78622659,0.00031895,2700.96191406,0.00038240,0.00031659,0.00025786,0.19951621,0.00028722
1008,16103,1.46738605,0.00031529,2720.45800781,0.00036539,0.00032064,0.00026000,0.16889481,0.00029032
1009,10056,0.91635311,0.00032019,2941.79565430,0.00036994,0.00031187,0.00027878,0.14510481,0.00029533
1010,8203,0.74749846,0.00032182,2726.65673828,0.00037027,0.00031864,0.00027656,0.14821887,0.00029760
1011,8596,0.78331059,0.00031838,2784.79296875,0.00036382,0.00031484,0.00027653,0.14037001,0.00029569
1012,8410,0.76636134,0.00032056,2771.21704102,0.00037336,0.00031404,0.00027427,0.15548138,0.00029415
1013,2954,0.26918328,0.00032475,2751.73876953,0.00037422,0.00032276,0.00027632,0.15263724,0.00029954
1014,5212,0.47494356,0.00033731,2584.10742188,0.00038192,0.00034424,0.00028575,0.14534953,0.00031500
1015,38754,3.53145867,0.00032569,2766.81860352,0.00038123,0.00031710,0.00028063,0.15607639,0.00029887
1016,36836,3.35668090,0.00031429,2779.97827148,0.00036311,0.00031807,0.00026105,0.16348721,0.00028956
1017,15212,1.38619367,0.00032747,2764.33105469,0.00038166,0.00032163,0.00027896,0.15965249,0.00030030
1018,1228,0.11190151,0.00032244,2626.04248047,0.00035673,0.00032417,0.00028640,0.11247599,0.00030529
1019,39342,3.58504018,0.00032853,2599.06713867,0.00037743,0.00032352,0.00028461,0.14567800,0.00030407
1020,35588,3.24295689,0.00032521,2688.06665039,0.00037640,0.00032423,0.00027440,0.16085182,0.00029932
1021,7085,0.64562070,0.00030809,3141.83789062,0.00035843,0.00029814,0.00026769,0.14992194,0.00028292
1022,2679,0.24412390,0.00031838,2691.12573242,0.00035509,0.00031440,0.00028489,0.11433459,0.00029965
1023,531,0.04838738,0.00033018,2608.70068359,0.00036729,0.00033428,0.00028898,0.12175821,0.00031163
1024,4595,0.41871942,0.00032397,2636.21313477,0.00036852,0.00031672,0.00028674,0.13117373,0.00030173
1025,48123,4.38520890,0.00032595,2606.88183594,0.00037381,0.00031880,0.00028529,0.13996567,0.00030205
1026,8923,0.81310847,0.00032693,2588.77343750,0.00037127,0.00032477,0.00028475,0.13571756,0.00030476
1027,20728,1.88883923,0.00032782,2574.63793945,0.00037382,0.00032446,0.00028520,0.13981022,0.00030483
1028,16369,1.49162530,0.00032762,2581.88720703,0.00036938,0.00032148,0.00029201,0.12349401,0.00030674
1029,17563,1.60042857,0.00033224,2577.90917969,0.00037747,0.00033193,0.00028730,0.13802998,0.00030962
1030,986,0.08984926,0.00032781,2588.24438477,0.00036708,0.00032966,0.00028670,0.12627162,0.00030818
1031,3730,0.33989629,0.00032647,2624.99731445,0.00036544,0.00032772,0.00028626,0.12440406,0.00030699
1032,24186,2.20394951,0.00032606,2600.17211914,0.00037332,0.00032173,0.00028310,0.13997160,0.00030241
1033,30866,2.81266459,0.00032555,2601.54150391,0.00037130,0.00032806,0.00027730,0.14502199,0.00030268
1034,14902,1.35794491,0.00032612,2798.42333984,0.00038141,0.00032498,0.00027197,0.16853149,0.00029847
1035,3590,0.32713879,0.00032880,2579.06372070,0.00036954,0.00032999,0.00028688,0.12936078,0.00030844
1036,11636,1.06033063,0.00033018,2601.11425781,0.00037100,0.00032551,0.00029415,0.12047235,0.00030983
1037,25349,2.30992790,0.00032674,2706.22021484,0.00037172,0.00032508,0.00028382,0.13784249,0.00030445
1038,13369,1.21825027,0.00033019,2656.39819336,0.00037487,0.00033006,0.00028564,0.13824902,0.00030785
1039,6712,0.61163107,0.00031895,2742.25830078,0.00035712,0.00032012,0.00027969,0.12442610,0.00029991
1040,11175,1.01832200,0.00031848,2813.53173828,0.00036661,0.00031756,0.00027139,0.15134361,0.00029447
1041,7019,0.63960645,0.00032571,2843.67944336,0.00039072,0.00031166,0.00027476,0.18245076,0.00029321
1042,26119,2.38009416,0.00030021,2752.31958008,0.00035903,0.00030127,0.00025043,0.15972328,0.00027585
1043,6915,0.63012945,0.00032641,2761.37817383,0.00037587,0.00032176,0.00028179,0.14548650,0.00030178
1044,13448,1.22544915,0.00031892,2880.01440430,0.00037905,0.00031483,0.00026303,0.18334192,0.00028893
1045,4000,0.36450004,0.00031743,2839.36499023,0.00035297,0.00031529,0.00028537,0.10862661,0.00030033
1046,5243,0.47776843,0.00032381,2838.74243164,0.00036393,0.00032231,0.00028501,0.12484220,0.00030366
1047,1365,0.12438564,0.00032846,2789.81713867,0.00043676,0.00030338,0.00024525,0.29446438,0.00027431
1048,637,0.05804663,0.00032897,2730.41918945,0.00042202,0.00030563,0.00025924,0.25179622,0.00028244
1049,10379,0.94578649,0.00033682,2568.88085938,0.00042392,0.00032144,0.00026487,0.21095467,0.00029315
1050,1539,0.14024139,0.00033020,2782.44824219,0.00044434,0.00029098,0.00025528,0.29681250,0.00027313
1051,147394,13.43127985,0.00033554,2722.84423828,0.00040544,0.00032587,0.00027542,0.19960968,0.00030065
1052,2823,0.25724591,0.00032601,2902.84448242,0.00036793,0.00032235,0.00028777,0.12637208,0.00030506
1053,13772,1.25497365,0.00031905,2925.60791016,0.00037670,0.00032195,0.00025852,0.18662532,0.00029023
1054,6345,0.57818819,0.00032057,2858.84716797,0.00037769,0.00031577,0.00026899,0.17005655,0.00029238
1055,9582,0.87315985,0.00030716,3045.73999023,0.00036934,0.00030849,0.00024369,0.20741197,0.00027609
1056,876,0.07982551,0.00030360,2974.47143555,0.00034682,0.00030656,0.00025742,0.15126510,0.00028199
1057,278924,25.41695253,0.00032787,2848.76074219,0.00040437,0.00031594,0.00026404,0.21513370,0.00028999
1058,1236,0.11263051,0.00032271,2577.41455078,0.00036567,0.00032356,0.00028290,0.12515573,0.00030323
1059,52615,4.79454245,0.00027695,3304.53857422,0.00032687,0.00027326,0.00023043,0.17629504,0.00025184
1060,32113,2.92629747,0.00029969,2939.60644531,0.00038400,0.00028032,0.00023551,0.22493759,0.00025792
1061,2150,0.19591877,0.00027865,2843.11743164,0.00035620,0.00027875,0.00020101,0.27835876,0.00023988
1062,34752,3.16677638,0.00029238,3107.47949219,0.00035872,0.00028124,0.00023718,0.21328618,0.00025921
1063,11681,1.06443125,0.00028252,2754.94580078,0.00034669,0.00027769,0.00022319,0.22154112,0.00025044
1064,130695,11.90958329,0.00031244,2746.74804688,0.00036801,0.00030630,0.00026302,0.17460406,0.00028466
1065,61186,5.57557491,0.00032962,2873.74951172,0.00040492,0.00031480,0.00026908,0.19598685,0.00029194
1066,23594,2.15000351,0.00031979,2794.34741211,0.00037289,0.00031587,0.00027060,0.16547033,0.00029324
1067,3048,0.27774903,0.00028388,3256.66113281,0.00035117,0.00027453,0.00022594,0.22783229,0.00025024
1068,8609,0.78449522,0.00029115,2993.64453125,0.00036371,0.00027913,0.00023061,0.23117170,0.00025487
1069,21525,1.96146586,0.00028868,3073.00610352,0.00033525,0.00028502,0.00024577,0.16090798,0.00026539
1070,4161,0.37917117,0.00028374,2707.06079102,0.00033572,0.00028062,0.00023488,0.18137850,0.00025775
1071,1568,0.14288402,0.00026965,2926.73046875,0.00034306,0.00025544,0.00021047,0.25351909,0.00023295
1072,54501,4.96640422,0.00029161,2893.86303711,0.00035542,0.00028387,0.00023552,0.21228722,0.00025970
1073,18871,1.71962008,0.00029557,2578.91015625,0.00036662,0.00029234,0.00022776,0.23911408,0.00026005
1074,2180,0.19865252,0.00028914,2914.75415039,0.00034070,0.00029296,0.00023376,0.18879642,0.00026336
1075,3316,0.30217054,0.00028880,2746.91845703,0.00035083,0.00028287,0.00023271,0.20862576,0.00025779
1076,5139,0.46829143,0.00029186,2729.49511719,0.00037451,0.00027820,0.00022287,0.26271212,0.00025053
1077,10739,0.97859149,0.00027041,2815.80517578,0.00034536,0.00027632,0.00018956,0.28588143,0.00023294
1078,13722,1.25041740,0.00027191,2840.18798828,0.00036119,0.00026035,0.00019420,0.30888891,0.00022728
1079,753,0.06861713,0.00026070,3223.04223633,0.00032238,0.00025373,0.00020600,0.22471814,0.00022986
1080,12311,1.12184001,0.00025958,2811.83105469,0.00031403,0.00024918,0.00021552,0.19476403,0.00023235
1081,55250,5.03465685,0.00029012,2843.15332031,0.00034632,0.00028792,0.00023741,0.18938550,0.00026267
1082,31858,2.90306060,0.00029006,2722.69482422,0.00035036,0.00029149,0.00023067,0.20775546,0.00026108
1083,7794,0.71022833,0.00029340,2669.09448242,0.00038202,0.00027933,0.00021885,0.28143215,0.00024909
1084,848,0.07727401,0.00027636,2553.30541992,0.00033532,0.00026775,0.00022602,0.20287827,0.00024689
1085,19525,1.77921584,0.00025958,2938.75854492,0.00032699,0.00024735,0.00020439,0.24068700,0.00022587
1086,1664,0.15163202,0.00025580,3031.50537109,0.00032662,0.00025264,0.00018815,0.27169454,0.00022039
1087,2015,0.18361690,0.00028088,2865.42480469,0.00034388,0.00027603,0.00022273,0.21817115,0.00024938
1088,2612,0.23801853,0.00025591,2883.45605469,0.00031297,0.00024510,0.00020964,0.20509058,0.00022737
