,runno:,N54815,atlas:,BTBR_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
60,25363,2.31120365,0.00027957,3319.86352539,0.00033513,0.00027085,0.00023266,0.18594225,0.00025176
61,1731,0.15773739,0.00028669,2895.40356445,0.00035455,0.00029184,0.00021366,0.24540687,0.00025275
62,36247,3.30300827,0.00029474,3195.79638672,0.00036164,0.00028669,0.00023591,0.21852992,0.00026130
63,8794,0.80135335,0.00028686,2768.33569336,0.00035437,0.00028392,0.00022228,0.23280954,0.00025310
64,114224,10.40866324,0.00032081,2643.47509766,0.00037859,0.00031495,0.00026890,0.17683996,0.00029193
65,51624,4.70423756,0.00031210,3026.46704102,0.00037391,0.00030432,0.00025806,0.18685597,0.00028119
66,20159,1.83698909,0.00032081,2873.50561523,0.00037501,0.00031696,0.00027046,0.16684863,0.00029371
67,2671,0.24339490,0.00028496,3310.27978516,0.00035211,0.00027382,0.00022895,0.22530067,0.00025138
68,7055,0.64288695,0.00029020,3086.87915039,0.00036304,0.00028302,0.00022453,0.23965058,0.00025378
69,23659,2.15592663,0.00028682,3192.53149414,0.00033180,0.00028609,0.00024255,0.15932615,0.00026432
70,4631,0.42199993,0.00028941,2794.11206055,0.00034725,0.00028278,0.00023820,0.19274269,0.00026049
71,1336,0.12174301,0.00026622,2963.72753906,0.00035218,0.00024640,0.00020009,0.29447258,0.00022325
72,47143,4.29590639,0.00029075,3001.71264648,0.00035593,0.00028363,0.00023269,0.21552509,0.00025816
73,19668,1.79224671,0.00030811,2591.62670898,0.00037832,0.00030601,0.00024002,0.22820801,0.00027301
74,1376,0.12538801,0.00030209,2824.85253906,0.00036426,0.00030409,0.00023793,0.20945811,0.00027101
75,3124,0.28467453,0.00030273,2774.74877930,0.00036383,0.00029608,0.00024827,0.19662860,0.00027217
76,4607,0.41981293,0.00030041,2737.97216797,0.00038736,0.00029144,0.00022244,0.27483344,0.00025694
77,9502,0.86586985,0.00027788,2830.35888672,0.00035470,0.00028094,0.00019801,0.28028131,0.00023948
78,9801,0.89311623,0.00028483,2799.58178711,0.00036994,0.00027548,0.00020907,0.28444797,0.00024227
79,739,0.06734138,0.00027759,3195.94677734,0.00034653,0.00026620,0.00022003,0.22847931,0.00024312
80,11021,1.00428874,0.00027288,2796.95996094,0.00032164,0.00026619,0.00023079,0.17000863,0.00024849
81,50286,4.58231230,0.00029411,2928.22924805,0.00035244,0.00028958,0.00024079,0.19271348,0.00026519
82,29596,2.69693582,0.00030394,2732.34838867,0.00036470,0.00030490,0.00024197,0.20363688,0.00027344
83,6453,0.58802970,0.00029856,2727.83422852,0.00039045,0.00028190,0.00022331,0.28364122,0.00025261
84,567,0.05166788,0.00029491,2424.17651367,0.00035233,0.00028797,0.00024442,0.18766464,0.00026620
85,18020,1.64207270,0.00026865,2995.15771484,0.00033332,0.00025863,0.00021400,0.22524574,0.00023632
86,1049,0.09559014,0.00026533,3058.39770508,0.00033365,0.00026386,0.00019847,0.25564292,0.00023117
87,1999,0.18215890,0.00028227,2976.55566406,0.00034192,0.00027526,0.00022964,0.20229530,0.00025245
88,2192,0.19974602,0.00026611,2908.52001953,0.00031490,0.00025885,0.00022459,0.17182456,0.00024172
89,27506,2.50648455,0.00028398,2360.47314453,0.00036683,0.00027206,0.00021399,0.25924835,0.00024302
90,1350,0.12301876,0.00029170,3101.89697266,0.00035847,0.00028391,0.00023273,0.21782249,0.00025832
91,273279,24.90255184,0.00033136,2504.79321289,0.00041755,0.00031639,0.00026038,0.24048835,0.00028838
92,1561,0.14224614,0.00029123,2498.45483398,0.00036394,0.00028264,0.00022710,0.23888320,0.00025487
93,2250,0.20503127,0.00029428,2423.94921875,0.00036624,0.00028337,0.00023323,0.23057806,0.00025830
94,322,0.02934225,0.00027761,2405.92578125,0.00035950,0.00026981,0.00020351,0.28109428,0.00023666
95,4166,0.37962680,0.00027972,2323.88085938,0.00037396,0.00026512,0.00020008,0.31118959,0.00023260
96,1508,0.13741652,0.00029632,2510.73681641,0.00036334,0.00028541,0.00024021,0.21179020,0.00026281
97,2042,0.18607727,0.00029249,2862.13159180,0.00035423,0.00029134,0.00023190,0.21126573,0.00026162
98,2486,0.22653678,0.00029791,2598.77563477,0.00036459,0.00029668,0.00023246,0.22352768,0.00026457
99,23995,2.18654464,0.00028954,2397.60693359,0.00034417,0.00028367,0.00024079,0.18208005,0.00026223
100,10571,0.96328249,0.00030956,2260.88208008,0.00038264,0.00030106,0.00024645,0.22208847,0.00027375
101,1146,0.10442926,0.00028251,2848.09741211,0.00033867,0.00028520,0.00022367,0.20690262,0.00025443
102,333,0.03034463,0.00029280,2427.00292969,0.00038139,0.00028069,0.00021632,0.28269446,0.00024851
103,1129,0.10288014,0.00030322,2445.74243164,0.00036510,0.00029840,0.00024617,0.19721876,0.00027229
104,26986,2.45909954,0.00026660,2718.70263672,0.00033060,0.00025849,0.00021070,0.22900279,0.00023460
105,3561,0.32449616,0.00027366,2751.22363281,0.00036889,0.00025773,0.00019436,0.31685841,0.00022605
106,3453,0.31465466,0.00029656,2470.29565430,0.00037921,0.00028516,0.00022532,0.26220560,0.00025524
107,8373,0.76298972,0.00029500,2718.41259766,0.00035223,0.00029208,0.00024069,0.19317262,0.00026638
108,156,0.01421550,0.00031990,2721.39062500,0.00042116,0.00030953,0.00022902,0.29685691,0.00026927
109,7077,0.64489170,0.00031939,2345.50463867,0.00040620,0.00031046,0.00024151,0.26085621,0.00027598
110,6122,0.55786732,0.00032265,2357.68286133,0.00043771,0.00030037,0.00022985,0.32524520,0.00026511
111,3153,0.28731716,0.00027665,2556.57202148,0.00037290,0.00025964,0.00019739,0.31718937,0.00022852
112,9524,0.86787460,0.00027831,2552.84301758,0.00033804,0.00027189,0.00022507,0.20900077,0.00024848
113,12283,1.11928851,0.00026345,2633.51025391,0.00030899,0.00026273,0.00021862,0.17438699,0.00024067
114,15246,1.38929192,0.00030683,1842.88842773,0.00037357,0.00030459,0.00024274,0.21394335,0.00027366
115,11793,1.07463725,0.00029278,2281.16210938,0.00037231,0.00028220,0.00022456,0.25283685,0.00025338
116,48176,4.39003852,0.00028361,2242.71093750,0.00034263,0.00027516,0.00023331,0.19600943,0.00025423
117,2592,0.23619603,0.00030138,1970.15051270,0.00039902,0.00028405,0.00022341,0.28589070,0.00025373
118,6309,0.57490769,0.00023753,3369.38696289,0.00039047,0.00017961,0.00014250,0.51557505,0.00016106
119,7468,0.68052158,0.00024338,3038.84350586,0.00043492,0.00016797,0.00012691,0.58887738,0.00014744
120,9434,0.85967335,0.00023776,3310.78173828,0.00039475,0.00017814,0.00014038,0.53734779,0.00015926
121,54465,4.96312372,0.00027168,2987.92065430,0.00039917,0.00023979,0.00017609,0.41023508,0.00020794
122,2021,0.18416365,0.00021945,3522.33276367,0.00035218,0.00016810,0.00013808,0.48836637,0.00015309
123,4242,0.38655230,0.00024119,3297.82568359,0.00039093,0.00019122,0.00014142,0.51226991,0.00016632
124,4697,0.42801418,0.00030820,2780.85424805,0.00040642,0.00030498,0.00021321,0.31601432,0.00025909
125,5163,0.47047843,0.00027515,2864.08374023,0.00044304,0.00021102,0.00017129,0.48608774,0.00019115
126,2137,0.19473415,0.00022816,3617.17260742,0.00034694,0.00018769,0.00014986,0.46317008,0.00016877
127,14870,1.35502891,0.00023670,2922.83056641,0.00038245,0.00018689,0.00014074,0.50089782,0.00016382
128,541,0.04929863,0.00024076,3241.82055664,0.00040637,0.00017751,0.00013840,0.53397530,0.00015796
129,1008,0.09185401,0.00022070,3396.20996094,0.00034430,0.00017628,0.00014152,0.47140536,0.00015890
130,189,0.01722263,0.00023693,3030.76147461,0.00036061,0.00019876,0.00015141,0.43529695,0.00017509
131,297,0.02706413,0.00023866,3087.23852539,0.00033696,0.00020871,0.00017030,0.35523009,0.00018951
132,1463,0.13331589,0.00026162,2992.67114258,0.00041681,0.00020526,0.00016277,0.47855353,0.00018402
133,7639,0.69610396,0.00024913,2879.93139648,0.00043112,0.00017888,0.00013740,0.56758952,0.00015814
134,3468,0.31602154,0.00027859,2755.95996094,0.00036997,0.00025687,0.00020894,0.29216939,0.00023291
135,14448,1.31657416,0.00029166,2088.19116211,0.00049371,0.00021819,0.00016346,0.52855211,0.00019082
136,4218,0.38436530,0.00026278,2306.18334961,0.00042666,0.00021450,0.00014862,0.50587797,0.00018156
137,1794,0.16347827,0.00030234,2179.27148438,0.00053534,0.00021346,0.00015823,0.58075058,0.00018584
138,467,0.04255538,0.00024281,2450.15429688,0.00039709,0.00019526,0.00013606,0.51096314,0.00016566
139,619,0.05640638,0.00023247,2931.82299805,0.00044628,0.00014271,0.00010843,0.66963410,0.00012557
140,11143,1.01540600,0.00027155,2113.35839844,0.00038221,0.00023981,0.00019323,0.33701584,0.00021652
141,5353,0.48779218,0.00027391,1590.54736328,0.00045930,0.00021825,0.00015877,0.49356225,0.00018851
142,1434,0.13067327,0.00025572,2741.86474609,0.00036790,0.00022755,0.00017170,0.37525824,0.00019962
143,2249,0.20494015,0.00027128,2817.27636719,0.00041472,0.00022609,0.00017303,0.43808508,0.00019956
144,6515,0.59367945,0.00028218,2606.49536133,0.00051955,0.00018504,0.00014196,0.62140960,0.00016350
145,3184,0.29014203,0.00027399,2462.83789062,0.00039618,0.00024294,0.00018285,0.38404846,0.00021290
146,3807,0.34691292,0.00029250,2282.14599609,0.00051473,0.00021322,0.00014949,0.57242626,0.00018135
147,32312,2.94443135,0.00028173,2306.44213867,0.00044130,0.00023308,0.00017080,0.46695381,0.00020194
148,2387,0.21751540,0.00043213,2013.22998047,0.00051652,0.00042236,0.00035752,0.20543268,0.00038994
149,3923,0.35748342,0.00029423,3402.32006836,0.00035237,0.00029150,0.00023882,0.19829659,0.00026516
150,271,0.02469488,0.00033475,2297.31665039,0.00048257,0.00028120,0.00024047,0.37978441,0.00026083
151,3174,0.28923078,0.00032504,2849.96679688,0.00040480,0.00031144,0.00025888,0.22747333,0.00028516
152,3333,0.30371966,0.00063519,957.57122803,0.00071509,0.00061849,0.00053392,0.14037926,0.00057620
153,4045,0.36860067,0.00026672,3070.32543945,0.00030837,0.00026340,0.00022838,0.15298256,0.00024589
154,299,0.02724638,0.00027704,3414.52197266,0.00032179,0.00026844,0.00024088,0.15457723,0.00025466
155,614,0.05595076,0.00030025,2812.66845703,0.00037781,0.00029801,0.00022493,0.25707629,0.00026147
156,961,0.08757114,0.00028505,3015.94995117,0.00035489,0.00028272,0.00021754,0.23994954,0.00025013
157,3416,0.31128304,0.00029953,2897.26147461,0.00035677,0.00029983,0.00024200,0.19700593,0.00027092
158,756,0.06889051,0.00025525,2809.93774414,0.00033361,0.00025014,0.00018199,0.29782176,0.00021607
159,90,0.00820125,0.00026380,2897.79833984,0.00031660,0.00025391,0.00022089,0.18615165,0.00023740
160,1968,0.17933402,0.00026955,2991.21386719,0.00033678,0.00025583,0.00021605,0.22751170,0.00023594
161,4475,0.40778442,0.00069263,1258.48767090,0.00077877,0.00069180,0.00060292,0.13297983,0.00064736
162,9362,0.85311235,0.00029167,2391.52490234,0.00034006,0.00028463,0.00025032,0.15702072,0.00026747
163,5566,0.50720181,0.00026883,3168.23364258,0.00032626,0.00026634,0.00021388,0.21093814,0.00024011
164,452,0.04118850,0.00027285,2838.30957031,0.00034224,0.00026795,0.00020834,0.24631198,0.00023815
165,469,0.04273763,0.00027290,3344.15454102,0.00030880,0.00027041,0.00023951,0.13074605,0.00025496
166,6342,0.57791482,0.00032347,2798.45434570,0.00038391,0.00031040,0.00027609,0.17161830,0.00029324
1001,13143,1.19765602,0.00031345,3056.20166016,0.00036782,0.00031529,0.00025723,0.17705323,0.00028626
1002,8874,0.80864335,0.00032248,2900.93432617,0.00037207,0.00032564,0.00026973,0.16201478,0.00029769
1003,5632,0.51321606,0.00033426,2699.58642578,0.00038166,0.00034342,0.00027770,0.15832150,0.00031056
1004,2683,0.24448840,0.00031808,3009.22949219,0.00035966,0.00032755,0.00026778,0.14678562,0.00029766
1005,9010,0.82103635,0.00031068,3019.44726562,0.00037106,0.00030946,0.00025649,0.18069156,0.00028297
1006,776,0.07071301,0.00033353,2847.08276367,0.00039236,0.00033901,0.00026921,0.18417926,0.00030411
1007,8529,0.77720522,0.00032535,2801.06054688,0.00037607,0.00032655,0.00027344,0.15778033,0.00030000
1008,12765,1.16321076,0.00032213,2879.52465820,0.00037048,0.00032870,0.00026725,0.16213229,0.00029798
1009,10011,0.91225248,0.00032187,2919.49975586,0.00038306,0.00031081,0.00027141,0.17471766,0.00029111
1010,6245,0.56907569,0.00032953,2663.54980469,0.00037423,0.00032913,0.00028523,0.13618892,0.00030718
1011,7092,0.64625858,0.00032498,2615.70629883,0.00036609,0.00032329,0.00028561,0.12548713,0.00030445
1012,7643,0.69646846,0.00033345,2681.00048828,0.00038989,0.00032695,0.00028351,0.16061288,0.00030523
1013,3835,0.34946442,0.00032617,2798.83618164,0.00037482,0.00032938,0.00027432,0.15648729,0.00030185
1014,4398,0.40076780,0.00034075,2519.17504883,0.00038561,0.00034742,0.00028924,0.14456101,0.00031833
1015,30822,2.80865508,0.00033449,2712.48022461,0.00039042,0.00032633,0.00028676,0.15671599,0.00030654
1016,35544,3.23894739,0.00032268,2770.23095703,0.00037771,0.00032836,0.00026152,0.18409172,0.00029494
1017,15488,1.41134417,0.00033304,2726.72631836,0.00038886,0.00032972,0.00028055,0.16609497,0.00030513
1018,1148,0.10461151,0.00033179,2559.63696289,0.00037186,0.00032728,0.00029562,0.11757428,0.00031145
1019,27935,2.54557718,0.00033878,2517.32226562,0.00038682,0.00033225,0.00029728,0.13617082,0.00031476
1020,30487,2.77812821,0.00033631,2611.38110352,0.00039295,0.00033475,0.00028101,0.16725434,0.00030788
1021,5359,0.48833893,0.00031697,3078.89331055,0.00037918,0.00030011,0.00027162,0.17584212,0.00028587
1022,1970,0.17951627,0.00032923,2650.98632812,0.00036821,0.00032805,0.00029142,0.11961487,0.00030974
1023,728,0.06633901,0.00033249,2502.19116211,0.00037792,0.00032663,0.00029352,0.12943359,0.00031008
1024,4013,0.36568467,0.00033575,2499.67700195,0.00037612,0.00033096,0.00030018,0.11608534,0.00031557
1025,42913,3.91044759,0.00033645,2454.11254883,0.00038356,0.00033073,0.00029512,0.13436766,0.00031293
1026,6729,0.61318020,0.00033806,2461.21899414,0.00037990,0.00033454,0.00029975,0.12163140,0.00031715
1027,14161,1.29042128,0.00033658,2477.84594727,0.00037559,0.00033358,0.00030056,0.11505582,0.00031707
1028,11287,1.02852800,0.00033605,2523.36962891,0.00037268,0.00033356,0.00030190,0.10881808,0.00031773
1029,15579,1.41963654,0.00033792,2502.29980469,0.00038195,0.00033725,0.00029456,0.13247652,0.00031590
1030,653,0.05950463,0.00034283,2493.76098633,0.00038112,0.00033973,0.00030765,0.10844068,0.00032369
1031,3097,0.28221416,0.00033343,2601.79956055,0.00037165,0.00033189,0.00029674,0.11409608,0.00031432
1032,22872,2.08421125,0.00033466,2516.52905273,0.00037942,0.00033251,0.00029205,0.13259380,0.00031228
1033,30409,2.77102046,0.00033002,2643.41406250,0.00037682,0.00033506,0.00027825,0.15131629,0.00030666
1034,13360,1.21743015,0.00032854,2797.23120117,0.00038482,0.00032695,0.00027410,0.16874135,0.00030053
1035,2781,0.25341866,0.00033315,2523.72680664,0.00037736,0.00032974,0.00029235,0.12937716,0.00031105
1036,9356,0.85256560,0.00033175,2578.20507812,0.00037186,0.00033041,0.00029321,0.12034916,0.00031181
1037,17305,1.57691831,0.00032614,2696.36010742,0.00036814,0.00032890,0.00028161,0.13545097,0.00030526
1038,11849,1.07974025,0.00033286,2668.41406250,0.00037625,0.00033300,0.00028940,0.13209425,0.00031120
1039,5025,0.45790318,0.00032756,2643.43676758,0.00036958,0.00033085,0.00028261,0.13675533,0.00030673
1040,7853,0.71560471,0.00031678,2921.06176758,0.00036063,0.00032865,0.00026128,0.16175325,0.00029497
1041,8292,0.75560859,0.00032250,2961.17529297,0.00038508,0.00030790,0.00027450,0.17594910,0.00029120
1042,20375,1.85667210,0.00031410,2929.94848633,0.00037057,0.00030794,0.00026538,0.16936018,0.00028666
1043,6017,0.54829919,0.00032867,2879.90063477,0.00038443,0.00031952,0.00028206,0.15863027,0.00030079
1044,10393,0.94706224,0.00032045,2968.24023438,0.00038586,0.00031481,0.00026082,0.19584122,0.00028782
1045,3180,0.28977753,0.00031755,2972.86328125,0.00035331,0.00031492,0.00028441,0.11222482,0.00029967
1046,5173,0.47138968,0.00032545,2883.00756836,0.00036788,0.00032258,0.00028589,0.12914996,0.00030424
1047,1152,0.10497601,0.00033485,2745.18310547,0.00043975,0.00031754,0.00024727,0.28802589,0.00028240
1048,435,0.03963938,0.00033467,2672.42504883,0.00043459,0.00030918,0.00026024,0.26495653,0.00028471
1049,8869,0.80818772,0.00032565,2829.79272461,0.00040545,0.00030876,0.00026272,0.20202659,0.00028574
1050,1386,0.12629927,0.00033624,2720.12402344,0.00046511,0.00029382,0.00024978,0.32835588,0.00027180
1051,122335,11.14777820,0.00033816,2734.20312500,0.00041000,0.00032905,0.00027546,0.20307918,0.00030226
1052,2890,0.26335128,0.00032218,3014.74902344,0.00036463,0.00032265,0.00027924,0.13661008,0.00030095
1053,12082,1.10097238,0.00032066,2963.90332031,0.00037984,0.00032152,0.00026069,0.18758537,0.00029110
1054,4840,0.44104505,0.00033126,2903.03955078,0.00039343,0.00032442,0.00027593,0.17735296,0.00030018
1055,8265,0.75314821,0.00031397,3006.27270508,0.00038520,0.00031147,0.00024576,0.22399555,0.00027862
1056,614,0.05595076,0.00031065,3079.11938477,0.00037256,0.00030118,0.00025821,0.18443367,0.00027970
1057,257083,23.42669117,0.00033006,2937.95117188,0.00040623,0.00031829,0.00026561,0.21682893,0.00029195
1058,1109,0.10105764,0.00033599,2757.06127930,0.00037983,0.00033332,0.00029484,0.12865071,0.00031408
1059,48968,4.46220953,0.00027094,3398.33129883,0.00031585,0.00026824,0.00022868,0.16516557,0.00024846
1060,25428,2.31712678,0.00027988,3288.79809570,0.00033441,0.00027203,0.00023323,0.18447065,0.00025263
1061,1713,0.15609714,0.00028373,2937.41088867,0.00035193,0.00028997,0.00020928,0.25068828,0.00024963
1062,34597,3.15265200,0.00029234,3185.90893555,0.00036110,0.00028318,0.00023274,0.22507356,0.00025796
1063,8733,0.79579472,0.00028606,2788.81811523,0.00035415,0.00028521,0.00021881,0.23886883,0.00025201
1064,114639,10.44648012,0.00031897,2664.58349609,0.00037546,0.00031416,0.00026729,0.17570139,0.00029072
1065,51463,4.68956643,0.00030997,3046.08691406,0.00037389,0.00030061,0.00025540,0.19309936,0.00027800
1066,20168,1.83780922,0.00031802,2881.09863281,0.00037120,0.00031432,0.00026853,0.16541494,0.00029142
1067,2803,0.25542341,0.00028327,3327.66894531,0.00034940,0.00027289,0.00022753,0.22270648,0.00025021
1068,7197,0.65582670,0.00028727,3087.60473633,0.00036367,0.00027833,0.00021981,0.25136128,0.00024907
1069,24095,2.19565714,0.00028842,3197.42480469,0.00033567,0.00028650,0.00024307,0.16455621,0.00026479
1070,4638,0.42263780,0.00029089,2787.56787109,0.00035221,0.00028296,0.00023752,0.20130153,0.00026024
1071,1420,0.12939752,0.00026523,3001.79687500,0.00034380,0.00024860,0.00020330,0.27107877,0.00022595
1072,46787,4.26346588,0.00029150,2998.97045898,0.00035744,0.00028411,0.00023293,0.21755822,0.00025852
1073,19562,1.78258746,0.00030883,2590.95849609,0.00037842,0.00030796,0.00024010,0.22739708,0.00027403
1074,1341,0.12219864,0.00030096,2862.07666016,0.00035905,0.00030320,0.00024064,0.19872274,0.00027192
1075,2851,0.25979741,0.00030187,2791.81347656,0.00036284,0.00029534,0.00024743,0.19591245,0.00027139
1076,4503,0.41033592,0.00029567,2774.72656250,0.00038407,0.00028265,0.00022027,0.27813330,0.00025146
1077,9431,0.85939998,0.00027610,2866.63793945,0.00035205,0.00028039,0.00019584,0.28076857,0.00023812
1078,9621,0.87671373,0.00028488,2813.67651367,0.00037016,0.00027551,0.00020895,0.28433257,0.00024223
1079,710,0.06469876,0.00027556,3237.59130859,0.00034278,0.00026626,0.00021764,0.22723480,0.00024195
1080,11050,1.00693137,0.00027136,2810.56884766,0.00032103,0.00026424,0.00022882,0.17396833,0.00024653
1081,49580,4.51797804,0.00029264,2952.49560547,0.00034992,0.00028766,0.00024046,0.19019425,0.00026406
1082,27585,2.51368342,0.00030763,2733.43530273,0.00037012,0.00030765,0.00024586,0.20338798,0.00027675
1083,6408,0.58392907,0.00030044,2735.05834961,0.00038594,0.00028822,0.00022716,0.26818508,0.00025769
1084,535,0.04875188,0.00029069,2459.60375977,0.00034808,0.00028290,0.00024110,0.18853498,0.00026200
1085,17923,1.63323357,0.00026954,3005.25781250,0.00033546,0.00025938,0.00021378,0.22864124,0.00023658
1086,1212,0.11044351,0.00026327,3071.10449219,0.00033099,0.00026306,0.00019577,0.25870618,0.00022941
1087,2103,0.19163590,0.00028890,2939.98583984,0.00034489,0.00028435,0.00023746,0.18899350,0.00026091
1088,2205,0.20093065,0.00026803,2928.59545898,0.00031096,0.00026312,0.00023000,0.15316533,0.00024656
