,runno:,N54794,atlas:,C57_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
35,3348,0.30508654,0.00034003,2466.34594727,0.00038031,0.00033906,0.00030072,0.12032866,0.00031989
36,11725,1.06844075,0.00034320,2453.34277344,0.00038710,0.00033705,0.00030545,0.12300854,0.00032125
37,26172,2.38492378,0.00034203,2476.43286133,0.00039424,0.00033973,0.00029283,0.15122874,0.00031628
38,13970,1.27301640,0.00034317,2492.75854492,0.00039311,0.00033930,0.00029718,0.14294867,0.00031824
39,7337,0.66858420,0.00034002,2564.21044922,0.00038343,0.00033832,0.00029822,0.12848225,0.00031827
40,11967,1.09049300,0.00033842,2572.29418945,0.00039078,0.00034212,0.00028257,0.16190346,0.00031235
41,8254,0.75214584,0.00033672,2732.79394531,0.00041034,0.00032145,0.00027839,0.20028788,0.00029992
42,24814,2.26117602,0.00031164,2547.33227539,0.00037810,0.00030719,0.00025621,0.16919594,0.00028170
43,7495,0.68298196,0.00032891,2753.17407227,0.00038401,0.00032000,0.00028284,0.15669899,0.00030142
44,13223,1.20494602,0.00032912,2741.00830078,0.00039408,0.00032214,0.00027135,0.18931243,0.00029674
45,4174,0.38035580,0.00032102,2798.46264648,0.00035926,0.00031703,0.00028579,0.11758944,0.00030141
46,5615,0.51166694,0.00032530,2814.15917969,0.00036805,0.00032394,0.00028430,0.13184723,0.00030412
47,1507,0.13732539,0.00033609,2696.37548828,0.00044867,0.00031457,0.00024501,0.30207545,0.00027979
48,699,0.06369638,0.00034473,2580.45629883,0.00044185,0.00031756,0.00027477,0.24901263,0.00029617
49,10476,0.95462561,0.00034521,2363.33374023,0.00045187,0.00032031,0.00026366,0.24226214,0.00029198
50,1732,0.15782852,0.00033982,2695.06860352,0.00045670,0.00031003,0.00025274,0.30236822,0.00028138
51,143703,13.09493744,0.00033995,2643.38281250,0.00041065,0.00032885,0.00028071,0.19626141,0.00030478
52,2882,0.26262228,0.00033625,2817.43920898,0.00038126,0.00033194,0.00029555,0.13104476,0.00031374
53,14171,1.29133253,0.00033159,2694.05419922,0.00039639,0.00033105,0.00026609,0.19706258,0.00029857
54,5983,0.54520094,0.00033378,2690.93920898,0.00039304,0.00033034,0.00027810,0.17299804,0.00030422
55,9713,0.88509723,0.00032662,2656.87548828,0.00039579,0.00032375,0.00025557,0.21502765,0.00028966
56,839,0.07645388,0.00032965,2774.63085938,0.00038388,0.00032939,0.00027569,0.16747035,0.00030254
57,290749,26.49450578,0.00033496,2764.66918945,0.00041371,0.00032222,0.00026910,0.21692576,0.00029567
58,1387,0.12639039,0.00032781,2620.42016602,0.00037828,0.00032512,0.00028084,0.14970987,0.00030298
59,52780,4.80957807,0.00028894,3136.76123047,0.00034396,0.00028726,0.00023899,0.18122950,0.00026312
60,30651,2.79307271,0.00030801,2910.85034180,0.00039238,0.00028789,0.00024370,0.22519268,0.00026579
61,2068,0.18844652,0.00028942,2738.24194336,0.00036879,0.00028543,0.00021403,0.26917464,0.00024973
62,34759,3.16741425,0.00030329,3014.16015625,0.00037364,0.00029244,0.00024398,0.21823552,0.00026821
63,12043,1.09741851,0.00028987,2684.49975586,0.00036124,0.00028367,0.00022469,0.23863448,0.00025418
64,134094,12.21931721,0.00032035,2653.41064453,0.00038130,0.00031109,0.00026867,0.18352413,0.00028989
65,59975,5.46522253,0.00033392,2766.55053711,0.00041243,0.00031764,0.00027173,0.20365301,0.00029468
66,24417,2.22499939,0.00032899,2708.53784180,0.00038582,0.00032504,0.00027610,0.17175141,0.00030057
67,2913,0.26544716,0.00029341,3188.65820312,0.00037072,0.00028126,0.00022825,0.24914911,0.00025475
68,8898,0.81083035,0.00030349,2860.86352539,0.00038464,0.00028976,0.00023608,0.24665420,0.00026292
69,21400,1.95007523,0.00030374,3046.84399414,0.00035424,0.00029979,0.00025720,0.16585197,0.00027850
70,4489,0.40906017,0.00029190,2633.30859375,0.00034977,0.00028735,0.00023858,0.19333501,0.00026296
71,1662,0.15144977,0.00027187,2859.93823242,0.00035553,0.00025844,0.00020227,0.28470841,0.00023035
72,55879,5.09197448,0.00030040,2810.12011719,0.00036658,0.00029255,0.00024205,0.21401535,0.00026731
73,20047,1.82678309,0.00030108,2518.18066406,0.00036848,0.00029852,0.00023624,0.22409733,0.00026738
74,2354,0.21450828,0.00029988,2822.48925781,0.00035551,0.00030145,0.00024267,0.19073442,0.00027206
75,3661,0.33360866,0.00029417,2711.50976562,0.00035398,0.00028991,0.00023863,0.20058775,0.00026427
76,5682,0.51777231,0.00030225,2648.51391602,0.00039227,0.00028433,0.00023015,0.27212432,0.00025724
77,10581,0.96419374,0.00028204,2721.72802734,0.00035817,0.00028566,0.00020228,0.27423334,0.00024397
78,14348,1.30746166,0.00028042,2744.48608398,0.00037008,0.00026899,0.00020218,0.30194107,0.00023559
79,880,0.08019001,0.00027372,3121.65917969,0.00033893,0.00026648,0.00021574,0.22632512,0.00024111
80,12872,1.17296114,0.00026322,2777.40747070,0.00032303,0.00025073,0.00021589,0.20891008,0.00023331
81,54223,4.94107146,0.00029786,2725.21459961,0.00036035,0.00029427,0.00023873,0.20199233,0.00026650
82,31971,2.91335772,0.00030032,2616.59106445,0.00036474,0.00029921,0.00023732,0.21385704,0.00026827
83,8176,0.74503809,0.00029965,2627.72241211,0.00039090,0.00028362,0.00022492,0.28081104,0.00025427
84,786,0.07162426,0.00028466,2499.46191406,0.00034619,0.00027579,0.00023200,0.20618714,0.00025390
85,19764,1.80099471,0.00026885,2865.14038086,0.00034105,0.00025663,0.00020959,0.24782546,0.00023311
86,1610,0.14671127,0.00026739,2962.46826172,0.00034250,0.00026424,0.00019542,0.27580452,0.00022983
87,2002,0.18243227,0.00028541,2862.18530273,0.00035601,0.00027926,0.00022097,0.23813374,0.00025011
88,2716,0.24749553,0.00026237,2844.82397461,0.00032396,0.00025167,0.00021149,0.21768498,0.00023158
89,41062,3.74177520,0.00028872,2234.74365234,0.00038377,0.00027231,0.00021497,0.28651145,0.00024364
90,1676,0.15272552,0.00030488,2848.57543945,0.00037826,0.00029779,0.00024364,0.21910743,0.00027072
91,243031,22.14620252,0.00032139,2548.49707031,0.00040050,0.00031017,0.00025488,0.22787139,0.00028252
92,2606,0.23747178,0.00027315,2492.63232422,0.00035564,0.00025748,0.00020634,0.28047377,0.00023191
93,2476,0.22562553,0.00028586,2402.80029297,0.00036129,0.00027221,0.00022409,0.24551566,0.00024815
94,546,0.04975426,0.00027480,2361.35009766,0.00034284,0.00027109,0.00021048,0.24403448,0.00024078
95,4988,0.45453155,0.00027445,2327.60815430,0.00036331,0.00026381,0.00019624,0.30498892,0.00023003
96,1060,0.09659251,0.00028918,2643.94897461,0.00035435,0.00027832,0.00023488,0.21097124,0.00025660
97,2057,0.18744415,0.00029403,2778.62573242,0.00036150,0.00029316,0.00022743,0.22919378,0.00026030
98,2589,0.23592265,0.00028770,2613.73535156,0.00036102,0.00028455,0.00021752,0.25079352,0.00025103
99,23372,2.12977375,0.00028571,2451.47216797,0.00034846,0.00027669,0.00023204,0.20706114,0.00025437
100,9731,0.88673748,0.00030172,2353.69409180,0.00036713,0.00029252,0.00024559,0.20627959,0.00026906
101,1201,0.10944114,0.00028140,2800.86938477,0.00033961,0.00028648,0.00021813,0.21869232,0.00025230
102,443,0.04036838,0.00029245,2478.89819336,0.00039111,0.00027237,0.00021388,0.30450794,0.00024313
103,1219,0.11108139,0.00030191,2461.18408203,0.00035532,0.00030249,0.00024791,0.17958009,0.00027520
104,30255,2.75698720,0.00026001,2770.09814453,0.00032149,0.00025389,0.00020464,0.22873680,0.00022927
105,4998,0.45544280,0.00027124,2730.33666992,0.00036481,0.00025662,0.00019228,0.31511331,0.00022445
106,3134,0.28558578,0.00029698,2467.43969727,0.00037498,0.00028630,0.00022965,0.24777873,0.00025798
107,9258,0.84363535,0.00030811,2639.64697266,0.00036375,0.00030640,0.00025417,0.18316768,0.00028028
108,160,0.01458000,0.00035508,2610.90063477,0.00044632,0.00034436,0.00027456,0.25812060,0.00030946
109,3774,0.34390579,0.00032116,2320.85620117,0.00039272,0.00031588,0.00025509,0.21757287,0.00028548
110,6109,0.55668269,0.00032015,2366.34765625,0.00045565,0.00029270,0.00021485,0.36961395,0.00025378
111,3397,0.30955166,0.00027627,2574.11425781,0.00036147,0.00026655,0.00020079,0.29418996,0.00023367
112,9612,0.87589360,0.00027411,2594.10742188,0.00033688,0.00026692,0.00021897,0.22007790,0.00024295
113,14084,1.28340465,0.00025806,2710.52539062,0.00030327,0.00025619,0.00021473,0.17476378,0.00023546
114,20981,1.91189385,0.00030369,1951.77038574,0.00037402,0.00029500,0.00024264,0.21434087,0.00026882
115,12633,1.15118226,0.00028598,2368.23559570,0.00036989,0.00027298,0.00021564,0.27163997,0.00024431
116,53058,4.83491083,0.00027711,2331.89990234,0.00034022,0.00026773,0.00022355,0.21258485,0.00024564
117,2558,0.23309778,0.00029329,2145.93359375,0.00038918,0.00026953,0.00022124,0.29009467,0.00024538
118,4353,0.39666717,0.00022856,3226.19482422,0.00039680,0.00016198,0.00012690,0.57126528,0.00014444
119,8393,0.76481222,0.00026567,2923.78125000,0.00046817,0.00018531,0.00014318,0.58838934,0.00016425
120,12091,1.10179251,0.00023390,3347.89941406,0.00037925,0.00017755,0.00014490,0.53775090,0.00016122
121,71427,6.50878615,0.00025198,3097.84790039,0.00038582,0.00021262,0.00015751,0.45275635,0.00018506
122,1768,0.16110902,0.00022741,3311.05883789,0.00036132,0.00017759,0.00014333,0.47911626,0.00016046
123,4279,0.38992392,0.00023203,3314.42285156,0.00039608,0.00016726,0.00013275,0.55382317,0.00015000
124,4912,0.44760605,0.00027470,2822.87133789,0.00039691,0.00024545,0.00018172,0.39136183,0.00021359
125,6237,0.56834669,0.00027435,2736.78735352,0.00044527,0.00020866,0.00016725,0.50779456,0.00018796
126,423,0.03854588,0.00027523,3107.20043945,0.00043778,0.00020743,0.00018047,0.48260167,0.00019395
127,16340,1.48898268,0.00023980,2884.00585938,0.00038900,0.00018806,0.00014233,0.50202537,0.00016520
128,475,0.04328438,0.00023490,3130.50878906,0.00039420,0.00017318,0.00013734,0.53174800,0.00015526
129,1571,0.14315739,0.00023486,3135.95458984,0.00036811,0.00018360,0.00015287,0.47513109,0.00016824
130,396,0.03608550,0.00024139,2940.20239258,0.00036621,0.00020298,0.00015499,0.43363786,0.00017899
131,389,0.03544763,0.00024129,3051.36450195,0.00032841,0.00021934,0.00017612,0.32118618,0.00019773
132,1249,0.11381514,0.00026158,2901.51049805,0.00043149,0.00019195,0.00016131,0.51036370,0.00017663
133,9017,0.82167422,0.00025240,2766.07250977,0.00043789,0.00018962,0.00013172,0.56807798,0.00016067
134,3956,0.36049054,0.00029965,2632.15283203,0.00041261,0.00027241,0.00021965,0.33351451,0.00024603
135,12865,1.17232326,0.00029056,2250.58715820,0.00050441,0.00021049,0.00015719,0.55155301,0.00018384
136,4425,0.40322817,0.00024995,2356.48242188,0.00042595,0.00020161,0.00012380,0.55677140,0.00016271
137,1174,0.10698076,0.00027715,2400.90356445,0.00046225,0.00021556,0.00015365,0.52400672,0.00018460
138,514,0.04683826,0.00024628,2670.04638672,0.00041155,0.00019281,0.00013448,0.52793461,0.00016364
139,588,0.05358151,0.00022403,3044.50244141,0.00038744,0.00016254,0.00012209,0.56896132,0.00014232
140,13204,1.20321464,0.00026920,2318.03979492,0.00037865,0.00023852,0.00019052,0.33990029,0.00021452
141,5167,0.47084293,0.00028771,1703.83398438,0.00053172,0.00019077,0.00014133,0.62033927,0.00016605
142,1963,0.17887840,0.00025772,2726.07177734,0.00036977,0.00023264,0.00017075,0.37730870,0.00020169
143,4806,0.43794680,0.00026653,2834.77099609,0.00039586,0.00022710,0.00017660,0.40920898,0.00020185
144,7380,0.67250258,0.00027439,2692.26611328,0.00049523,0.00018666,0.00014238,0.60390854,0.00016452
145,3993,0.36386217,0.00026698,2539.28027344,0.00037862,0.00024272,0.00017959,0.36868876,0.00021115
146,4218,0.38436530,0.00030474,2345.57421875,0.00048802,0.00024604,0.00018098,0.49283272,0.00021351
147,49116,4.47569603,0.00028671,2360.21166992,0.00042241,0.00024752,0.00019031,0.40325457,0.00021891
148,13313,1.21314727,0.00050632,2094.62939453,0.00058285,0.00049801,0.00043809,0.16775551,0.00046805
149,2168,0.19755902,0.00031082,3062.51049805,0.00035772,0.00030600,0.00026874,0.14715871,0.00028737
150,327,0.02979788,0.00031588,2243.00708008,0.00047203,0.00025899,0.00021661,0.42158148,0.00023780
151,3391,0.30900491,0.00032325,2704.53662109,0.00040148,0.00030690,0.00026137,0.22314706,0.00028414
152,5524,0.50337456,0.00059886,1176.18334961,0.00069313,0.00059447,0.00051283,0.16427857,0.00055365
153,4462,0.40659980,0.00026624,2931.71508789,0.00031925,0.00025989,0.00021999,0.18939672,0.00023994
154,755,0.06879938,0.00029222,2375.91333008,0.00035404,0.00027906,0.00022112,0.18200555,0.00025009
155,967,0.08811789,0.00028287,2968.91040039,0.00036015,0.00027023,0.00021822,0.25533232,0.00024423
156,1186,0.10807426,0.00029308,2787.15356445,0.00035555,0.00029008,0.00023361,0.21020912,0.00026184
157,4499,0.40997142,0.00030413,2733.97363281,0.00036554,0.00030110,0.00024575,0.20101433,0.00027342
158,762,0.06943726,0.00025286,2774.74682617,0.00032869,0.00025267,0.00017723,0.29941249,0.00021495
159,140,0.01275750,0.00025440,2838.17871094,0.00031834,0.00024095,0.00020390,0.22898631,0.00022243
160,2320,0.21141003,0.00026619,2902.69262695,0.00034496,0.00024833,0.00020527,0.26573724,0.00022680
161,2376,0.21651303,0.00048672,1296.22119141,0.00056318,0.00047405,0.00039241,0.15374959,0.00043323
162,8689,0.79178522,0.00028663,2451.32324219,0.00034081,0.00027860,0.00024047,0.17922261,0.00025954
163,5784,0.52706706,0.00026901,3040.06127930,0.00033304,0.00026409,0.00020989,0.23000307,0.00023699
164,688,0.06269401,0.00026387,2825.29370117,0.00034948,0.00024937,0.00019277,0.29895172,0.00022107
165,380,0.03462750,0.00027162,3215.82324219,0.00031695,0.00026268,0.00023522,0.15685637,0.00024895
166,7319,0.66694395,0.00032627,2782.76000977,0.00038651,0.00031343,0.00027886,0.17013037,0.00029614
1001,9683,0.88236348,0.00031209,3014.11572266,0.00036273,0.00031341,0.00026012,0.16782823,0.00028676
1002,3779,0.34436142,0.00032258,2772.23022461,0.00037492,0.00032298,0.00026984,0.16627011,0.00029641
1003,8114,0.73938834,0.00033041,2752.58618164,0.00037352,0.00033710,0.00028061,0.14357919,0.00030886
1004,2868,0.26134653,0.00032783,2726.91040039,0.00036758,0.00033408,0.00028198,0.13317870,0.00030803
1005,2393,0.21806215,0.00033170,2579.28417969,0.00039518,0.00032263,0.00028301,0.17010759,0.00030282
1006,1782,0.16238477,0.00033057,2594.60644531,0.00039060,0.00033242,0.00026349,0.19048396,0.00029796
1007,8640,0.78732009,0.00032730,2645.53051758,0.00039025,0.00032406,0.00026766,0.19103484,0.00029586
1008,16892,1.53928368,0.00033025,2610.76562500,0.00038434,0.00033466,0.00027149,0.17052087,0.00030308
1009,12093,1.10197476,0.00032290,2963.62451172,0.00037320,0.00031302,0.00028247,0.14341746,0.00029775
1010,8726,0.79515684,0.00032383,2709.86523438,0.00037665,0.00031727,0.00027764,0.15594244,0.00029746
1011,8914,0.81228835,0.00032865,2649.92822266,0.00037617,0.00032367,0.00028611,0.14060107,0.00030489
1012,9152,0.83397610,0.00032968,2660.39672852,0.00038573,0.00032041,0.00028292,0.15787053,0.00030166
1013,3483,0.31738841,0.00033210,2610.59033203,0.00038587,0.00032915,0.00027997,0.16089533,0.00030456
1014,5798,0.52834281,0.00034007,2545.89990234,0.00038434,0.00034288,0.00029298,0.13662075,0.00031793
1015,40786,3.71662469,0.00033611,2661.48559570,0.00039550,0.00032302,0.00029017,0.15884456,0.00030660
1016,40434,3.68454869,0.00032571,2704.56176758,0.00037434,0.00032781,0.00027314,0.15598361,0.00030047
1017,16050,1.46255642,0.00033477,2675.88085938,0.00039498,0.00032671,0.00028258,0.17106065,0.00030465
1018,1243,0.11326839,0.00033822,2513.30786133,0.00037538,0.00034027,0.00029901,0.11491974,0.00031964
1019,40972,3.73357395,0.00033436,2543.05053711,0.00038838,0.00032729,0.00028760,0.15514007,0.00030745
1020,38071,3.46922029,0.00033394,2607.86157227,0.00039300,0.00033113,0.00027787,0.17421353,0.00030450
1021,7402,0.67450733,0.00032410,2961.66503906,0.00037789,0.00031558,0.00027884,0.15652704,0.00029721
1022,2512,0.22890603,0.00032962,2641.88500977,0.00037071,0.00032472,0.00029344,0.12067936,0.00030908
1023,541,0.04929863,0.00034387,2462.05908203,0.00038585,0.00034728,0.00029849,0.12921500,0.00032288
1024,4721,0.43020118,0.00033241,2565.68090820,0.00037735,0.00032615,0.00029403,0.12936097,0.00031009
1025,49685,4.52754616,0.00033175,2525.39843750,0.00038173,0.00032505,0.00028847,0.14451768,0.00030676
1026,8863,0.80764097,0.00033191,2519.37988281,0.00037993,0.00032829,0.00028750,0.14276046,0.00030789
1027,21883,1.99408861,0.00033229,2522.95947266,0.00038106,0.00032737,0.00028845,0.14375843,0.00030791
1028,17708,1.61364169,0.00033679,2511.11523438,0.00038406,0.00032831,0.00029799,0.13304402,0.00031315
1029,19198,1.74941796,0.00033521,2544.91723633,0.00038085,0.00033197,0.00029282,0.13381392,0.00031239
1030,945,0.08611314,0.00033854,2508.66357422,0.00038070,0.00033975,0.00029517,0.12927903,0.00031746
1031,3652,0.33278854,0.00033837,2533.04833984,0.00037970,0.00034090,0.00029451,0.12870260,0.00031770
1032,25400,2.31457528,0.00033207,2529.58129883,0.00037887,0.00032770,0.00028965,0.13640951,0.00030868
1033,33669,3.06808799,0.00033337,2557.78295898,0.00037980,0.00033464,0.00028566,0.14207900,0.00031015
1034,15886,1.44761192,0.00033529,2712.86425781,0.00039333,0.00032957,0.00028296,0.16553406,0.00030627
1035,3283,0.29916341,0.00033976,2480.74218750,0.00038199,0.00034051,0.00029679,0.12852506,0.00031865
1036,12407,1.13058801,0.00033671,2547.63696289,0.00038068,0.00032955,0.00030000,0.12382058,0.00031477
1037,25057,2.28331940,0.00034167,2501.06713867,0.00039553,0.00033925,0.00029183,0.15325408,0.00031554
1038,14095,1.28440703,0.00033730,2600.71264648,0.00038411,0.00033491,0.00029287,0.13777256,0.00031389
1039,7033,0.64088220,0.00033439,2615.69140625,0.00037760,0.00033347,0.00029242,0.12965091,0.00031294
1040,11623,1.05914600,0.00033461,2650.93847656,0.00039019,0.00033649,0.00027714,0.16979724,0.00030682
1041,7816,0.71223308,0.00033493,2750.35815430,0.00040715,0.00032105,0.00027660,0.19925481,0.00029882
1042,25000,2.27812527,0.00031992,2551.69604492,0.00038361,0.00031792,0.00026419,0.16581796,0.00029106
1043,6571,0.59878245,0.00032723,2813.42407227,0.00037948,0.00032157,0.00028070,0.15250123,0.00030114
1044,11931,1.08721250,0.00033153,2732.20263672,0.00039684,0.00032679,0.00027107,0.19037250,0.00029893
1045,3900,0.35538754,0.00032794,2759.15063477,0.00036636,0.00032584,0.00029313,0.11335526,0.00030948
1046,5223,0.47594593,0.00032813,2829.99975586,0.00036953,0.00032683,0.00028817,0.12678126,0.00030750
1047,1480,0.13486502,0.00033613,2695.29394531,0.00044673,0.00031556,0.00024609,0.29806432,0.00028083
1048,636,0.05795551,0.00033698,2663.82861328,0.00042730,0.00031332,0.00027031,0.23745291,0.00029182
1049,10431,0.95052499,0.00034445,2368.34179688,0.00044812,0.00032143,0.00026381,0.23746410,0.00029262
1050,1706,0.15545927,0.00033958,2717.76855469,0.00045407,0.00030231,0.00026235,0.29151037,0.00028233
1051,142687,13.00235443,0.00034068,2672.97265625,0.00041029,0.00033045,0.00028167,0.19406992,0.00030606
1052,2938,0.26772528,0.00033792,2803.56933594,0.00038100,0.00033549,0.00029727,0.12699781,0.00031638
1053,14347,1.30737053,0.00033041,2824.32397461,0.00039403,0.00032856,0.00026894,0.19019663,0.00029875
1054,6032,0.54966607,0.00033490,2718.68237305,0.00039615,0.00033118,0.00027898,0.17457809,0.00030508
1055,9854,0.89794586,0.00032019,2697.82348633,0.00038851,0.00031848,0.00025185,0.21031833,0.00028517
1056,845,0.07700063,0.00031694,2860.65649414,0.00036867,0.00032017,0.00026197,0.17120795,0.00029107
1057,285229,25.99149572,0.00033435,2767.48242188,0.00041255,0.00032187,0.00026928,0.21505886,0.00029558
1058,1462,0.13322477,0.00032144,2583.70190430,0.00036526,0.00031843,0.00028006,0.13081992,0.00029924
1059,52193,4.75608769,0.00028538,3145.18383789,0.00033922,0.00028194,0.00023817,0.17753702,0.00026006
1060,31494,2.86989109,0.00030724,2880.73925781,0.00038852,0.00028838,0.00024557,0.21464173,0.00026698
1061,2087,0.19017790,0.00028807,2777.73925781,0.00036928,0.00028666,0.00020827,0.27932107,0.00024747
1062,34402,3.13488262,0.00030515,2988.69824219,0.00037616,0.00029394,0.00024623,0.21807517,0.00027008
1063,12056,1.09860313,0.00028683,2729.09741211,0.00035701,0.00028110,0.00022239,0.23767430,0.00025174
1064,134771,12.28100884,0.00031913,2677.93115234,0.00037603,0.00031125,0.00027010,0.17357314,0.00029068
1065,57739,5.26146700,0.00033123,2793.78100586,0.00040702,0.00031634,0.00027103,0.19670285,0.00029368
1066,22806,2.07819700,0.00032689,2731.60253906,0.00038241,0.00032244,0.00027581,0.16838379,0.00029912
1067,2711,0.24703990,0.00029227,3201.78613281,0.00036516,0.00028022,0.00023143,0.23618951,0.00025582
1068,8560,0.78003009,0.00030253,2882.37792969,0.00037795,0.00028802,0.00024163,0.22909577,0.00026482
1069,21606,1.96884698,0.00030505,3039.05200195,0.00035551,0.00030181,0.00025783,0.16585824,0.00027982
1070,4249,0.38719017,0.00028906,2681.91186523,0.00034383,0.00028654,0.00023682,0.18820593,0.00026168
1071,1500,0.13668752,0.00027571,2889.43041992,0.00035391,0.00026148,0.00021213,0.26455879,0.00023680
1072,56180,5.11940311,0.00029974,2827.31811523,0.00036605,0.00029212,0.00024104,0.21527591,0.00026658
1073,19973,1.82003984,0.00030005,2555.20190430,0.00036929,0.00029592,0.00023495,0.22884896,0.00026543
1074,2112,0.19245602,0.00030599,2732.64135742,0.00036139,0.00030938,0.00024720,0.18863609,0.00027829
1075,3347,0.30499541,0.00029492,2748.34887695,0.00035532,0.00028797,0.00024149,0.19835350,0.00026473
1076,5465,0.49799818,0.00030174,2687.91137695,0.00038007,0.00028824,0.00023691,0.24132966,0.00026258
1077,10822,0.98615487,0.00027770,2769.39819336,0.00035522,0.00028236,0.00019552,0.28508291,0.00023894
1078,14222,1.29597990,0.00027898,2787.76757812,0.00037009,0.00026669,0.00020016,0.30672899,0.00023342
1079,755,0.06879938,0.00027698,3127.22216797,0.00034509,0.00026604,0.00021981,0.22767468,0.00024292
1080,12619,1.14990651,0.00026080,2799.52514648,0.00031955,0.00024897,0.00021390,0.20766920,0.00023143
1081,54762,4.99018784,0.00029931,2744.59277344,0.00036072,0.00029720,0.00024006,0.19891348,0.00026863
1082,31745,2.89276347,0.00030043,2639.85595703,0.00036566,0.00030128,0.00023516,0.21711016,0.00026822
1083,8051,0.73364746,0.00030101,2630.45410156,0.00038811,0.00028765,0.00022727,0.27163699,0.00025746
1084,809,0.07372013,0.00028521,2480.56250000,0.00034743,0.00027770,0.00023051,0.21033473,0.00025410
1085,19626,1.78841946,0.00026728,2907.07226562,0.00033907,0.00025434,0.00020889,0.24700342,0.00023161
1086,1661,0.15135864,0.00026788,2942.88012695,0.00034207,0.00026365,0.00019793,0.27012712,0.00023079
1087,2060,0.18771752,0.00028687,2897.13964844,0.00035174,0.00028250,0.00022635,0.22078384,0.00025443
1088,2668,0.24312153,0.00026143,2885.04394531,0.00031888,0.00025203,0.00021339,0.20473099,0.00023271
