,runno:,N54821,atlas:,CAST_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
26,5429,0.49471768,0.00033554,2551.03369141,0.00038356,0.00033233,0.00029073,0.14193198,0.00031153
27,15462,1.40897492,0.00033393,2570.32324219,0.00038457,0.00032975,0.00028746,0.14954042,0.00030861
28,11945,1.08848825,0.00033112,2650.22485352,0.00038196,0.00032308,0.00028831,0.14610679,0.00030569
29,14317,1.30463678,0.00034057,2547.87231445,0.00039182,0.00034184,0.00028804,0.15547298,0.00031494
30,656,0.05977801,0.00033001,2677.71923828,0.00037412,0.00032499,0.00029092,0.12918212,0.00030796
31,2700,0.24603753,0.00032654,2738.32543945,0.00036623,0.00032521,0.00028820,0.12232610,0.00030670
32,17373,1.58311481,0.00033691,2544.06958008,0.00038357,0.00033636,0.00029039,0.14067765,0.00031337
33,24975,2.27584715,0.00033585,2621.62451172,0.00038382,0.00034150,0.00028173,0.15423907,0.00031161
34,9877,0.90004173,0.00032937,2791.24902344,0.00038432,0.00032594,0.00027728,0.16373785,0.00030161
35,2643,0.24084340,0.00033020,2698.68579102,0.00036790,0.00033422,0.00028849,0.12476358,0.00031135
36,8764,0.79861960,0.00033310,2622.81787109,0.00037010,0.00033315,0.00029606,0.11514485,0.00031460
37,17988,1.63915670,0.00033209,2646.07128906,0.00038058,0.00033931,0.00027834,0.15695332,0.00030882
38,10476,0.95462561,0.00033599,2673.35375977,0.00038070,0.00033437,0.00029289,0.13360155,0.00031363
39,5034,0.45872330,0.00032261,2850.65502930,0.00036916,0.00032048,0.00027838,0.14394198,0.00029943
40,8093,0.73747471,0.00031643,2948.24536133,0.00037014,0.00032300,0.00025617,0.18362263,0.00028958
41,6512,0.59340607,0.00033653,2828.79687500,0.00042518,0.00031936,0.00026504,0.24032183,0.00029220
42,21073,1.92027735,0.00034081,2645.77001953,0.00040564,0.00033985,0.00028881,0.16160637,0.00031433
43,5570,0.50756631,0.00033284,2882.61523438,0.00039241,0.00032352,0.00028227,0.16896886,0.00030290
44,8690,0.79187634,0.00033246,2821.44799805,0.00040970,0.00031736,0.00027005,0.21430357,0.00029371
45,3178,0.28959528,0.00032314,2901.43750000,0.00035977,0.00032295,0.00028588,0.11575885,0.00030441
46,4835,0.44058943,0.00033266,2888.07910156,0.00037837,0.00033144,0.00028831,0.13751474,0.00030987
47,1510,0.13759877,0.00034178,2826.41796875,0.00047736,0.00029159,0.00025639,0.33581522,0.00027399
48,402,0.03663225,0.00034349,2708.94531250,0.00043760,0.00032177,0.00027112,0.24562038,0.00029644
49,8875,0.80873447,0.00034271,2584.14575195,0.00046875,0.00030979,0.00024958,0.28758529,0.00027969
50,1072,0.09768601,0.00034147,2787.01123047,0.00045986,0.00030351,0.00026105,0.30042392,0.00028228
51,122701,11.18112996,0.00034701,2731.76245117,0.00041699,0.00033843,0.00028562,0.19362140,0.00031203
52,1780,0.16220252,0.00033355,2941.03662109,0.00038361,0.00032872,0.00028831,0.14614470,0.00030852
53,9496,0.86532310,0.00032917,2829.99389648,0.00039266,0.00033659,0.00025886,0.20511790,0.00029772
54,5265,0.47977318,0.00033965,2936.55737305,0.00039661,0.00033711,0.00028522,0.16601171,0.00031116
55,6900,0.62876257,0.00033073,2830.47802734,0.00041056,0.00032723,0.00025387,0.24045978,0.00029055
56,696,0.06342301,0.00032741,3155.53735352,0.00038095,0.00032998,0.00027130,0.16964322,0.00030064
57,206630,18.82916099,0.00034443,2812.59448242,0.00043144,0.00032985,0.00027199,0.23084086,0.00030092
58,1224,0.11153701,0.00033324,2801.54980469,0.00040219,0.00032170,0.00027583,0.19239742,0.00029877
59,39674,3.61529368,0.00028821,3378.88354492,0.00034508,0.00028361,0.00023544,0.19612055,0.00025953
60,23968,2.18408426,0.00031810,3032.72216797,0.00040666,0.00029728,0.00025062,0.22951578,0.00027395
61,1605,0.14625564,0.00029231,3013.65014648,0.00036632,0.00029505,0.00021558,0.25884908,0.00025531
62,25517,2.32523690,0.00031640,3082.19628906,0.00038838,0.00030903,0.00025177,0.22157474,0.00028040
63,6222,0.56697982,0.00029284,2817.61596680,0.00036380,0.00028554,0.00022919,0.23271981,0.00025737
64,95644,8.71556054,0.00032730,2709.17407227,0.00039535,0.00031742,0.00026913,0.19838601,0.00029327
65,44806,4.08294724,0.00033887,2883.49267578,0.00042347,0.00032650,0.00026658,0.22110048,0.00029654
66,17502,1.59486994,0.00032808,2847.39086914,0.00038796,0.00032035,0.00027594,0.17381881,0.00029814
67,2398,0.21851778,0.00030916,3206.91796875,0.00038099,0.00030006,0.00024643,0.22269601,0.00027325
68,6117,0.55741169,0.00030735,3026.50830078,0.00038821,0.00029737,0.00023648,0.24712643,0.00026693
69,17269,1.57363781,0.00029397,3273.20190430,0.00034649,0.00029172,0.00024370,0.17837980,0.00026771
70,3102,0.28266978,0.00029385,2827.53344727,0.00034670,0.00029015,0.00024471,0.17710134,0.00026743
71,1179,0.10743639,0.00028355,3141.81323242,0.00035690,0.00027016,0.00022359,0.24243020,0.00024687
72,40054,3.64992119,0.00030254,3011.10571289,0.00037409,0.00029325,0.00024029,0.22587754,0.00026677
73,13294,1.21141589,0.00031051,2691.35888672,0.00038581,0.00030514,0.00024057,0.23711562,0.00027286
74,1480,0.13486502,0.00031821,2769.94555664,0.00037475,0.00031508,0.00026478,0.17564100,0.00028993
75,2234,0.20357327,0.00031286,2818.78100586,0.00037945,0.00030712,0.00025200,0.20720352,0.00027956
76,3112,0.28358103,0.00031271,2774.49072266,0.00040321,0.00030494,0.00022997,0.27734005,0.00026746
77,7159,0.65236395,0.00028376,2967.39331055,0.00036200,0.00028831,0.00020098,0.28274554,0.00024465
78,8429,0.76809272,0.00029008,2881.30908203,0.00038644,0.00027711,0.00020668,0.31183687,0.00024189
79,493,0.04492463,0.00029010,3280.51489258,0.00037592,0.00026801,0.00022635,0.26343873,0.00024718
80,8902,0.81119485,0.00026949,3000.11962891,0.00031891,0.00026205,0.00022749,0.17354909,0.00024477
81,37816,3.44598341,0.00030313,3001.14990234,0.00036690,0.00029986,0.00024330,0.20399292,0.00027158
82,23531,2.14426263,0.00030539,2887.92016602,0.00037384,0.00030783,0.00023441,0.22918096,0.00027112
83,4799,0.43730893,0.00031060,2789.18310547,0.00039570,0.00030014,0.00023597,0.25973609,0.00026805
84,488,0.04446901,0.00027670,2776.59204102,0.00034154,0.00027044,0.00021811,0.22571504,0.00024428
85,13962,1.27228740,0.00027421,3132.17626953,0.00034204,0.00026265,0.00021794,0.22963475,0.00024029
86,1339,0.12201639,0.00028025,3178.45776367,0.00035216,0.00028449,0.00020411,0.26522350,0.00024430
87,1663,0.15154089,0.00028605,3189.48217773,0.00035387,0.00027562,0.00022867,0.22169805,0.00025214
88,1800,0.16402502,0.00027015,3106.94775391,0.00032876,0.00025715,0.00022455,0.19770101,0.00024085
89,31513,2.87162247,0.00030258,2658.44775391,0.00039519,0.00028780,0.00022528,0.28000629,0.00025654
90,1531,0.13951239,0.00029636,3288.26806641,0.00035881,0.00029200,0.00023828,0.20748353,0.00026514
91,230920,21.04258751,0.00032690,2818.81909180,0.00041202,0.00031181,0.00025649,0.24156004,0.00028415
92,1859,0.16940140,0.00028079,2768.28466797,0.00035507,0.00026884,0.00021845,0.24786693,0.00024365
93,1839,0.16757889,0.00029150,2719.41552734,0.00036324,0.00028135,0.00022992,0.23229891,0.00025563
94,414,0.03772575,0.00027308,2704.55151367,0.00034405,0.00027555,0.00019965,0.26410297,0.00023760
95,3089,0.28148516,0.00028635,2719.95336914,0.00037463,0.00027534,0.00020909,0.29078841,0.00024221
96,672,0.06123601,0.00029286,2790.91992188,0.00035846,0.00027845,0.00024166,0.20516650,0.00026006
97,1462,0.13322477,0.00029624,3023.40600586,0.00035875,0.00029582,0.00023414,0.21034762,0.00026498
98,2073,0.18890215,0.00029857,2851.19726562,0.00036836,0.00029961,0.00022773,0.23604849,0.00026367
99,18660,1.70039270,0.00029111,2713.30371094,0.00034981,0.00028396,0.00023957,0.19269122,0.00026176
100,8190,0.74631384,0.00030931,2696.32666016,0.00037948,0.00029774,0.00025071,0.21334851,0.00027422
101,826,0.07526926,0.00028525,3079.15380859,0.00033610,0.00029386,0.00022579,0.19553724,0.00025983
102,214,0.01950075,0.00029388,2705.16845703,0.00037996,0.00028352,0.00021816,0.27659795,0.00025084
103,794,0.07235326,0.00031079,2750.16528320,0.00036416,0.00031346,0.00025474,0.17688100,0.00028410
104,22108,2.01459174,0.00026506,3043.13256836,0.00032445,0.00026081,0.00020992,0.21927175,0.00023537
105,3088,0.28139403,0.00027879,3021.32763672,0.00036819,0.00026796,0.00020021,0.29869205,0.00023409
106,2088,0.19026902,0.00029886,2680.10546875,0.00037163,0.00029290,0.00023203,0.23646902,0.00026247
107,6644,0.60543457,0.00029790,3016.80371094,0.00035470,0.00029689,0.00024210,0.19215509,0.00026950
108,109,0.00993263,0.00034607,2779.67602539,0.00044513,0.00034278,0.00025029,0.27743608,0.00029654
109,2890,0.26335128,0.00032632,2480.96215820,0.00040871,0.00031602,0.00025424,0.24105677,0.00028513
110,5658,0.51558531,0.00033735,2536.04907227,0.00045128,0.00031354,0.00024723,0.30653864,0.00028038
111,2100,0.19136252,0.00027632,2862.09057617,0.00036107,0.00026430,0.00020359,0.28688970,0.00023394
112,7016,0.63933308,0.00028312,2870.96997070,0.00033894,0.00028045,0.00022998,0.19788563,0.00025522
113,9675,0.88163448,0.00026522,2975.17114258,0.00031018,0.00026436,0.00022113,0.17075853,0.00024274
114,17506,1.59523444,0.00031054,2468.70849609,0.00038080,0.00030599,0.00024514,0.22060144,0.00027557
115,9234,0.84144835,0.00029656,2694.96313477,0.00037428,0.00028736,0.00022804,0.24880688,0.00025770
116,40493,3.68992506,0.00028177,2767.91918945,0.00034359,0.00027395,0.00022778,0.20763609,0.00025086
117,1971,0.17960740,0.00030756,2565.52050781,0.00040036,0.00029042,0.00023190,0.27484053,0.00026116
118,2977,0.27127916,0.00027552,3321.69262695,0.00047200,0.00019467,0.00015988,0.54961842,0.00017728
119,5211,0.47485243,0.00029463,3009.17114258,0.00049053,0.00022607,0.00016853,0.53213942,0.00019730
120,7897,0.71961421,0.00027571,3250.38842773,0.00044385,0.00020977,0.00017351,0.50425106,0.00019164
121,54754,4.98945884,0.00027992,3097.32104492,0.00042323,0.00024268,0.00017386,0.44088036,0.00020827
122,1275,0.11618439,0.00025408,3478.10107422,0.00037622,0.00021495,0.00017106,0.40717334,0.00019301
123,2528,0.23036403,0.00025555,3484.06494141,0.00043174,0.00018788,0.00014703,0.54091316,0.00016746
124,3567,0.32504291,0.00026942,3116.67333984,0.00040248,0.00023135,0.00017444,0.42098111,0.00020290
125,4737,0.43165918,0.00028119,2872.54248047,0.00045858,0.00021563,0.00016879,0.49906212,0.00019221
126,328,0.02988900,0.00029691,3076.88427734,0.00046972,0.00022386,0.00019717,0.47324842,0.00021051
127,10078,0.91835786,0.00024823,3047.10864258,0.00041119,0.00019089,0.00014261,0.52195007,0.00016675
128,446,0.04064175,0.00025729,3366.00146484,0.00040658,0.00020126,0.00016404,0.46933424,0.00018265
129,1120,0.10206001,0.00025539,3273.27197266,0.00040074,0.00019902,0.00016641,0.46962410,0.00018272
130,303,0.02761088,0.00025803,3102.48876953,0.00038849,0.00021798,0.00016763,0.42409703,0.00019281
131,295,0.02688188,0.00027353,3021.01196289,0.00037257,0.00024851,0.00019952,0.32089514,0.00022401
132,631,0.05749988,0.00029018,3020.56030273,0.00041487,0.00025129,0.00020438,0.36797932,0.00022783
133,6027,0.54921044,0.00027200,2909.36230469,0.00047587,0.00019092,0.00014922,0.57118291,0.00017007
134,3007,0.27401291,0.00028984,3071.64477539,0.00038072,0.00026904,0.00021976,0.28852460,0.00024440
135,9845,0.89712573,0.00029827,2477.45458984,0.00050031,0.00022622,0.00016808,0.52113438,0.00019715
136,3765,0.34308567,0.00028794,2692.61474609,0.00045028,0.00023785,0.00017550,0.49493510,0.00020668
137,768,0.06998401,0.00028792,2605.30590820,0.00048889,0.00022333,0.00015153,0.54452133,0.00018743
138,382,0.03480975,0.00025654,2971.16430664,0.00042433,0.00020405,0.00014126,0.51535934,0.00017265
139,531,0.04838738,0.00024639,3130.56396484,0.00041946,0.00018185,0.00013786,0.55173731,0.00015986
140,9968,0.90833411,0.00027102,2739.46435547,0.00037179,0.00024387,0.00019770,0.31942201,0.00022079
141,3679,0.33524891,0.00028734,2365.61035156,0.00049756,0.00021290,0.00015234,0.56011534,0.00018262
142,1303,0.11873589,0.00026052,2959.89648438,0.00036926,0.00023808,0.00017422,0.36428571,0.00020615
143,3148,0.28686153,0.00027748,3084.53784180,0.00039000,0.00024958,0.00019287,0.35485712,0.00022122
144,5095,0.46428193,0.00028367,2851.31420898,0.00050690,0.00019404,0.00015030,0.59483296,0.00017217
145,2452,0.22343853,0.00027656,2795.69458008,0.00038929,0.00025333,0.00018705,0.36036667,0.00022019
146,3596,0.32768554,0.00030102,2588.22094727,0.00049094,0.00024067,0.00017078,0.50579613,0.00020573
147,24591,2.24085514,0.00028168,2687.63330078,0.00045039,0.00022710,0.00016754,0.48509467,0.00019732
148,4389,0.39994767,0.00044251,2393.98779297,0.00052003,0.00043189,0.00037562,0.19045934,0.00040376
149,1194,0.10880326,0.00031598,3146.42553711,0.00036483,0.00031045,0.00027267,0.14958535,0.00029156
150,257,0.02341913,0.00032202,2683.53491211,0.00045012,0.00028332,0.00023263,0.34684116,0.00025797
151,2893,0.26362466,0.00031841,2921.71459961,0.00038942,0.00030821,0.00025758,0.21093982,0.00028290
152,3358,0.30599779,0.00048750,1961.87060547,0.00056376,0.00048238,0.00041637,0.17095980,0.00044937
153,3143,0.28640591,0.00027509,3174.85302734,0.00032204,0.00027092,0.00023232,0.16554183,0.00025162
154,413,0.03763463,0.00028107,3346.55444336,0.00034622,0.00026577,0.00023123,0.21125652,0.00024850
155,723,0.06588338,0.00030865,2860.35058594,0.00038482,0.00030718,0.00023394,0.24558219,0.00027056
156,1104,0.10060201,0.00030795,2873.48339844,0.00037209,0.00031168,0.00024008,0.21466027,0.00027588
157,3311,0.30171491,0.00031390,2835.44506836,0.00037553,0.00030670,0.00025949,0.19001485,0.00028309
158,619,0.05640638,0.00026661,3021.89965820,0.00034493,0.00026575,0.00018915,0.29134154,0.00022745
159,114,0.01038825,0.00027731,3093.47143555,0.00034368,0.00026893,0.00021933,0.22748098,0.00024413
160,1226,0.11171926,0.00026925,3194.22949219,0.00034570,0.00025326,0.00020879,0.25687757,0.00023102
161,1588,0.14470652,0.00038009,2112.62377930,0.00045001,0.00038300,0.00032393,0.15093271,0.00035346
162,7650,0.69710633,0.00029024,2783.20776367,0.00034205,0.00028384,0.00024481,0.17038260,0.00026433
163,4611,0.42017743,0.00027705,3311.56225586,0.00034043,0.00027066,0.00022007,0.21887036,0.00024536
164,482,0.04392226,0.00026919,3045.77587891,0.00033884,0.00026670,0.00020202,0.25346825,0.00023436
165,538,0.04902526,0.00027618,3443.07177734,0.00031542,0.00027330,0.00023982,0.14033920,0.00025656
166,5701,0.51950369,0.00033397,2860.27807617,0.00039945,0.00032222,0.00028025,0.18215683,0.00030124
1001,7015,0.63924195,0.00030687,3165.96899414,0.00035630,0.00031063,0.00025369,0.17107365,0.00028216
1002,2959,0.26963891,0.00031492,2995.95947266,0.00037166,0.00031734,0.00025577,0.18791033,0.00028656
1003,6145,0.55996319,0.00032355,2878.47070312,0.00036632,0.00033437,0.00026996,0.15345509,0.00030216
1004,2025,0.18452815,0.00031998,2911.06860352,0.00036062,0.00032737,0.00027164,0.14258194,0.00029950
1005,1913,0.17432215,0.00032555,2831.44824219,0.00039701,0.00030946,0.00027018,0.20049196,0.00028982
1006,1302,0.11864476,0.00031751,2973.97558594,0.00038595,0.00031513,0.00025639,0.20197381,0.00028576
1007,6701,0.61062870,0.00031506,2947.41796875,0.00037825,0.00031125,0.00025568,0.19821659,0.00028346
1008,11978,1.09149538,0.00031924,2915.01269531,0.00036801,0.00032271,0.00026669,0.16109125,0.00029470
1009,8763,0.79852847,0.00032402,2969.21215820,0.00037552,0.00031903,0.00027750,0.15320149,0.00029827
1010,6024,0.54893707,0.00032726,2756.83666992,0.00037961,0.00031906,0.00028311,0.14880258,0.00030108
1011,6774,0.61728082,0.00032969,2717.76196289,0.00038238,0.00032542,0.00028134,0.15467928,0.00030338
1012,5699,0.51932144,0.00033269,2812.72802734,0.00038759,0.00032010,0.00029038,0.14975117,0.00030524
1013,3200,0.29160003,0.00033707,2723.32104492,0.00041038,0.00033088,0.00026994,0.21025491,0.00030041
1014,4433,0.40395717,0.00034096,2618.73364258,0.00039333,0.00034624,0.00028330,0.16423196,0.00031477
1015,32545,2.96566348,0.00034037,2727.30664062,0.00040603,0.00032868,0.00028637,0.17867497,0.00030752
1016,31346,2.85640459,0.00032296,2857.38867188,0.00038517,0.00032375,0.00025972,0.19604123,0.00029173
1017,12163,1.10835351,0.00033809,2773.56835938,0.00041666,0.00032256,0.00027504,0.21467750,0.00029880
1018,1029,0.09376764,0.00032098,2853.08593750,0.00035571,0.00032174,0.00028550,0.11215767,0.00030362
1019,33130,3.01897161,0.00033415,2669.56445312,0.00039046,0.00032689,0.00028512,0.16179703,0.00030601
1020,30089,2.74186045,0.00033240,2728.38549805,0.00038984,0.00033327,0.00027392,0.17702699,0.00030360
1021,6497,0.59203920,0.00032231,3040.93579102,0.00038361,0.00031144,0.00027188,0.17633556,0.00029166
1022,1986,0.18097427,0.00030843,3039.53442383,0.00035118,0.00030306,0.00027106,0.13395667,0.00028706
1023,433,0.03945713,0.00032716,2774.50976562,0.00036039,0.00033298,0.00028812,0.11410621,0.00031055
1024,3156,0.28759053,0.00033132,2683.09130859,0.00037745,0.00032596,0.00029055,0.13398197,0.00030826
1025,32923,3.00010873,0.00033408,2606.78320312,0.00038763,0.00032519,0.00028951,0.15058108,0.00030735
1026,5723,0.52150844,0.00033493,2595.92333984,0.00038598,0.00032873,0.00029007,0.14676201,0.00030940
1027,15799,1.43968405,0.00033427,2592.48974609,0.00038839,0.00032827,0.00028616,0.15705663,0.00030722
1028,11851,1.07992250,0.00033240,2643.74804688,0.00038387,0.00032370,0.00028962,0.14695470,0.00030666
1029,14271,1.30044503,0.00033901,2598.15136719,0.00039078,0.00033914,0.00028713,0.15653726,0.00031313
1030,746,0.06797926,0.00033257,2688.77758789,0.00037860,0.00032623,0.00029287,0.13208686,0.00030955
1031,2940,0.26790753,0.00032337,2809.72143555,0.00036083,0.00032574,0.00028354,0.12230556,0.00030464
1032,17214,1.56862594,0.00033366,2624.55419922,0.00038673,0.00032819,0.00028608,0.15286970,0.00030714
1033,25120,2.28906027,0.00033222,2738.00219727,0.00038322,0.00033050,0.00028297,0.15230645,0.00030674
1034,10322,0.94059236,0.00032816,2933.61962891,0.00038473,0.00032106,0.00027871,0.16254708,0.00029989
1035,2689,0.24503515,0.00032928,2727.70581055,0.00036619,0.00033330,0.00028834,0.12187599,0.00031082
1036,9085,0.82787072,0.00033110,2712.56030273,0.00037290,0.00032699,0.00029347,0.12407183,0.00031023
1037,19490,1.77602646,0.00032453,2873.40454102,0.00036899,0.00032569,0.00027986,0.14046419,0.00030278
1038,10365,0.94451074,0.00033213,2813.63256836,0.00037875,0.00032969,0.00028795,0.13924406,0.00030882
1039,5652,0.51503856,0.00032173,2907.37768555,0.00036213,0.00031998,0.00028326,0.12615523,0.00030162
1040,8897,0.81073922,0.00031563,3052.61718750,0.00035973,0.00031771,0.00026945,0.14559279,0.00029358
1041,6200,0.56497507,0.00033652,2823.13745117,0.00042555,0.00032028,0.00026373,0.24214216,0.00029200
1042,21816,1.98798324,0.00033599,2789.33276367,0.00039873,0.00033103,0.00028648,0.15600812,0.00030876
1043,5727,0.52187294,0.00032987,3073.33276367,0.00038571,0.00031933,0.00028463,0.15678565,0.00030198
1044,8834,0.80499835,0.00032956,3038.57788086,0.00039935,0.00031711,0.00027223,0.19592200,0.00029467
1045,3252,0.29633854,0.00032170,3081.64526367,0.00036092,0.00031848,0.00028569,0.11808062,0.00030209
1046,4667,0.42528043,0.00033013,3067.68041992,0.00037199,0.00032905,0.00028935,0.12727837,0.00030920
1047,1503,0.13696089,0.00033526,2913.31958008,0.00046818,0.00028813,0.00024948,0.33625138,0.00026880
1048,383,0.03490088,0.00033911,2785.07299805,0.00042601,0.00031815,0.00027318,0.23016736,0.00029566
1049,9084,0.82777960,0.00034852,2620.36914062,0.00046896,0.00031729,0.00025883,0.27263632,0.00028806
1050,1031,0.09394989,0.00033400,2913.29199219,0.00044736,0.00029786,0.00025677,0.29429662,0.00027732
1051,125562,11.44183861,0.00034565,2808.23486328,0.00041543,0.00033749,0.00028404,0.19477522,0.00031077
1052,2114,0.19263827,0.00032905,3008.90185547,0.00037649,0.00032715,0.00028352,0.14426453,0.00030533
1053,9383,0.85502598,0.00032586,3035.98461914,0.00038688,0.00032658,0.00026423,0.18990071,0.00029541
1054,5268,0.48004656,0.00034443,3045.98339844,0.00040574,0.00033945,0.00028830,0.17197192,0.00031387
1055,6506,0.59285932,0.00031625,3080.81030273,0.00038931,0.00030971,0.00024897,0.22422695,0.00027934
1056,756,0.06889051,0.00033722,3210.42260742,0.00039351,0.00033957,0.00027857,0.17249122,0.00030907
1057,205454,18.72199798,0.00034416,2836.93652344,0.00042928,0.00033039,0.00027268,0.22641701,0.00030153
1058,1333,0.12146964,0.00033815,2892.88232422,0.00040324,0.00032674,0.00028447,0.17774309,0.00030561
1059,39519,3.60116930,0.00029282,3379.03686523,0.00035147,0.00028763,0.00023919,0.19679879,0.00026341
1060,24729,2.25343039,0.00031640,3049.27929688,0.00040920,0.00029158,0.00024836,0.23396172,0.00026997
1061,1622,0.14780477,0.00029145,3065.44946289,0.00036539,0.00029404,0.00021492,0.25810090,0.00025448
1062,25382,2.31293503,0.00031501,3081.50659180,0.00038857,0.00030895,0.00024751,0.22876319,0.00027823
1063,6104,0.55622707,0.00029358,2849.36279297,0.00036301,0.00028970,0.00022804,0.23273179,0.00025887
1064,93564,8.52602052,0.00032585,2744.73754883,0.00039206,0.00031688,0.00026861,0.19488342,0.00029274
1065,44102,4.01879523,0.00034023,2946.54052734,0.00042469,0.00032795,0.00026798,0.22101019,0.00029796
1066,17553,1.59951732,0.00032759,2868.99023438,0.00038654,0.00032138,0.00027485,0.17347951,0.00029811
1067,2408,0.21942903,0.00030578,3240.56396484,0.00037624,0.00029778,0.00024333,0.22169201,0.00027056
1068,5883,0.53608844,0.00030762,3043.03955078,0.00038991,0.00029623,0.00023672,0.24966851,0.00026648
1069,17594,1.60325344,0.00029384,3304.64941406,0.00034674,0.00029183,0.00024295,0.18030854,0.00026739
1070,3115,0.28385441,0.00029485,2877.83984375,0.00035043,0.00029107,0.00024304,0.18571810,0.00026706
1071,1196,0.10898551,0.00028390,3180.32080078,0.00035678,0.00027146,0.00022345,0.24136564,0.00024746
1072,40134,3.65721119,0.00030131,3044.99438477,0.00037309,0.00029209,0.00023875,0.22787087,0.00026542
1073,12658,1.15346039,0.00030994,2738.39624023,0.00038500,0.00030487,0.00023995,0.23768336,0.00027241
1074,1688,0.15381902,0.00031334,2890.35180664,0.00036762,0.00030964,0.00026277,0.17145847,0.00028620
1075,2241,0.20421115,0.00030838,2902.17578125,0.00037467,0.00029781,0.00025265,0.20288569,0.00027523
1076,3086,0.28121178,0.00031083,2843.50268555,0.00040053,0.00029640,0.00023556,0.26820204,0.00026598
1077,7153,0.65181720,0.00028307,3011.84326172,0.00036264,0.00028822,0.00019834,0.28748184,0.00024328
1078,8231,0.75004996,0.00029003,2922.28295898,0.00038530,0.00027784,0.00020695,0.30900994,0.00024239
1079,544,0.04957201,0.00028775,3344.86254883,0.00037082,0.00026805,0.00022437,0.25927919,0.00024621
1080,8981,0.81839372,0.00026960,3041.56811523,0.00031908,0.00026291,0.00022681,0.17468710,0.00024486
1081,37673,3.43295253,0.00029878,3042.86840820,0.00036028,0.00029537,0.00024206,0.19848022,0.00026872
1082,23975,2.18472214,0.00030441,3030.15429688,0.00036408,0.00030631,0.00024428,0.19981843,0.00027529
1083,4777,0.43530418,0.00030900,2851.19140625,0.00039509,0.00029933,0.00023258,0.26468113,0.00026595
1084,515,0.04692938,0.00027458,2793.86914062,0.00034020,0.00026785,0.00021567,0.23037253,0.00024176
1085,13769,1.25470027,0.00027340,3201.38720703,0.00034186,0.00026089,0.00021744,0.23119453,0.00023917
1086,1331,0.12128739,0.00028210,3161.53955078,0.00035283,0.00028718,0.00020628,0.26255307,0.00024673
1087,1668,0.15199652,0.00028636,3282.73779297,0.00034701,0.00027832,0.00023375,0.20151132,0.00025604
1088,1706,0.15545927,0.00026940,3180.86401367,0.00032054,0.00025956,0.00022809,0.17590159,0.00024382
