,runno:,N54833,atlas:,DB2_symmetric_R,,,Label Statistics

ROI,voxels,volume_mm3,adc,dwi,e1,e2,e3,fa,rd
58,1342,0.12228976,0.00033113,2629.90380859,0.00037272,0.00033118,0.00028911,0.12956583,0.00031015
59,47470,4.32570427,0.00029089,3220.45849609,0.00034340,0.00028666,0.00024139,0.17999583,0.00026403
60,27038,2.46383804,0.00031364,2896.72338867,0.00039284,0.00029757,0.00025112,0.21728708,0.00027434
61,1898,0.17295527,0.00028676,2882.57446289,0.00036374,0.00028797,0.00020857,0.27083156,0.00024827
62,31279,2.85029921,0.00031506,2933.20288086,0.00038693,0.00030750,0.00025122,0.21961346,0.00027936
63,8971,0.81748247,0.00028752,2733.76611328,0.00036005,0.00027926,0.00022323,0.24185352,0.00025125
64,120693,10.99815094,0.00032627,2607.97241211,0.00038810,0.00031895,0.00027177,0.18443175,0.00029536
65,53936,4.91491859,0.00034244,2691.58569336,0.00043489,0.00032355,0.00026894,0.23029366,0.00029625
66,20807,1.89603810,0.00033251,2727.33935547,0.00038975,0.00032961,0.00027817,0.17217000,0.00030389
67,2327,0.21204790,0.00030599,3117.22094727,0.00038250,0.00029451,0.00024098,0.23802958,0.00026775
68,7824,0.71296208,0.00030265,2910.96752930,0.00038088,0.00029701,0.00023006,0.24892806,0.00026353
69,18900,1.72226271,0.00029200,3178.26513672,0.00034584,0.00029106,0.00023909,0.18710251,0.00026507
70,3542,0.32276479,0.00028943,2737.89306641,0.00034229,0.00028816,0.00023783,0.18286940,0.00026299
71,1313,0.11964714,0.00027335,2969.28125000,0.00035535,0.00025762,0.00020708,0.27669790,0.00023235
72,45659,4.16067687,0.00029866,2920.96044922,0.00036954,0.00029050,0.00023592,0.22810812,0.00026321
73,15897,1.44861430,0.00030419,2602.14062500,0.00037613,0.00030138,0.00023507,0.23477404,0.00026822
74,1798,0.16384277,0.00031408,2757.35424805,0.00037685,0.00030907,0.00025633,0.19323778,0.00028270
75,2759,0.25141390,0.00030424,2676.19458008,0.00036799,0.00029905,0.00024566,0.20582645,0.00027236
76,4744,0.43229705,0.00030240,2713.64282227,0.00039286,0.00028543,0.00022890,0.27539483,0.00025717
77,9524,0.86787460,0.00027579,2834.30419922,0.00035172,0.00028235,0.00019330,0.28503507,0.00023782
78,10312,0.93968111,0.00028148,2796.63647461,0.00037158,0.00027109,0.00020178,0.30274630,0.00023643
79,686,0.06251176,0.00027677,3137.27978516,0.00035712,0.00026415,0.00020905,0.26922587,0.00023660
80,11605,1.05750575,0.00026510,2864.22875977,0.00031999,0.00025442,0.00022088,0.19180793,0.00023765
81,45843,4.17744387,0.00030075,2839.71826172,0.00036684,0.00029438,0.00024032,0.20985167,0.00026735
82,28274,2.57646856,0.00030363,2779.87500000,0.00037002,0.00030268,0.00023877,0.21644516,0.00027072
83,6484,0.59085457,0.00030400,2693.03857422,0.00039547,0.00029144,0.00022509,0.28399929,0.00025827
84,656,0.05977801,0.00027875,2555.03222656,0.00034627,0.00026933,0.00022066,0.22982261,0.00024499
85,17049,1.55359031,0.00027124,2975.04345703,0.00034116,0.00025980,0.00021276,0.23986903,0.00023628
86,1067,0.09723039,0.00027932,3017.17285156,0.00035776,0.00027747,0.00020274,0.27799097,0.00024010
87,2066,0.18826427,0.00028590,3014.54003906,0.00034590,0.00028495,0.00022686,0.21086931,0.00025590
88,2326,0.21195678,0.00026828,2943.71533203,0.00032359,0.00026051,0.00022075,0.19469729,0.00024063
89,41726,3.80228220,0.00030677,2294.73852539,0.00040833,0.00028563,0.00022685,0.29662180,0.00025624
90,1519,0.13841889,0.00032620,2970.12939453,0.00039632,0.00031742,0.00026487,0.20654902,0.00029115
91,232536,21.18984553,0.00032858,2643.97436523,0.00041367,0.00031352,0.00025955,0.23588683,0.00028654
92,2105,0.19181815,0.00028177,2622.14306641,0.00036633,0.00026464,0.00021435,0.27612281,0.00023949
93,2075,0.18908440,0.00029444,2527.67602539,0.00037343,0.00028058,0.00022930,0.24996638,0.00025494
94,351,0.03198488,0.00028018,2491.68139648,0.00035537,0.00027220,0.00021296,0.25539851,0.00024258
95,3864,0.35210704,0.00028999,2465.20166016,0.00038186,0.00027756,0.00021055,0.29738680,0.00024405
96,713,0.06497213,0.00030247,2550.63330078,0.00038880,0.00028169,0.00023692,0.25567883,0.00025930
97,1977,0.18015415,0.00029204,2913.16577148,0.00035240,0.00029069,0.00023303,0.20525792,0.00026186
98,2390,0.21778878,0.00029144,2723.74804688,0.00036467,0.00028667,0.00022299,0.24373463,0.00025483
99,22111,2.01486512,0.00029147,2502.86035156,0.00035187,0.00028282,0.00023973,0.19458176,0.00026127
100,9345,0.85156323,0.00030557,2477.94042969,0.00037472,0.00029576,0.00024623,0.21384531,0.00027100
101,1218,0.11099026,0.00028000,2936.45532227,0.00033599,0.00028702,0.00021700,0.21388420,0.00025201
102,414,0.03772575,0.00028868,2470.26098633,0.00038310,0.00027849,0.00020446,0.30801350,0.00024147
103,1176,0.10716301,0.00030764,2488.90136719,0.00035885,0.00030820,0.00025587,0.16954519,0.00028203
104,26792,2.44142129,0.00026478,2820.12402344,0.00032698,0.00025908,0.00020827,0.22720920,0.00023368
105,3997,0.36422667,0.00027357,2850.22387695,0.00036717,0.00026149,0.00019206,0.31616729,0.00022677
106,3127,0.28494791,0.00029994,2462.27929688,0.00038184,0.00028760,0.00023038,0.25440586,0.00025899
107,8170,0.74449134,0.00029258,2883.88403320,0.00034492,0.00029275,0.00024008,0.18309122,0.00026642
108,133,0.01211963,0.00032257,2812.33544922,0.00041206,0.00032000,0.00023564,0.27126166,0.00027782
109,3474,0.31656829,0.00033063,2211.78491211,0.00041049,0.00032318,0.00025805,0.23304206,0.00029061
110,5652,0.51503856,0.00032481,2423.16015625,0.00045191,0.00029142,0.00023171,0.34383133,0.00026156
111,2654,0.24184578,0.00027834,2639.02954102,0.00036283,0.00027173,0.00020045,0.29169008,0.00023609
112,8088,0.73701909,0.00028953,2632.22412109,0.00035437,0.00028046,0.00023384,0.21173455,0.00025715
113,13035,1.18781452,0.00026452,2788.64111328,0.00031019,0.00026277,0.00022060,0.17180954,0.00024168
114,21229,1.93449286,0.00031545,2117.95385742,0.00039851,0.00030409,0.00024375,0.24090150,0.00027392
115,11518,1.04957788,0.00029364,2456.52099609,0.00038062,0.00028270,0.00021889,0.27163878,0.00025079
116,48840,4.45054553,0.00028342,2482.96679688,0.00034622,0.00027472,0.00022950,0.20679739,0.00025211
117,2345,0.21368815,0.00030145,2314.93383789,0.00040120,0.00028261,0.00022056,0.29696557,0.00025158
118,3417,0.31137416,0.00024789,3152.78833008,0.00044283,0.00016753,0.00013330,0.59746599,0.00015041
119,6133,0.55886969,0.00027453,2817.04248047,0.00048525,0.00019113,0.00014376,0.58375442,0.00016744
120,9193,0.83771222,0.00026129,3168.17382812,0.00043084,0.00019548,0.00015755,0.53958517,0.00017651
121,56110,5.11302436,0.00026649,3033.73168945,0.00041351,0.00022267,0.00016339,0.46408516,0.00019303
122,1339,0.12201639,0.00024075,3295.12402344,0.00037673,0.00019275,0.00015278,0.46310765,0.00017276
123,3155,0.28749941,0.00024516,3364.84252930,0.00041976,0.00017768,0.00013804,0.55875063,0.00015786
124,4090,0.37270129,0.00028310,2872.88110352,0.00040461,0.00025604,0.00018864,0.38182810,0.00022234
125,5258,0.47913531,0.00028330,2614.01904297,0.00046721,0.00021448,0.00016847,0.51835930,0.00019148
126,217,0.01977413,0.00027808,3128.27343750,0.00045332,0.00020591,0.00017501,0.50584179,0.00019046
127,12476,1.13687564,0.00024257,2880.40551758,0.00040136,0.00018621,0.00014015,0.52141649,0.00016318
128,463,0.04219088,0.00024302,3218.36450195,0.00040032,0.00018194,0.00014678,0.51015818,0.00016436
129,1320,0.12028501,0.00025115,3050.60888672,0.00040100,0.00019265,0.00015979,0.49110687,0.00017622
130,302,0.02751975,0.00024494,2922.90698242,0.00036567,0.00021155,0.00015759,0.41676480,0.00018457
131,299,0.02724638,0.00025531,2942.31665039,0.00035180,0.00022935,0.00018478,0.33431837,0.00020707
132,835,0.07608938,0.00027530,2892.21191406,0.00043535,0.00021633,0.00017422,0.46951005,0.00019528
133,7773,0.70831471,0.00026712,2651.59814453,0.00047385,0.00018819,0.00014051,0.58948600,0.00016435
134,3708,0.33789154,0.00030996,2649.67065430,0.00041913,0.00028330,0.00022746,0.31829304,0.00025538
135,13066,1.19063939,0.00030997,2164.33837891,0.00054312,0.00022040,0.00016638,0.56164837,0.00019339
136,4329,0.39448017,0.00028034,2501.85229492,0.00044180,0.00022897,0.00017031,0.48461321,0.00019964
137,1046,0.09531676,0.00030244,2335.13159180,0.00051813,0.00022132,0.00016786,0.54273385,0.00019459
138,338,0.03080025,0.00026627,2476.17138672,0.00043041,0.00021829,0.00015009,0.49201193,0.00018419
139,604,0.05503951,0.00023810,2919.49291992,0.00044596,0.00015317,0.00011518,0.64449370,0.00013418
140,11121,1.01340125,0.00028237,2346.41723633,0.00039688,0.00024788,0.00020235,0.33741447,0.00022512
141,5480,0.49936506,0.00029976,1764.35070801,0.00055286,0.00020305,0.00014454,0.62402499,0.00017380
142,1699,0.15482139,0.00025259,2780.03442383,0.00036728,0.00022481,0.00016569,0.38614869,0.00019525
143,4044,0.36850954,0.00028000,2797.23510742,0.00041033,0.00024349,0.00018618,0.39639595,0.00021483
144,6412,0.58429357,0.00029008,2580.22021484,0.00052310,0.00019742,0.00014973,0.60298008,0.00017357
145,3202,0.29178228,0.00026921,2598.25781250,0.00038307,0.00024419,0.00018036,0.37075612,0.00021227
146,3930,0.35812129,0.00032123,2352.58227539,0.00053350,0.00024416,0.00018604,0.51186770,0.00021510
147,43663,3.97879135,0.00029237,2475.49609375,0.00042837,0.00025292,0.00019584,0.39838079,0.00022438
148,6463,0.58894095,0.00039132,2526.71997070,0.00046774,0.00038019,0.00032603,0.20687503,0.00035311
149,1769,0.16120014,0.00032429,2961.95874023,0.00037362,0.00031641,0.00028284,0.14553943,0.00029963
150,256,0.02332800,0.00032016,2445.68164062,0.00046411,0.00027211,0.00022426,0.39643431,0.00024818
151,2754,0.25095828,0.00032515,2783.17211914,0.00041403,0.00030132,0.00026009,0.24496837,0.00028071
152,3981,0.36276867,0.00052763,1600.98388672,0.00061029,0.00052698,0.00044685,0.17286815,0.00048691
153,3826,0.34864429,0.00027107,3032.30249023,0.00032046,0.00026741,0.00022534,0.17746471,0.00024637
154,674,0.06141826,0.00029076,2486.07373047,0.00036058,0.00026933,0.00017400,0.25319353,0.00022167
155,626,0.05704426,0.00029248,3005.19921875,0.00036409,0.00028614,0.00022723,0.23720433,0.00025668
156,1019,0.09285639,0.00030191,2821.47290039,0.00036619,0.00031404,0.00022550,0.23471878,0.00026977
157,3740,0.34080754,0.00030891,2752.63476562,0.00036826,0.00030769,0.00025078,0.19351056,0.00027924
158,650,0.05923126,0.00025669,2832.09375000,0.00033739,0.00025150,0.00018117,0.30223352,0.00021634
159,151,0.01375988,0.00025851,2970.72802734,0.00031963,0.00024635,0.00020955,0.21789271,0.00022795
160,2107,0.19200040,0.00027161,2961.83666992,0.00034718,0.00025487,0.00021279,0.25069258,0.00023383
161,1999,0.18215890,0.00039433,1412.34362793,0.00049290,0.00039421,0.00026682,0.19433673,0.00033051
162,8090,0.73720134,0.00029028,2604.88623047,0.00034207,0.00028166,0.00024709,0.16724147,0.00026438
163,5631,0.51312494,0.00026807,3179.55883789,0.00033474,0.00026403,0.00020546,0.24201839,0.00023474
164,577,0.05257913,0.00026720,2855.37231445,0.00035321,0.00025411,0.00019429,0.29780683,0.00022420
165,445,0.04055063,0.00027402,3355.40112305,0.00032099,0.00026534,0.00023572,0.16081376,0.00025053
166,6995,0.63741945,0.00033208,2759.60693359,0.00039727,0.00031722,0.00028175,0.17962448,0.00029949
1001,8694,0.79224084,0.00031834,2997.23535156,0.00037537,0.00032237,0.00025727,0.18856531,0.00028982
1002,3675,0.33488441,0.00032246,2854.72973633,0.00038237,0.00032445,0.00026056,0.19159043,0.00029250
1003,6024,0.54893707,0.00033018,2777.46435547,0.00038063,0.00033833,0.00027159,0.16766773,0.00030496
1004,2281,0.20785615,0.00032743,2732.81542969,0.00037977,0.00033927,0.00026326,0.17944138,0.00030127
1005,3003,0.27364841,0.00032800,2651.74072266,0.00040042,0.00031968,0.00026791,0.19524239,0.00029380
1006,1463,0.13331589,0.00032472,2788.12841797,0.00038736,0.00031632,0.00027072,0.17749926,0.00029352
1007,7914,0.72116334,0.00032150,2764.68017578,0.00038926,0.00031623,0.00025916,0.20664856,0.00028770
1008,16182,1.47458493,0.00032608,2691.28808594,0.00038390,0.00033183,0.00026343,0.18008637,0.00029763
1009,9939,0.90569148,0.00033650,2793.37744141,0.00039957,0.00032296,0.00028688,0.17083462,0.00030492
1010,6311,0.57508994,0.00033316,2674.42285156,0.00038017,0.00032707,0.00029105,0.13660976,0.00030906
1011,7070,0.64425383,0.00032856,2698.24340820,0.00037383,0.00032414,0.00028760,0.13443114,0.00030587
1012,7246,0.66029183,0.00033176,2760.83496094,0.00038312,0.00032455,0.00028761,0.14582752,0.00030608
1013,3118,0.28412778,0.00034235,2570.70458984,0.00040921,0.00033449,0.00028365,0.18596311,0.00030907
1014,4253,0.38755467,0.00034118,2583.29809570,0.00038904,0.00034235,0.00029216,0.14455475,0.00031726
1015,34084,3.10590487,0.00033918,2637.06640625,0.00040109,0.00032640,0.00028939,0.16808775,0.00030789
1016,31403,2.86159872,0.00032962,2739.43066406,0.00038410,0.00033170,0.00027118,0.17448540,0.00030144
1017,13874,1.26426840,0.00034179,2672.39941406,0.00040553,0.00033103,0.00028888,0.17416744,0.00030995
1018,1280,0.11664001,0.00032873,2669.25439453,0.00036645,0.00032541,0.00029433,0.11236398,0.00030987
1019,38120,3.47368541,0.00033372,2610.61450195,0.00038876,0.00032403,0.00028837,0.15464571,0.00030620
1020,34863,3.17689125,0.00033527,2647.83471680,0.00039857,0.00033304,0.00027274,0.18518354,0.00030289
1021,6008,0.54747907,0.00033104,2879.40576172,0.00039898,0.00031653,0.00027761,0.18774667,0.00029707
1022,2188,0.19938152,0.00032593,2747.48901367,0.00036837,0.00032245,0.00028697,0.12893252,0.00030471
1023,465,0.04237313,0.00033210,2570.84448242,0.00037786,0.00032498,0.00029346,0.13039221,0.00030922
1024,4255,0.38773692,0.00033313,2576.26391602,0.00037629,0.00032835,0.00029514,0.12530196,0.00031174
1025,41071,3.74259532,0.00033125,2583.65600586,0.00038325,0.00032225,0.00028830,0.14736329,0.00030528
1026,7354,0.67013333,0.00033367,2555.05786133,0.00038130,0.00032862,0.00029108,0.13827445,0.00030985
1027,18311,1.66859007,0.00033267,2560.43432617,0.00038019,0.00032809,0.00028977,0.13995935,0.00030893
1028,16709,1.52260781,0.00033321,2580.02319336,0.00037847,0.00032548,0.00029567,0.12878980,0.00031057
1029,14762,1.34518741,0.00033659,2579.43847656,0.00038613,0.00033007,0.00029359,0.14092983,0.00031183
1030,917,0.08356163,0.00033393,2585.40356445,0.00037748,0.00033135,0.00029296,0.12884730,0.00031215
1031,3411,0.31082741,0.00033283,2640.13378906,0.00037251,0.00032915,0.00029683,0.11704028,0.00031299
1032,21500,1.95918773,0.00033284,2599.19018555,0.00038012,0.00032777,0.00029045,0.13736245,0.00030911
1033,25362,2.31111253,0.00033366,2646.19702148,0.00037891,0.00033632,0.00028513,0.14232683,0.00031072
1034,12626,1.15054439,0.00033653,2827.15576172,0.00039582,0.00033091,0.00028290,0.16961047,0.00030690
1035,2851,0.25979741,0.00033395,2595.85791016,0.00038096,0.00032744,0.00029345,0.13436078,0.00031045
1036,9931,0.90496248,0.00033888,2589.16308594,0.00038618,0.00033056,0.00029998,0.13108483,0.00031527
1037,23058,2.10116050,0.00033934,2588.86108398,0.00039350,0.00033738,0.00028904,0.15544868,0.00031322
1038,11161,1.01704625,0.00034323,2646.24218750,0.00039473,0.00033705,0.00029791,0.14412537,0.00031748
1039,6637,0.60479670,0.00033219,2682.44067383,0.00037665,0.00033157,0.00028852,0.13581534,0.00031005
1040,10816,0.98560812,0.00032988,2688.79052734,0.00038397,0.00033246,0.00027338,0.16943155,0.00030292
1041,7223,0.65819595,0.00034135,2718.52172852,0.00042026,0.00032565,0.00027813,0.21139821,0.00030189
1042,21603,1.96857361,0.00032400,2549.01318359,0.00038685,0.00032267,0.00027196,0.15709937,0.00029732
1043,6577,0.59932920,0.00034176,2780.19848633,0.00039593,0.00033467,0.00029465,0.15050277,0.00031466
1044,11639,1.06060400,0.00032868,2904.62426758,0.00038396,0.00032640,0.00027600,0.16546121,0.00030120
1045,3631,0.33087491,0.00033187,2811.09790039,0.00036583,0.00033028,0.00030002,0.10064517,0.00031515
1046,5267,0.47995543,0.00034067,2856.72973633,0.00038187,0.00033958,0.00030058,0.12145977,0.00032008
1047,1238,0.11281276,0.00034527,2718.58227539,0.00046402,0.00032636,0.00024543,0.31321666,0.00028589
1048,465,0.04237313,0.00035193,2647.79760742,0.00046027,0.00032565,0.00026987,0.27390155,0.00029776
1049,9364,0.85329460,0.00033850,2552.12500000,0.00041829,0.00032664,0.00027005,0.20234703,0.00029834
1050,1298,0.11828026,0.00034627,2743.56323242,0.00047677,0.00030664,0.00025539,0.32574463,0.00028102
1051,126892,11.56303488,0.00034868,2718.54516602,0.00042044,0.00033895,0.00028691,0.19678563,0.00031294
1052,2429,0.22134265,0.00033927,2802.38793945,0.00038930,0.00033598,0.00029252,0.14642040,0.00031425
1053,12717,1.15883676,0.00033068,2870.00341797,0.00039451,0.00033068,0.00026679,0.19520266,0.00029874
1054,5661,0.51585869,0.00034283,2856.34692383,0.00039917,0.00034298,0.00028634,0.16447391,0.00031466
1055,8510,0.77547384,0.00032386,2868.55346680,0.00039363,0.00033021,0.00024681,0.21956100,0.00028851
1056,761,0.06934613,0.00031299,3062.79052734,0.00036083,0.00031456,0.00026357,0.15604264,0.00028906
1057,240442,21.91027986,0.00034438,2713.79467773,0.00042905,0.00033130,0.00027232,0.22758453,0.00030181
1058,1404,0.12793952,0.00033099,2717.09057617,0.00037197,0.00032941,0.00029165,0.12234477,0.00031053
1059,47045,4.28697614,0.00029205,3250.00000000,0.00034321,0.00028782,0.00024448,0.17371508,0.00026615
1060,27625,2.51732843,0.00031537,2915.52783203,0.00039011,0.00030210,0.00025414,0.20812021,0.00027812
1061,1815,0.16539189,0.00028681,2945.31176758,0.00036103,0.00028925,0.00021017,0.26371264,0.00024971
1062,29696,2.70604832,0.00031522,2963.71337891,0.00038744,0.00030537,0.00025289,0.21853854,0.00027913
1063,9013,0.82130972,0.00028924,2807.70947266,0.00035758,0.00028258,0.00022756,0.22846462,0.00025507
1064,119694,10.90711705,0.00032577,2657.62719727,0.00038472,0.00031934,0.00027325,0.17732230,0.00029629
1065,53109,4.83955820,0.00034089,2784.77636719,0.00042973,0.00032306,0.00027005,0.22213638,0.00029655
1066,20097,1.83133934,0.00033248,2757.53930664,0.00038746,0.00032937,0.00028062,0.16517048,0.00030499
1067,2332,0.21250353,0.00030360,3201.49560547,0.00037840,0.00029365,0.00023875,0.23637380,0.00026620
1068,7471,0.68079496,0.00030294,2956.93798828,0.00038146,0.00029414,0.00023321,0.24529676,0.00026368
1069,19344,1.76272221,0.00029102,3194.22363281,0.00034385,0.00029015,0.00023906,0.18427491,0.00026461
1070,3517,0.32048666,0.00028900,2789.95117188,0.00034481,0.00028765,0.00023453,0.19295181,0.00026109
1071,1364,0.12429451,0.00027553,3001.22875977,0.00035550,0.00026137,0.00020972,0.26985142,0.00023554
1072,45751,4.16906037,0.00029861,2950.89990234,0.00036895,0.00029003,0.00023685,0.22598740,0.00026344
1073,16276,1.48315068,0.00030509,2631.78906250,0.00037762,0.00030337,0.00023426,0.23789118,0.00026882
1074,1711,0.15591489,0.00031177,2810.53906250,0.00037148,0.00031009,0.00025375,0.19049181,0.00028192
1075,2687,0.24485290,0.00030266,2755.52099609,0.00036621,0.00029691,0.00024485,0.20490737,0.00027088
1076,4503,0.41033592,0.00030333,2753.82324219,0.00038699,0.00029204,0.00023097,0.26059806,0.00026150
1077,9625,0.87707823,0.00027652,2908.02490234,0.00035216,0.00028267,0.00019474,0.28265226,0.00023870
1078,10056,0.91635311,0.00028224,2841.50366211,0.00037098,0.00027131,0.00020441,0.29679897,0.00023786
1079,633,0.05768213,0.00028229,3190.09619141,0.00035792,0.00027038,0.00021857,0.24883690,0.00024447
1080,11614,1.05832588,0.00026484,2889.45434570,0.00031829,0.00025486,0.00022137,0.18761337,0.00023812
1081,44911,4.09251536,0.00029749,2872.69482422,0.00036342,0.00029141,0.00023809,0.20887010,0.00026475
1082,28226,2.57209456,0.00030264,2775.01025391,0.00036687,0.00030170,0.00023889,0.21364592,0.00027029
1083,6541,0.59604870,0.00030435,2747.09716797,0.00039277,0.00029316,0.00022711,0.27634487,0.00026014
1084,706,0.06433426,0.00027828,2583.47900391,0.00034601,0.00026839,0.00022043,0.23129506,0.00024441
1085,17221,1.56926381,0.00027107,3025.25463867,0.00034023,0.00026072,0.00021227,0.23903821,0.00023649
1086,1136,0.10351801,0.00027716,3022.68627930,0.00035236,0.00027744,0.00020167,0.27299809,0.00023956
1087,2120,0.19318502,0.00028640,3075.64819336,0.00034587,0.00028396,0.00022938,0.20607668,0.00025667
1088,2396,0.21833553,0.00026500,2995.44799805,0.00032048,0.00025724,0.00021728,0.19783673,0.00023726
